"year","title","abstract","journal","doi"
"2012","Mothers’ and fathers’ insights into teenagers’ use of the internet"," Previous research indicates that parents have limited insight into their teenagers’ activities and experiences on the internet. The purpose of the present study was therefore to investigate associations between mothers’ and fathers’ insight and teenagers’ experiences of the internet. A total of 538 teenagers (242 girls, 296 boys), aged between 13 and 15, and their 798 parents (491 mothers, 307 fathers) participated in the present study. Findings revealed that parental trust in sensible teenage internet use and parental active participation in teenage internet use were related to parental insight into teenage experiences on the internet. It is possible that a relationship based on trust and active engagement facilitates parental insight into teenage activities. ","",""
"2013","Exploring gender differences in Malaysian urban adolescent Internet usage","This study explored gender differences in urban adolescent Internet access, usage and motives. Data were collected from 914 urban school students in Malaysia. Factor analysis revealed that eroticism, entertainment, social-interaction, shopping and information/ surveillance are the key drivers for adolescence Internet usage. No differences between boys and girls were detected in Internet accessibility and home computer ownership. Boys and girls differed in their intensity of usage, place of access and their motivations to use the Internet. Girls were more motivated by social-interaction, shopping and surveillance/ information, while boys were more motivated by eroticism and had a higher tendency to be addicted to the Internet. However, boys and girls did not exhibit any significant differences in online entertainment motivation.","",""
"2013","Parental restrictive mediation of children’s internet use: Effective for what and for whom?"," The purpose of this study was to identify predictors of parental restrictive mediation and to examine the effects of restrictive mediation on children’s internet use. Data were obtained through a survey of Korean children from fourth to ninth grade, and their parents. According to the findings, the age of a child, parental perception of the negative influence of the internet, parental perception of their child’s low self-control, and parental internet skills were significant predictors of restrictive mediation. Restrictive mediation was significantly associated with reduced online risks and reduced time spent online, and was not associated with addictive use. In particular, the effects of restrictive mediation on online time and online risks were greater for a child with low self-control. This study advances the understanding of the effects, predictors and moderators of restrictive mediation. ","",""
"2015","Digitods: Toddlers, Touch Screens and Australian Family Life","Introduction Children are beginning to use digital technologies at younger and younger ages. The emerging trend of very young children (babies, toddlers and pre-schoolers) using Internet connected devices, especially touch screen tablets and smartphones, has elicited polarising opinions from early childhood experts. At present there is little actual research about the risks or benefits of tablet and smartphone use by very young children. Current usage recommendations, based on research into passive television watching which claims that screen time is detrimental, is in conflict with advice from education experts and app developers who commend interactive screen time as engaging and educational. Guidelines from the health professions typically advise strict time limits on very young children’s screen-time. Based for the most part on policy developed by the American Academy of Paediatrics, it is usually recommended that children under two have no screen time at all (Brown), and children over this age have no more than two hours a day (Strasburger, et al.).  On the other hand, early childhood education guidelines promote the development of digital literacy skills (Department of Education). Further, education-based research indicates that access to computers and the Internet in the preschool years is associated with overall educational achievement (Bittman et al.; Cavanaugh et al; Judge et al; Neumann). The US based National Association for Education of Young Children’s position statement on technology for zero to eight year-olds declares that “when used intentionally and appropriately, technology and interactive media are effective tools to support learning and development” (NAEYC). This article discusses the notion of Digitods—a name for those children born since the introduction of the iPhone in 2007 who have ready access to touchscreen technologies since birth.  It reports on the limited availability of evidence-based research about these children’s ICT use concluding that current research and recommendations are not grounded in the everyday life of very young children and their families. The article then reports on the beginnings of a research project funded by the Australian Research Council entitled Toddlers and Tablets: exploring the risks and benefits 0-5s face online. This research project recognises that at this stage it is parents who “are the real experts in their toddlers’ use of screen technologies. Accordingly, the project’s methodological approach draws on parents, pre-schoolers and their families as communities of practice in the construction of social meaning around toddlers’ use of touch screen technology. Digitods In 2000 Bill Gates introduced the notion of Generation I to describe the first cohort of children raised with the Internet as a reality in their lives. They are those born after the 1990s and will, in most cases; have no memory of life without the Net. [...] Generation I will be able to conceive of the Internet’s possibilities far more profoundly than we can today. This new generation will become agents of change as the limits of the Internet expand to include educational, scientific, and business applications that we cannot even imagine. (Gates)Digitods, on the other hand, is a term that has been used in education literature (Leathers et al.) to describe those children born after the introduction of the iPhone in 2007. These children often begin their lives with ready access to the Internet via easily usable touch screen devices, which could have been designed with toddlers’ touch and swipe movements in mind. Not only are they the youngest group of children to actively engage with the Internet they are the first group to grow up with a range of mobile Internet devices (Leathers et al.). The difference between Digitods and Gates’s Generation I is that Digitods are the first pre-verbal, non-ambulant infants to have ready access to digital technologies. Somewhere around the age of 10 months to fourteen months a baby learns to point with his or her forefinger. At this stage the child is ready to swipe and tap a touch screen (Leathers et al.). This is in contrast to laptops and PCs given that very young children often need assistance to use a mouse or keyboard. The mobility of touch screen devices allows very young children to play at the kitchen table, in the bedroom or on a car trip. These mobile devices have, of course, a myriad of mobile apps to go with them. These apps create an immediacy of access for infants and pre-schoolers who do not need to open a web browser to find their favourite sites. In the lives of these children it seems that it has always been possible to touch and swipe their way into games, books and creative and communicative experiences (Holloway et al. 149). The interactivity of most pre-school apps, as opposed to more passive screen activities such as watching television shows or videos (both offline or online), requires toddlers and pre-schoolers to pay careful attention, think about things and act purposefully (Leathers et al.). It is this interactivity which is the main point of difference, one which holds the potential to engage and educate our youngest children. It should be noted within this discussion about Digitods that, while the trope Digital Natives tends to homogenise an entire generation, the authors do not assume that all children born today are Digitods by default. Many children do not have the same privileged opportunities as others, or the (parental) cultural capital, to enable access, ease of use and digital skill development. In addition to this it is not implied that Digitods will be more tech savvy than their older siblings. The term is used more to describe and distinguish those children who have digital access almost since birth—in order to differentiate or tease out everyday family practices around these children’s ICT use and the possible risks and benefits this access affords babies, toddlers and pre-schoolers. While the term Digital Native has also been criticised as being a white middle class phenomenon this is not necessarily the case with Digitods. In the Southeast Asia and the Pacific region developed countries like Japan, Korea, New Zealand and Singapore have extremely high rates of touchscreen use by very young children (Child Sciences; Jie; Goh; Unantenne). Other countries such as the Philippines and Indonesia have moved to a high smart phone usage by very young children while at the same time have only nascent ICT access and instruction within their education systems (Unantenne). The Digitod Parent Parents of Digitods are usually experienced Internet users themselves, and many are comfortable with their children using these child-friendly touch screen devices (Findahl). Digital technologies are integral to their everyday lives, often making daily life easier and improving communication with family and friends, even during the high pressure parenting years of raising toddlers and pre-schoolers.  Even though many parents and caregivers are enabling very young children’s use of touch screen technologies, they are also concerned about the changes they are making. This is because very young children’s use of touch screen devices “has become another area where they fear possible criticism and in which their parental practices risk negative evaluation by others” (Holloway et al). The tensions between expert advice regarding young children’s screen-time and parents’ and caregivers’ own judgments are also being played out online. Parenting blogs, online magazines and discussion groups are all joining in the debate: On the one hand, parents want their children to swim expertly in the digital stream that they will have to navigate all their lives; on the other hand, they fear that too much digital media, too early, will sink them. Parents end up treating tablets like precision surgical instruments, gadgets that might perform miracles for their child’s IQ and help him win some nifty robotics competition—but only if they are used just so. (Rosin)Thus, with over 80 000 children’s apps marketed as educational in the Apple App Store alone, parents can find it difficult to choose apps that are worth purchasing (Yelland). Nonetheless, recent research regarding Australian children shows that three to five year olds who access touch screen devices will typically have five or more specific apps to choose from (5.23 on average) (Neumann). With little credible evidence or considered debate, parents have been left to make their own choices about the pros and cons of their young children’s access to touch screens. Nonetheless, one immediate benefit that comes to mind is toddlers and pre-schoolers video chatting with dispersed family member—due to increased globalisation, guest worker arrangements, FIFO (fly-in fly-out) workforces and family separation or divorce. Such clear benefits around sociability and youngsters’ connection with significant others make previous screen-related guidelines out of date and no longer contextually relevant.  Little Research Attention Family ownership of tablet devices as well as touch screen phones has risen dramatically in the last five years. With very young children being loaned these technologies by mum or dad, and a tendency in Australia to rely on market-orientated research regarding ownership and usage, there is very little knowledge about touch screen usage rates for very young Australian children.  UK and US usage figures indicate that over the last few years there has been a five-fold increase in tablet uptake by zero to eight year olds (Ofcom; Rideout). Although large scale, comparative Australian data is not available, previous research regarding older children indicates that Australia is similar to high use countries like some Scandinavian nations and the UK (Green et al.). In addition to this, two small research projects in Australia, with under 160 participant families each, indicate that two thirds of these children (0-5) use touchscreen devices (Neumann; Coenenna et. al.). Beyond usage figures, there is also very limited evidence-based research about very young children’s app use. Interactive technologies available via touch screen technologies have been available domestically for a very short time. Consequently, “valid scientific research has not been completed and replicated due to [the lack of] available time” (Leathers el al. 129) and longitudinal studies which rely on an intervention group (in this case exposure to children’s apps) and a control group (no exposure) are even fewer and more time-consuming.  Interestingly, researchers have revisited the issue of passive screen viewing. A recent 2015 review of previous 2007 research, which linked babies watching videos with poor language development, has found that there was statistical and methodological issues with the 2007 study and that there are no strong inferences to be drawn between media exposure and language development (Ferguson and Donellan). Thus, there seems to be no conclusive evidence-based research on which to inform parents and educators about the possible downside or benefits of touch screen use. Nonetheless, early childhood experts have been quick to weigh in on the possible effects of screen usage, some providing restrictive guidelines and recommendations, with others advocating the use of interactive apps for very young children for their educational value.  This knowledge-gap disguises what is actually happening in the lives of real Australian families. Due to the lack of local data, as well as worldwide research, it is essential that Australian researchers obtain a comprehensive understanding about actual behaviour around touch screen use in the lives of children aged between zero and five and their families. Beginning Research While research into very young children’s touch screen use is beginning to take place, few results have been published. When researching two to three year olds’ learning from interactive versus non-interactive videos  Kirkorian, Choi and Pempek found that “toddlers may learn more from interactive media than from non-interactive video” (Kirkorian et al).  This means that the use of interactive apps on touch screen devices may hold a greater potential for learning than passive video or television viewing for children in this age range.  Another study considered the degree to which the young children could navigate to and use apps on touch screen devices by observing and analysing YouTube videos of infants and young children using touch screens (Hourcade et al.). It was found that between the ages of 12 months and 17 months the children filmed seemed to begin to “make meaningful use of the tablets [and] more than 90 per cent of children aged two [had] reached this level of ability” (1923).  The kind of research mentioned above, usually the preserve of psychologists, paediatricians and some educators, does not, however, ground very young children’s use in their domestic context—in the spaces and with those people with whom most touch screen usage takes place. With funding from the Australian Research Council Australian, Irish and UK researchers are about to adopt a media studies (domestication) approach to comprehensively investigate digital media use in the everyday lives of very young children.  This Australian-based research project positions very young children’s touch screen use within the family and will help provide an understanding of the everyday knowledge and strategies that this cohort of technology users (very young children and their parents) have already developed—in the knowledge vacuum left by the swift appropriation and incorporation of these new media technologies into the lives of families with very young children. Whilst using a conventional social constructionist perspective, the project will also adopt a co-creation of knowledge approach. The co-creation of knowledge approach (Fong) has links with the communities of practice literature (Wegner) and recognises that parents, care-givers and the children themselves are the current experts in this field in terms of the everyday uses of these technologies by very young children. Families’ everyday discourse and practices regarding their children’s touch screen use do not necessarily work through obvious power hierarchies (via expert opinions), but rather through a process of meaning making where they shape their own understandings and attitudes through experience and shared talk within their own everyday family communities of practice. This Toddlers and Tablets research is innovative in many ways. It seeks to capture the enthusiasm of young children’s digital interactions and to pioneer new ways of ‘beginnings’ researching with very young children, as well as with their parents. The researchers will work with parents and children in their broad domestic contexts (including in and out-of-home activities, and grandparental and wider-family involvement) to co-create knowledge about young children’s digital technologies and the social contexts in which these technologies are used.  Aspects of these interactions, such as interviews and observations of everyday digital interactions will be recorded (audio and video respectively). In addition to this, data collected from media commentary, policy debates, research publications and learned articles from other disciplinary traditions will be interrogated to see if there are correlations, contrasts, trends or synergies between parents’ construction of meaning, public commentary and current research. Critical discourse tools and methods (Chouliaraki and Fairclough) will be used to analyse verbatim transcripts, video, and all written materials.  Conclusion Very young children are uniquely dependent upon others for the basic necessities of life and for the tools they need, and will need to develop, to claim their place in the world. Given the ubiquitous role played by digital media in the lives of their parents and other caregivers it would be a distortion of everyday life for children to be excluded from the technologies that are routinely used to connect with other people and with information.  In the same way that adults use digital media to renew and strengthen social and emotional bonds across distance, so young children delight in ‘Facetime’ and other technologies that connect them audio-visually with friends and family members who are not physically co-present.  Similarly, a very short time spent in the company of toddlers using touch screens is sufficient to demonstrate the sheer delight that these young infants have in developing their sense of agency and autonomy (https://www.youtube.com/watch?v=aXV-yaFmQNk).  Media, communications and cultural studies are beginning to claim a space for evidence based policy drawn from everyday activities in real life contexts. Research into the beginnings of digital life, with families who are beginning to find a way to introduce these technologies to the youngest generation, integrating them within social and emotional repertoires, may prove to be the start of new understandings into the communication skills of the preverbal and preliterate young people whose technology preferences will drive future development – with their parents likely trying to keep pace.   Acknowledgment  This research is supported under Australia Research Council’s Discovery Projects funding scheme (project number DP150104734). References Bittman, Michael, et al. """"Digital Natives? New and Old Media and Children's Outcomes."""" Australian Journal of Education 55.2 (2011): 161-75.  Brown, Ari. """"Media Use by Children Younger than 2 Years."""" Pediatrics 128.5 (2011): 1040-45.  Burr, Vivien. Social Constructionism. 2nd ed. London: Routledge, 2003.  Cavanaugh, Cathy, et al. """"The Effects of Distance Education on K–12 Student Outcomes: A Meta-Analysis."""" Naperville, Ill.: Learning Point Associates, 2004. 5 Mar. 2009 ‹http://www.ncrel.org/tech/distance/index.html›. Child Sciences and Parenting Research Office. Survey of Media Use by Children and Parents (Summary). Tokyo: Benesse Educational Research and Development Institute, 2014.  Coenena, Pieter, Erin Howiea, Amity Campbella, and Leon Strakera. Mobile Touch Screen Device Use among Young Australian Children–First Results from a National Survey. Proceedings 19th Triennial Congress of the IEA. 2015.  Chouliaraki, Lilie and Norman Fairclough. Discourse in Late Modernity: Rethinking Critical Discourse Analysis. Edinburgh: Edinburgh UP, 1999.  Department of Education. """"Belonging, Being and Becoming: The Early Years Learning Framework for Australia."""" Australian Government, 2009. Ferguson, Christopher J., and M. Brent Donnellan. """"Is the Association between Children’s Baby Video Viewing and Poor Language Development Robust? A Reanalysis of Zimmerman, Christakis, and Meltzoff (2007)."""" Developmental Psychology 50.1 (2014): 129.  Findahl, Olle. Swedes and the Internet 2013. Stockholm: The Internet Infrastructure Foundation, 2013.  Fong, Patrick S.W. """"Co-Creation of Knowledge by Multidisciplinary Project Teams."""" Management of Knowledge in Project Environments. Eds. E. Love, P. Fong, and Z. Irani. Burlington, MA: Elsevier, 2005. 41-56.  Gates, Bill. """"Enter 'Generation I': The Responsibility to Provide Access for All to the Most Incredible Learning Tool Ever Created."""" Instructor 109.6 (2000): 98.  Goh, Wendy W.L., Susanna Bay, and Vivian Hsueh-Hua Chen. """"Young School Children’s Use of Digital Devices and Parental Rules."""" Telematics and Informatics 32.4 (2015): 787-95.  Green, Lelia, et al. """"Risks and Safety for Australian Children on the Internet: Full Findings from the AU Kids Online Survey of 9-16 Year Olds and Their Parents."""" Cultural Science Journal 4.1 (2011): 1-73.  Holloway, Donell, Lelia Green, and Carlie Love. """"'It's All about the Apps': Parental Mediation of Pre-Schoolers' Digital Lives."""" Media International Australia 153 (2014): 148-56.  Hourcade, Juan Pablo, Sarah Mascher, David Wu, and Luiza Pantoja. Look, My Baby Is Using an iPad! An Analysis of YouTube Videos of Infants and Toddlers Using Tablets. Proceedings of the 33rd Annual ACM Conference on Human Factors in Computing Systems. ACM, 2015. Jie S.H. """"ICT Use Statistics of Households and Individuals in Korea."""" 10th World Telecommunication/ICT Indicators Meeting (WTIM-12). Korea Internet &amp; Security Agency (KISA), 25-7 Sep. 2012.Judge, Sharon, Kathleen Puckett, and Sherry Mee Bell. """"Closing the Digital Divide: Update from the Early Childhood Longitudinal Study."""" The Journal of Educational Research 100.1 (2006): 52-60. Kirkorian, H., K. Choi, and Pempek. """"Toddlers' Word Learning from Contingent and Non-Contingent Video on Touchscreens."""" Child Development (in press).  Leathers, Heather, Patti Summers, and Desollar. Toddlers on Technology: A Parents' Guide. Illinois: AuthorHouse, 2013.  NAEYC. Technology and Interactive Media as Tools in Early Childhood Programs Serving Children from Birth through Age 8 [Position Statement]. Washington: National Association for the Education of Young Children, the Fred Rogers Center for Early Learning and Children’s Media at Saint Vincent College, 2012.  Neumann, Michelle M. """"An Examination of Touch Screen Tablets and Emergent Literacy in Australian Pre-School Children."""" Australian Journal of Education 58.2 (2014): 109-22. Ofcom. Children and Parents: Media Use and Attitudes Report. London, 2013.  Rideout, Victoria. Zero to Eight: Children’s Media Use in America 2013. San Francisco: Common Sense Media, 2013.  Rosin, Hanna. """"The Touch-Screen Generation."""" The Atlantic, 20 Apr. 2013.  Strasburger, Victor C., et al. """"Children, Adolescents, and the Media."""" Pediatrics 132.5 (2013): 958-61.  Unantenne, Nalika. Mobile Device Usage among Young Kids: A Southeast Asia Study. Singapore: The Asian Parent and Samsung Kids Time, 2014.  Wenger, Etienne. Communities of Practice: Learning, Meaning, and Identity. New York: Cambridge University Press, 1998.  Wenger, Etienne. """"Communities of Practice and Social Learning Systems."""" Organization 7.2 (2000): 225-46.  Yelland, Nicola. """"Which Apps Are Educational and Why? It’s in the Eye of the Beholder."""" The Conversation 13 July 2015. 16 Aug. 2015 ‹http://theconversation.com/which-apps-are-educational-and-why-its-in-the-eye-of-the-beholder-37968›.","",""
"2015","The Power of Youth: How the Bottom-up Technology Transmission from Children to Parents is Related to Digital (In)equality","This study explores to what extent youths’ perceived influence on their parents’ adoption of and learning about digital media is related to digital inequality. Particularly, it investigates whether bottom-up technology transmission is associated with a possible reduction of socioeconomic-, age-, and gender-based digital gaps. Using a dyadic survey conducted in Chile, this study found that youths’ perceived influence on their parents’ adoption of digital media and their learning processes were associated with reductions of socioeconomic gaps in technology use, particularly regarding computer and Internet use.","",""
"2015","Evidence on the extent of harms experienced by children as a result of online risks: implications for policy and research","Intense media and policy focus on issues of online child protection have prompted a resurgence of moral panics about children and adolescents' Internet use, with frequent confounding of different types of risk and harm and little reference to empirical evidence of actual harm. Meanwhile, within the academic literature, the quantity and quality of studies detailing the risks and opportunities of online activity for children and young people has risen substantially in the past 10 years, but this is also largely focused on risk rather than evidence of harm. Whilst this is understandable given the methodological and ethical challenges of studying Internet-related harms to minors, the very concept of risk is dependent on some prior understanding of harm, meaning that without efforts to study what harms are connected with children's online experiences, discussions of risk lack a strong foundation. This article makes a key contribution to the field by reviewing available evidence about the scale and scope of online harms from across a range of disciplines and identifying key obstacles in this research area as well as the major policy implications. The findings are based on a review of 148 empirical studies. Results were found in relation to main types of harms: health-related harms as a result of using pro-eating disorder, self-harm or pro-suicide websites; sex-related harms such as Internet-initiated sexual abuse of minors and cyber-bullying.","",""
"2015","Parental socialization of children’s Internet use: A qualitative approach"," This study explores how parents feel about the Internet and its impact on children, how they manage children’s Internet use, and how they view the role of various socialization agents in creating a safer Internet environment for children. In-depth interviews with parents of children aged 7–12 revealed that parents presumed more positive than negative influence of the Internet on their children and felt confident about their ability to manage their children’s Internet use. This high confidence in their own management, however, seemed to lead parents to be less engaged in purposeful and communication-based parental mediation and be less interested in updating their Internet knowledge. Nonetheless, they argued that parents should be actively engaged in communication with their children and be equipped with Internet knowledge to promote a safer online environment for children. Implications of the findings are discussed and suggestions for future research are provided. ","",""
"2015","Brokering new technologies: The role of children in their parents’ usage of the internet"," This study investigated to what extent sons and daughters influence their parents’ adoption of digital media, particularly the internet, compared to other influence sources. It also explored structural factors that play a role in this bottom-up process, such as socio-economic differences and gender. Finally, it examined the relationship between this bottom-up technology transmission process and parents’ levels of internet self-efficacy and online activities. Drawing from socialization and diffusion of innovation research and using a self-administered random mail survey, we found that children play a role in including their parents in the digital environment, particularly among women, people who are older (35 years old and above), and belong to lower socio-economic groups. We also found that this bottom-up technology transmission is somewhat negatively associated with parents’ internet self-efficacy. Implications and possible interpretations of these results are discussed. ","",""
"2016","Internet risks and expert views: a case study of the insider perspectives of youth workers in Hong Kong","This study collects and analyses the viewpoints of front-line youth workers regarding the notion of ‘Internet risks’. Previous studies have examined and discussed various dangers of the Internet. Parental, school, and governmental interventions are often called for by those concerned. The implicit assumption is that these are the people who possess the expertise to tackle the problems at hand. Through participation in three forums focusing on ‘Internet risks’, and in-depth interviews with 10 such ‘experts’ in Hong Kong, the study examines if this is a valid assumption. It finds that experts perceive Internet risks rather differently. In addition to the more conventional views about content, contact and conduct risks, our interviewees are aware that a new order is quickly emerging in the new media environment. Despite being considered as ‘experts’, they do not necessarily know how to tackle the so-called ‘youth-at-risk’. Rather, they are exploring how they would capitalize on the opportunities offered by the developments. The key findings highlight the need to critically review the notion of ‘Internet risks’. As with other risk frameworks, the ultimate aim is to develop intervention programmes. In this regard, risks are often treated as concrete problems that can be solved. Youth experts, however, find that the changing scope, speed and persistence of communication in today's information society present the biggest challenge in youth work. The existing framework of risks was unable to describe and account for such risks. In response, Internet risk has to be reconceptualized so that more updated, relevant and imaginative intervention can be introduced.","",""
"2016","Boys and girls taking risks online: A gendered perspective on social context and adolescents’ risky online behavior"," This study explores gender differences in the relationship between adolescents’ risky online behavior and their social context, as in family factors and the prevalence of Internet use in a country. Using the EU Kids Online dataset, including information on 8554, 14- to 16-year-old adolescents in 25 countries, and applying multilevel modeling, this study shows that social context is additionally and differentially related to adolescent boys’ and girls’ risky online behavior. When taking individual characteristics such as sensation seeking and digital skills into account, particularly for male adolescents, growing up in a single-parent household and lacking parental co-use increases the chance of online risk behavior. Adolescents, especially males, however, are less likely to participate in risky online behavior in societies where Internet use is widespread. Overall, this study shows that it is important to take account of individual and social factors when explaining adolescents’ online risk taking and gender differences herein. ","",""
"2017","How does “talking about the Internet with others” affect teenagers’ experience of online risks? The role of active mediation by parents, peers, and school teachers"," This study investigated how active mediation employed by three key socialization agents—parents, peers, and school teachers—is associated with teenagers’ engagement in online risks. A survey with 746 students aged 12–18 years found that different socialization agents focus on different aspects of the Internet when they engage in active mediation. Parents and teachers focus more on making instructive remarks whereas peers are more likely to engage in neutral facets of active mediation (e.g. helping or recommending). However, parental mediation tends to diminish whereas peer mediation tends to escalate with age among teens. The findings also suggest that school teachers’ Internet-related discussions can reduce teens’ potential exposure to online risks while peer interactions may increase teens’ vulnerability to online risks. ","",""
"2018","Youth interaction with online strangers: experiences and reactions to unknown people on the Internet","ABSTRACT Previous research on youths’ experiences with online strangers has mostly utilized quantitative designs which may result in the omission of important parts of the youths’ experiences and perceptions. In this qualitative study, we adopt a child-centred approach and focus on the children’s and adolescents’ experiences with unknown people from the Internet. This is one of the most pronounced parental concerns, despite the fact that an online presence is now normative for most children. We use the data from focus-groups and individual interviews in nine European countries (N = 368) conducted with youths between the ages of 9 and 16 years. Participants were asked about their perceptions of potentially negative or problematic situations while using the Internet and digital technology. Using thematic analysis, we classified youths’ experiences and reactions related to interacting with online strangers in four themes: (1) non-verbal interaction; (2) initiation of contact; (3) communication; and (4) face-to-face meeting. In all four levels of interactions, children and adolescents reported a variety of positive and negative experiences and reactions. We interpret our findings with a co-construction model which perceives children and adolescents as active participants in the online world. We conclude that children are successfully making active decisions to initiate, continue, and stop interactions with unknown people from the Internet. These findings broaden the current perspectives of youths’ meetings with unknown people online.","",""
"2018","When digital natives instruct digital immigrants: active guidance of parental media use by children and conflict in the family","ABSTRACT Based on the premise that children are active agents who influence their parents’ media use, this study investigated child–parent digital media guidance. Children often introduce new media into the family and influence parents’ media adoption and use. This study also investigated whether this child–parent digital media guidance is associated with media conflicts in the family. A cross-sectional survey was conducted among 187 parent–child dyads in Flanders, Belgium. Paired samples t-tests and multiple linear regression analyses were conducted. The results showed that both children and parents reported that children guide their parents how to use digital media, especially for newer media forms such as smartphones, tablets, and apps. Families where there was more child–parent digital media guidance reported more conflicts about media. These relationships were comparable in the parent and child reports.","",""
"2018","Is big brother more at risk than little sister? The sibling factor in online risk and opportunity"," This article uses data from the 25,142-child study EU Kids Online to investigate the impact of sibling status on a child’s experience of online risk and opportunities. In general, the effects associated with having a sibling appear to be comparatively small. The presence of older siblings slightly increases use and skills, while younger siblings are associated with slight reductions. These dynamics are particularly visible in the use of social networking sites. Older siblings have the effect of increasing the range and number of online activities pursued by their younger siblings. Patterns around concerning exposure to risk and possible harm are not straightforward but younger children with an older sibling are not at an increased risk. Where younger aged children have even younger siblings, this is associated with a slight reduction in risk, whereas older-aged children with a younger sibling, and only children, appear to experience slight increases in risk. ","",""
"2018","Online opportunities and risks for children and adolescents: The role of digital skills, age, gender and parental mediation in Brazil"," This article presents a study that applies integrated and multi-factor path analysis to report the direct and indirect effects of young Brazilian individual and home factors on their online opportunities and risks. The results show that engaging in more online opportunities, being older and having a lower level of parental mediation are associated with a higher number of online risks. At the same time, being older, having Internet access at home, having parents with a higher educational level, possessing more digital skills and receiving a higher level of co-use and active parental mediation are positively associated with online opportunities. Although restrictive parental mediation is negatively associated with online risks, it also reduces opportunities. In addition, co-use and active mediation are positively associated with parental educational level. These findings offer a starting point to understand children’s online behaviour and digital inclusion in Latin America and analyse its differences with other regions. ","",""
"2018","European research on children’s internet use: Assessing the past and anticipating the future"," In this article, we reflect critically on the research agenda on children’s Internet use, framing our analysis using Wellman’s three ages of Internet studies and taking as our case study the three phases of research by the EU Kids Online network from 2006 to 2014. Following the heyday of moral panics, risk discourses and censorious policy-making that led to the European Commission’s first Internet Action Plan 1999–2002, EU Kids Online focused on conceptual clarification, evidence review and debunking of myths, thereby illustrating the value of systematic documentation and mapping, and grounding academic, public and policy-makers’ understanding of ‘the Internet’ in children’s lives. Consonant with Wellman’s third age, which emphasizes analysis and contextualization, the EU Kids Online model of children’s online risks and opportunities helps shift the agenda from how children engage with the Internet as a medium to how they engage with the world mediated by the Internet. ","",""
"2019","Measuring Mediation of Children’s Media Use","This study presents the development of a new scale for measuring mediation of children’s noninteractive and interactive media use by their caregivers. Comprising two subscales, this 16-item measure was tested in a pilot study and then included in an online survey of 356 grandparents. The mediation constructs had good internal homogeneity, significant interconstruct correlations, and high loadings on a single latent factor for each subscale. Scores were well distributed along the range. A concurrent validity test indicated a significant negative association between attitudes toward media and restrictive mediation. These findings suggest that the new scale is reliable and useful.","",""
"2019","The Complexities of the Role of Children in the Process of Technology Transmission Among Disadvantaged Families: A Mixed-Methods Approach","Using mixed methods that triangulated survey data with interviews and focus groups, this study explores the complexities of the process of technology transmission from children to parents in vulnerable contexts, such as rural communities in Chile. The findings suggest that among Internet users, about one-fourth learned from their children and a similar percentage relied on them to perform different tasks. Both the quantitative and qualitative results suggest that in many families, both processes are closely intertwined and are more likely to occur among people of a similar profile—women, older people, and less educated people. In addition, they are significantly associated with parents’ improved digital skills, but not with more online activities.","",""
"2019","Contextualizing connectivity: how internet connection type and parental factors influence technology use among lower-income children","ABSTRACT This project links research on digital inequality, which focuses on connection quality and its outcomes for under-connected individuals, and parental mediation, which focuses on the influence of parents on children’s technology experiences. We examine the internet connection type used by families, the technology experiences of lower-income parents, and their perceptions of opportunities that technology use offers their children. We then determine how these factors influence the frequency and scope of their school-age children’s technology use. Findings show that contextualizing children’s connectivity to account for infrastructural, socio-demographic, and relational influences provides new insights into the technology experiences of lower-income children. One set of findings suggests that direct benefit from increased connectivity is most evident for lower-income parents – those with the lowest household incomes, lowest levels of education, and whose dominant language is not English. These effects remain after controlling for other socio-demographic factors. The second set of results shows that greater connectivity increases how frequently both children and parents use the internet, but is associated only with a greater scope of internet activities for parents. Parents’ online activity scope is important for their children’s online experiences, directly predicting the scope of their online activities. High-scope parents were also significantly more likely to see digital opportunities in their children’s internet use, which in turn also predicted more frequent and broader internet use by their children. We conclude by considering the practical implications of these findings for digital equity initiatives targeting lower-income families.","",""
"2019","“I PREFER TO BUILD TRUST” – EXAMINING PARENTAL CONFIDENCE IN CHILDREN’S DIGITAL SKILLS","Digital and social media has become deeply intertwined into children’s mundane daily routines. Considered to be digital natives, young people are often assumed to be experts in using digital and social media. As they are indeed enthusiastic users of new devices and social media platforms, children might be quick in picking up on platform’s features and affordances. However, their ability for a strategic understanding of risks and opportunities is often questioned. Parental anxiety about children’s engagement with digital and social media stems from their lack of confidence in children’s ability to navigate online risk. While academic research attempted to identify and measure digital skills, less is known how these skills are negotiated in the family.&#x0D; Drawing on separate home-based interviews with children and parents, this paper looks at the approaches parents use to govern children’s digital and social media use. It discusses how confidence in children’s abilities – or varying degrees of it – affects the parental approach and success in working with their children on developing safe digital practices. Three dominant parental approaches identified across the sample are practices where parents act as *watchdog*, *chaperon* and/or *collaborator*. Central to each of these approaches are varying degrees of trust in children’s ability to engage in safe practices online.","",""
