"year","title","abstract","journal","doi"
"2002","The 'Digital Divide' Among Financially Disadvantaged Families in Australia"," Despite figures suggesting that Australia is a high consumer of information and communication technologies (ICT), it is well documented that the pattern of this consumption is not spread evenly across the population; a 'digital divide' exists. In general, research suggests that people from higher socioeconomic backgrounds have greater access to ICT compared to those from lower socioeconomic backgrounds. A less well-researched area is the factors that may influence ICT access and usage within certain demographic and socioeconomic groups. This paper presents new data on the access and usage of ICT (computers and the Internet) by 3,404 households and 6,874 children from financially disadvantaged backgrounds. Fifty-nine per cent of the sample had a home computer and just under one-third had the Internet connected at home. The most common location for accessing the Internet was at school. A striking finding was the strong association between the level of parental education and ICT access and use. Schools are important in closing or levelling the access gap, as most students use computers and the Internet at school. However, considering the importance of having home Internet access for children's educational performance, the fact that almost three-quarters of students in this study did not use the Internet at home is of concern, particularly given that almost half of a comparable Australian population have home Internet access. Finding ways to increase the home access of low-income families to the Internet should therefore remain a policy priority for all sectors aiming to bridge the digital divide. Policies aimed at bridging the digital divide should also ensure that programs provide appropriate parenting support and emphasise the educational importance of having home access to computers and the Internet. ","",""
"2002","The Second-Level Digital Divide of the Web and Its Impact on Journalism","The so-called digital divide is one of the most important issues in connection with the increasing development and distribution of the Internet and its technologies. Assumptions concerning the effects on social, economic and educational development are based on certain ideas about the technical principles of the organisation of the Web.  The paper discusses the fundamental ideas of the Web such as openness, freedom, and equality, and analyzes their scopes under increasing economic and technical influences which definine the World Wide Web infrastructure and its potentials. This includes a comparison of specific functions of different search engines within a fast growing search industry that may be responsible for a distortion of Internet content and for a certain mode of Web traffic. Equally important are intentions of self-regulation and the monitoring of contents under these circumstances. This discussion will focus on the varied economic and technical aspects that will strongly influence the quality of the Web - which can be called a 'second-level digital divide'. It includes an analysis of relevant aspects in conjunction with online journalism and its role relative to this new situation.","",""
"2003","Dissecting the """"Digital Divide"""": A Case Study in Egypt","For the last decade, the concept of a """"digital divide"""" has framed people's understanding of technology's relationship to equity and development. This article critiques theoretically the digital divide concept and supports this critique by examining a case study of technology and education in Egypt. The study illustrates the social embeddedness of technology and the intertwining of computer access with broader issues of political power, thus refuting simplistic notions of divides to be overcome through provision of equipment.","",""
"2003","Remapping the Digital Divide","A phrase with great urgency a few years ago, “the digital divide” now is on the sidelines. As the federal government renewed its commitment to marketplace solutions in telecommunications and information technology issues under the Bush administration, the idea of a digital divide faced criticism from FCC Chairman Powell for being an ill-advised version of the “Mercedes divide” in the United States: Some people can afford expensive luxury cars, others cannot, but that is the American way. The notion of a severe divide also was challenged by an array of studies documenting the rising pace of computer and Internet use and connectivity: The statistics seem to be moving in the right direction, so why worry? Numerous programs founded in the late 1990s by the federal government (NTIA’s Technology Opportunity Program, the Department of Education’s Community Technology Centers programs, Housing and Urban Development’s Neighborhood Networks Program) have been slashed. They were intended to aid technology deployment to disadvantaged populations or remote regions and to spread the reach of the Internet to more publicly available locations in order to serve people who do not have home equipment of their own, or who could not afford an Internet connection. The phrase “digital opportunity” replaced the divide, putting a blandly positive spin on all things computer related. As the very idea of inequity is eliminated from the social policy vocabulary in favor of marketplace reasoning, the concept of a divide being played out on the latest technology front may slip away from public scrutiny. This issue of The Information Society is an effort to reassert some of the new definitions of the digital divide, and to explore its shape and operations in more nuanced ways. The brief history of the digital divide illustrates symbolic, practical, and opportunistic responses to the confusing prospect presented by mass use of computers and the Internet. The confusion relies on the ready acceptance that the computer is the gateway to membership in the Information Society and the workforce of the future, and that it also renders society more democratic, even in the face of no substantial change to our existing social structure attributable to computerization. One broadband proponent","",""
"2003","The Digital Divide as a Complex and Dynamic Phenomenon","The purpose of this article is to propose a fruitful analytical framework for data supposedly related to the concept of the so-called """"digital divide."""" The extent and the nature of this divide depend on the kind of access defined. Considering the possession of hardware, growing divides among different categories of income, employment, education, age, and ethnicity can be proved to have existed in the 1980s and 1990s according to official American and Dutch statistics. If only by effects of saturation, these gaps will more or less close. However, it is shown that differential access of skills and usage is likely to increase. The growth of a usage gap is projected. Multivariate analyses of Dutch official statistics reveal the striking effect of age and gender as compared to education. The usage gap is related to the evolution of the information and network society. Finally, policy perspectives are discussed.","",""
"2003","Beyond Access: Psychosocial Barriers to Computer Literacy Special Issue: ICTs and Community Networking","Research consistently indicates that Latinos and African-Americans are less likely to own and use computers than either Caucasians or Asians. While conventional wisdom holds that high computer costs and lack of access are the primary reasons for this discrepancy, my ethnographic research with 100 low-income adults reveals three non-cost-related psychosocial obstacles that significantly undermine motivation for acquiring computer skills: “relevance,” “fear,” and “self-concept.” My research thus suggests that a more complex relationship exists between ethnicity, identity, and attitudes associated with computers than previously examined; this relationship may better explain why some people are choosing not to use computers at this time. My research also indicates that while community technology centers (CTCs) play an important role in helping adults overcome their resistances and achieve computer literacy, they are presently an underutilized resource—less than 5% of San Diegans use them to meet their computing needs. Hence, my research also questions why more residents do not avail themselves of these community resources. I conclude that efforts to increase computer literacy in underserved communities must go beyond physical access and connectivity and consider the role of cultural factors.","",""
"2003","Connection discrepancies: Unmasking further layers of the digital divide","In assessing the integration of the Internet into society, scholars have documented that certain sectors of the population are disadvantaged by their lack of access to computer resources. The disadvantaged have traditionally included the less educated, non-whites, females, the elderly and lower income people. Scholars are now beginning to address differences in Internet experiences among Internet users, but most studies fail to account for the type of connection people use to access the Internet. The purpose of this study is to expand the level of information surrounding Internet connections. This study finds that (1) most Internet data sources fail to ask questions about types of Internet connections; (2) broadband users experience the Internet differently; and, (3) in determining who is likely to spend more time online, the type of connection is more important than other digital divide demographics such as education, race or gender. Subsequently, those engaged in the exploration of our Internet society should start controlling for how Internet users connect to the World Wide Web.","",""
"2003","The digital divide: Why the """"don't-want-tos"""" won't compute: Lessons from a New Zealand ICT project","Why, when computing is available in a socially situated, convenient environment, at no cost, do people choose not to compute? This paper describes a community-based project that wired four computing centres (hubs) in a lower socio-economic urban area in Wellington, New Zealandos capital city. One of the hubs is situated in a city council high-rise apartment block and after six months of operation it was apparent that many of the residents were not using the free computing facilities. A survey was designed and administered to the non-users in this apartment block. Responses centered on the themes of access, awareness and factors that would encourage residents to use the hub, but the majority stated they were """"not interested."""" Analysis explores the impact of the social context within which the hub is situated and suggests reasons why some people choose not to compute.","",""
"2003","Second Thoughts: Toward a Critique of the Digital Divide"," This article introduces critical perspective into the discussion of the digital divide, which is commonly defined as the gap separating those individuals who have access to new forms of information technology from those who do not. The analysis is distinguished from other undertakings addressing this matter, insofar as it does not document the empirical problems of unequal access but considers the terminology, logical structure, and form that define and direct work on this important social and ethical issue. The investigation employs the tools of critical theory and targets extant texts, reports, and studies. In this way, the analysis does not dispute the basic facts gathered in recent empirical studies of computer usage and internet access. On the contrary, its purpose is to assist these and other endeavors by making evident their common starting point, stakes, and consequences. ","",""
"2004","Bridging the Digital Divide: Technology, Community, and Public Policy, by Lisa J. Servon. Oxford: Blackwell Publishing, 2002. xix + 273 pp. $27.95 paper. ISBN 0-631-23242-7","","",""
"2004","Virtual Inequality: Beyond the Digital Divide, by Karen Mossberger, Caroline J. Tolbert, and Mary Stansbury. Washington, DC: Georgetown University Press, 2003. xvi + 192 pp. $19.95/£14.25 (paper). ISBN: 0-87840-999-8","","",""
"2004","The internet for empowerment of minority and marginalized users"," The internet has tremendous potential to achieve greater social equity and empowerment and improve everyday life for those on the margins of society. This article presents the findings from three digital divide studies, each of which represents a different group of marginalized society members. Low-income families, sexual minorities and African-American women are represented in the three studies that employ different research approaches towards a common aim of contextualizing internet use in the everyday social practice of society’s ‘have-nots’. The aim is to step outside simple digital divide categories to understand how marginalized members of society incorporate computers and the internet into their daily lives in ways that are meaningful to them. An important goal is also to learn about how internet researchers can contribute to closing the digital divide in ways that converge with the goals, meanings and practices of people living on society’s margins. ","",""
"2004","Ethnographic Interviews on the Digital Divide"," Employing narrative analysis of ethnographic interviews with persons from a variety of socioeconomic, educational, and racial/ethnic backgrounds, this article examines the discursive structure of the digital divide debate as it is articulated among contemporary online users and non-users in the United States. The article argues that the discourse of individualism serves as a filter that shapes and distorts all private and public conversations about the digital divide and thus limits public debate on the subject. Some challenges to the dominance of individualism emerge when people discuss the digital divide in relation to the specific, lived situations of economic disadvantage. Yet we conclude that the potential political power of this critique is muted as it echoes rather than challenges the contradictions inherent to the promise of the digital era that are found at the heart of both corporate advertising and current social policies. ","",""
"2004","Reconsidering Political and Popular Understandings of the Digital            Divide"," This article presents a theoretical examination of the digital divide, tracing its origins in the centre–Left social inclusion policy agenda of the 1980s and 1990s to its current status of political ‘hot topic’. It then moves on to outline four conceptual limitations to conventional dichotomous notions of the digital divide and individuals’ ‘access’ to information and communications technology (ICT): what is meant by ICT; what is meant by ‘access’; the relationship between ‘access to ICT’ and ‘use of ICT’; and a lack of consideration of the consequences of engagement with ICT. The article outlines a more sophisticated, hierarchical model of the digital divide based around these conceptual ‘stages’ while recognizing the mediating role of economic, cultural and social forms of capital in shaping individuals’ engagements with ICT. It concludes by developing a set of research themes and questions for future examination of inequalities in individuals’ use of ICT. ","",""
"2004","Internet Access and Use in Context","Introduction Over the past five years, thousands of articles have appeared in academic journals about new media, the internet and the web. The topics range from identity expression in online communities to how new media may affect political participation and voter turnout. The range of questions is both overwhelming and exciting. At the core of all these explorations lies a more basic question, however: Who uses new media and – equally important – who does not? It is an important baseline measure for putting into the appropriate context all other studies of new media use. The split between the ‘haves’ and ‘have-nots’ of new media use has most often been referred to using the term the ‘digital divide’. The expression aims to signify the gap between those who have access to and use digital technologies, and those who do not. The topic has captured much attention in the popular media, in academic circles and the policy world alike. According to the Social Science Citation Index and the Humanities Citation Index, over 150 articles have appeared in academic journals on the topic of the ‘digital divide’. Moreover, the proportion of all internet and web related articles that deal with the ‘digital divide’ has gone up one percentage point each year in the past five years,suggesting an increasing interest in and importance of this issue. Here, I have chosen to discuss three books in this area of inquiry. They cover the topic at different levels and focus on different dimensions of access and use but they all contribute to a basic understanding of who uses digital technologies, who does not, and what may be the social implications of these initial patterns. In Social Consequences of Internet Use (Katz and Rice, 2002), James E. Katz and Ronald E. Rice – both professors of communication – describe the state of internet use and non-use in the U.S. context primarily concentrating on access, social involvement and social new media & society","",""
"2004","About the Internet"," This performance-based text uncovers internet knowledge/power inequalities through the use of code. The term codeis used in a very broad sense and goes beyond formal computer science language to include hardware, software, and internet terms that are used in everyday real and “virtual” dialogue. The author argues that the process of the construction of knowledge claims takes place when learning to use the internet. The researcher uses case studies to expose how these codes affect the people on the bottom half of the Digital Divide. Nearly two years of participant observation at a community-based internet program in a small midwestern city inform this work. The primary mission of the program was to provide low-income community residents with tools and access to the internet in order to help bridge the gap in the Digital Divide and to build community networks. ","",""
"2005","The digital divide in Sydney","In Australia, there has been limited research into the issue of the digital divide. Even less attention has been given to the social and spatial characteristics of this phenomenon, particularly within metropolitan areas. This paper attempts to fill this gap by examining the social and spatial characteristics of computer and Internet use in Sydney. The findings suggest that those individuals who are socially and economically disadvantaged have lower rates of computer and Internet use, and that these individuals also risk exacerbating their disadvantage status if these demand-side barriers are not addressed. If we are to address disparities in computer and Internet use in Australia we need to consider more fully the social and spatial nature of such disparities that prevent individuals from accessing such technologies in an increasingly ‘wired’ world.","",""
"2005","The value of mixed-method longitudinal panel studies in ict research","This paper uses a unique British three-wave longitudinal dataset to examine the rates of transitions into and out of ‘ICT poverty’ defined as having Internet access in the household and/or having a mobile phone. This serves three purposes: it shows that many are still ‘passing by’ ICT ownership, that ‘gaining ICT’ access is not a one-way street – many just pass through; and that the rates of dropping out differ for different ICTs and for different groups of people. This has implications for both commercial and public policy strategy. It also shows the value of longitudinal approaches to data collection without which this kind of analysis would be impossible.","",""
"2005","The Digital Divide and Increasing Returns: Contradictions of Informational Capitalism","The far-reaching advances in information and communications technologies (ICTs) in tandem with the globalization of trade, investment, business regulation, production, and consumption have signaled the rise of “informational capitalism.” This article reflects on the social and economic inequalities of informational capitalism by examining two contradictions of ICTs-led economic development—increasing returns and the digital divide. Two main and interrelated strands of evidence are presented: First, contrary to expectations that rising income per capita will tend to reduce wealth and wage disparities, the distribution of income and wealth both between countries and individuals has sharply skewed in the information age; second, knowledge production is a self-reinforcing cycle that tends to disproportionately reward some and exclude others. The so-called digital divide is as much a symptom and a cause of these broader techno-economic phenomena, and regarding it as a simple issue of connectivity is simplistic and reductive.","",""
"2005","Cultural differentiation or social segregation? Four approaches to the                 digital divide"," This article analyses some of the contradictions of contemporary technological society through the term ‘digital divide’ and the societal consequences predicted by this development. It briefly examines the history of communication technology in the 1970s, when a lively debate about the new information and communication order and the unbalanced diffusion of mass media took place. The many views on the ‘digital divide’ are presented here as four distinct approaches differing from each other in context and definition: the technocratic approach; the social structure approach; the information structure and exclusion approach; and modernization and capitalism. The main characteristics of these discourses are explained and evaluated. The role of the information technologies in contemporary societies is briefly discussed and a tentative conclusion drawn on the issue of cultural differentiation as against social segregation in a context of a technologically advanced Nordic country. In conclusion, a few ideas concerning the adoption and use of the internet in a given locality are given. ","",""
"2006","Bridging the dual digital divide: A Local Net and an IT-Café in Sweden","The Internet is becoming an integral part of everyday life and digital inclusion is becoming a prerequisite for social inclusion. There is a risk that marginalized groups in deprived areas may be excluded from the Information Society, being affected by the ‘dual digital divide’. This paper concerns two community initiatives designed to encourage digital and social inclusion in a disadvantaged area: a Local Net and an IT-Café. A combination of qualitative and quantitative data from a case study in a suburb of Stockholm is used to examine the two schemes in terms of their success in bridging the dual digital divide. Despite good intentions, the Local Net, with its provision of home access to local web pages, largely failed to achieve its goals. In contrast, the IT-Café, with its public access to ICTs, has increased digital and social inclusion of those residents who make use of it. Six reasons for the difference in success between the two computer projects are identified: (1) timing, (2) management, (3) cost, (4) support and training, (5) context of access and (6) project focus. The provision of subsidized public access, the informal face-to-face computer support and training provided by a local resident working in the IT-Café, and the ease with which both virtual and physical meetings can be supported are factors underlying the success of the IT-Café. The paper concludes that access, skills and motivation are prerequisites for a digitally inclusive society. To be on the right side of the (dual) digital divide it is vital to have physical access to technologies, but also to have the skills and motivation to use them.","",""
"2006","Gaps and Bits: Conceptualizing Measurements for Digital Divide/s","Three arguments are raised in this article with regard to the indices used to measure the digital divide. First, I criticize policymakers who rely on simplistic measures of the digital divide, at the expense of a thoughtful analysis of (1) the purpose of the tool, (2) the level of observation, and (3) the method of approaching the data. Second, I argue that networks and associated technologies are not neutral artifacts but are political and social spaces in their structure as well as in their content levels. Accordingly, we need to factor in the context as an important actor in conceptualizing and measuring the digital divide. Third, two general types of indices are used for the measurement of the digital divide(s): focused monotopical indices and comprehensive indices. Monotopical indices are more widely available, while comprehensive ones are rare. I argue that policymakers need to promote comprehensive indices over monotopical indices. Finally, I present a conceptual definition of the digital divide and a framework for developing a comprehensive index to measure it.","",""
"2006","Methodological Challenges of Digital Divide Measurements","The term “digital divide” has been used for almost a decade and typically relates to sociodemographic differences in the use of information and communication technology. However, the corresponding measurement is still relatively imprecise. Very often it is simply reduced to comparisons of Internet penetration rates. This article extends the measurements above the usual bivariate comparisons. Within this context, three essential approaches are presented and critically evaluated. First, loglinear modeling is used to address the interactions among the factors affecting the digital divide. Second, compound measures (i.e., the Digital Divide Index) that integrate a number of variables into a single indicator are discussed. Third, time-distance methodology is applied to analyze changes in the digital divide. The article argues that these approaches often yield entirely different conclusions compared to simple bivariate analysis. The examples are presented as a general warning against an oversimplified methodological approach to digital divide studies.","",""
"2006","Zones of silence: A framework beyond the digital divide","There is no doubt that much digital divide work — including connectivity initiatives, technology transfer programs, and other projects — is done with good intention. Yet, as has been widely recognized, the conceptual framework of the digital divide is limiting. The language of the digital divide not only places people into simplistic “have”/“have not” categories, making assumptions about the solution to “information poverty” with little attention to local contexts, its logic also continues a paradigm of development that engages with the global south only at the point of what it “lacks”. I propose a framework, which provides a wider, and more nuanced, lens to look through. It focuses work in ways and in areas consistently overlooked by the digital divide, particularly on the realities, voices, and complexities within its unconnected, “have not” spaces — the zones of silence. Encouraging critical questioning of assumptions and an understanding of local contexts and points of view, a zones of silence framework is a way to broaden the dialogue on global communication and information access beyond a discourse of need, to one of mutual questioning, sharing, and learning. I begin with a brief critique of the digital divide, followed by a definition of this zones of silence framework and how it can help us to see and consider issues differently. I then suggest three areas where work from this perspective might begin.","",""
"2006","Laboring under the digital divide"," First and second wave digital divide research underemphasizes the digital labor force divide and overestimates the impact of access to and skill in digital technology. Such emphasis deprives digital divide scholarship of its democratizing potential by muting structural critique and recasting the divide as a problem of diffusion. To the extent that it promotes diffusion over equality, the digital divide debate serves marketing rather than socially constructive ends. This article argues that improved technical training and access cannot overcome the digital labor force divide, because gaps in pay, security, and dignity cleave the high-tech job market. Examination of the high-tech labor force in Seattle demonstrates the need to foreground the digital labor force divide. Eliminating economic and political disparities requires us to work through the digital workforce divide rather than labor underneath it. ","",""
"2006","Framing the digital divide: a comparison of US and EU policy approaches"," This article explores key US and European Union policy documents to identify the similarities and differences in the way that the digital divide has been defined in both contexts in recent years. To that purpose, a computer-assisted text analysis was conducted, which identified not only the most frequent relevant terms in each document, but also patterns of semantic association among them. While significant differences related to the political specificities of each context were found, both sets of documents revealed a tendency over time to frame access in economic and market-based terms. The article argues that these results provide useful insights into the study of the globalization and homogenization of telecommunications policymaking. ","",""
"2007","DIGITAL DIVIDES AND CAPITAL CONVERSION: The optimal use of information and communication technology for youth reading achievement","Analysis of a nationally representative survey of 15-year-old Canadian youth indicates how capital can be converted from one form to another by examining the use of information and communication technology (ICT) and reading achievements. Overall there is a negligible linear relationship but a pronounced curvilinear one between these variables, suggesting an optimal level of ICT use. This optimal point varies by gender (males are able to use ICT more before negative effects set in), and by parental education (with girls from highly educated homes gaining more from the use of ICT). Implications for policy and practice are discussed.","",""
