"year","title","abstract","journal","doi"
"2012","Insecure Identities. The Approval of a Biometric ID Card in Mexico","Former Mexican President, Felipe Calderón, signed a decree to implement a compulsory ID with biometric traits for all the Mexican population. At first sight it seems like a good policy because Mexico has suffered a lot of problems with identification, but if we analyze the policy we  find it to be full of problems and contradictions, particularly because of the corrupt nature of Mexican politics.","",""
"2013","Shoshana Amielle Magnet, When Biometrics Fail: Gender, Race, and the Technology of Identity","When the twin towers fell in 2001, the American government began a “war on terror” on a number of fronts. Some we could see, and others we could not. The Bush administration focused its primary military efforts in various parts of the world to combat and disrupt groups identified as “terrorists.” A second front focused on protecting the home soil by identifying and investigating potential threats. The American government deployed probably the most visible part of this strategy in airports where the practice of taking a domestic flight changed almost overnight. Prior to 9/11, one could walk their family member right up to the departure gate to say good-bye. That practiced completely changed and the state set up security screening in every airport to check people and their carry-on items, just like in international departures. Many everyday items could be potential threats and the TSA agents screened everything with scrutiny, even our shoes. The Bush government also implemented another front in the war on terror in digital space that is much more difficult to see. Aided by the Patriot Act, the intelligence agencies developed and deployed many new information technologies for identifying risks and individuals and monitoring groups. These surveillance technologies included linking criminal databases at every level (local, state, national, international), monitoring cell phone and e-mail traffic, checking individual’s library records, full pipe Internet surveillance, digital fingerprinting, retina recognition, and other biometric technologies for capturing human bodies and turning them into digital data.","",""
"2013","Our Biometric Future: Facial Recognition Technology and the Culture of Surveillance","The need for security, emerged after 9/11, increased the request for a more intrusive government even at the cost of sacrificing civil liberties. The Kelly A. Gates’s book focuses on the visual technologies, specifically on the automated facial recognition technologies on which the research is investing a lot. Through a presentation of the framework for the development of these technologies – which is fruitful since the 1960s – the author carefully examines the constellation of social forces that are shaping technologies for the identification of human faces and facial expressions. The need for security has unified public and private interests earning a place of high priority in the political agenda and the augmenting of the technological research and development in this sector. In the name of the need for greater national security has been given the go ahead for an indiscriminate control of individuals and an accumulation of personal data, as if the acquisition of greater quantities of information could provide higher levels of security. The freedom of citizens is bartered, in this manner, for the (uncritical) acceptance of control and pervasive tracking measures to identify the enemy. The face, with its expressions collected in the database, is considered an index of identity. As these technologies measure the intensity of expression, determining what people are thinking or feeling, human behaviour may be calculated. But the faces are difficult to stabilize, the faces and their representation are not standard objects, they are a set of identities and meanings that can not be classified in a strict manner. Careful to consider the pros and cons of this type of instrument, the author also addresses the philosophical issues that differentiate the ‘see’ from the ‘look’, understood as social and psychological process. The computers only see in a metaphorical sense, and only thanks to a significant human investment. They do not really look at the people. However if we, humans, with our experience go wrong in assessing a person, why a technology could not be wrong? So why do we expect such a perfection from a technology on an issue that is not mechanical?","",""
"2013","Identity and the new eugenics in the Newborn Screening Saves Lives Act","Upon first glance, it is difficult to imagine who would be against protecting newborns. And yet, I argue through a case study of one genetic disease in particular, Pompe Disease, that DNA screening technology has unprecedented implications for the lives of babies born in the United States in ways that do not simply keep them safer. As noted in van Zoonen’s introduction to this section, we continually hear that, in our postmodern world, identities are multiple and fragmented. Yet, as she argues, new identification technologies – from radio-frequency identification (RFID) tags to biometric technologies to ICTs – ‘actively work against multiplicity and towards the fixation of singular identities’, as corporations and government institutions are invested in producing stable identities that can be reliably read off the body, thus generating new forms of corporate profit as well as new constructions of citizenship. I therefore ask how newborn screening might function as a set of knowledges about identity that we purchase in order to make us feel safer, whether or not this is the actual outcome. Furthermore, in understanding DNA screening","",""
"2013","Fixing identity? Biometrics and the tensions of material                     practices","Contemporary surveillance practices by both corporate and state actors increasingly rely on information and communication technologies to be able to categorize, process and analyse vast amounts of data. This is especially true of complex government projects created to manage entire populations. One set of technologies, generically referred to as ‘biometrics’, is being developed and implemented in different contexts in order to read characteristics of people’s bodies and physical behaviours with the aim of fixing identities, or authenticating or sorting them, based on pre-determined categories and logics. Some of the more recognizable examples of biometric technologies include digital fingerprinting, facial recognition, iris scanning and DNA profiling, but the list of technologies is long and constantly growing. Part of the allure of using biometrics to organize and segregate people is that our bodies are thought to provide an objective and verifiable source of truth about our identities, motivations and intentions and these technologies give access to these ‘truths’. Biometrics are also believed to be capable of ‘securing’ or ‘fixing’ identity in a way that makes fraudulent or multiple identities much more difficult, if not impossible, to maintain. Through the use of biometrics, organizations aim to individuate entire populations and then fix identities to administrative markers such as unique identification numbers.","",""
"2013","Review of Magnet's When Biometrics Fail: Gender, Race, and the Technology of Identity","","",""
"2013","‘My fingerprint on Osama’s cup.’ On objectivity and the role of the fictive regarding the acceptance of a biometric technology"," In inquiring about the social acceptance of the digital fingerprint during our research, we discovered the crucial role the fictive plays in our interviewees’ experiencing and assessment of control and security technology. Social acceptance is thus a heterogeneous phenomenon, not only because it depends on the situational features of dealing with the technology, but also, notably, because facts and fiction intermingle, sometimes indistinctly, within the discourses on surveillance and security. Mistrust in the technology tends to feed on fictive imageries, while at the same time resting on an unwavering belief in the objectivity of fingerprint data, presumably a clearly decipherable and reliable form of forensic proof. Against this backdrop, the article seeks to investigate the fictive’s critical role in countering security technologies. ","",""
"2013","From surveillant text to surveilling device: The face in urban transit spaces","This paper considers the power, the significance and the operation of the human face as it transitions from being a mere object for defining dispositions to an agency for transmitting control in contemporary transit spaces. Seen as the most idiosyncratic surface of the body, the face has become a critical object for the measurement of truthfulness in recent years. CCTV and facial recognition technologies have increasingly been deployed in various transit spaces such as airports and railway stations to scan, detect and recognise particular facial characteristics of the target face so as to identify risky situations and intervene before they become hazardous events. However, this paper shows that in addition to these techniques of control-at-a-distance, the face is becoming an important site for a different technique of control as well. Specifically, the face is becoming a key site for circulating a particular range of affects to modulate individuals and to maintain security in transit space. A growing number of transport operators are now supplementing ‘detached’ infrastructures such as CCTV and security personnel, with more ‘affective’ infrastructures of social control such as friendly smiling platform staff and welcoming station concierges at information desks. By taking a closer look at one Japanese railway operator, Keikyu Corporation, and its implementation of the ‘Smile Scan technology’, this paper investigates how the face of the passenger is modulated, made receptive and thus turned into an agent of social control in urban transit spaces.","",""
"2014","Governing through biometrics: the biopolitics of identity","There has been a growing interest in questions of neoliberalism and, associated with this, questions of biopolitics over recent years. These questions just seem to fit with the types of social and ...","",""
"2014","Recognizing Friend and Foe: Biometrics, Veridiction, and the Iraq War","In analyzing the deployment of biomertics in Iraq, argue that whereas the body was seen as a site of verification in 20th century surveillance and identification practices, in the ongoing War on Terror, and the Iraq War more specifically, it became a site of veridiction - a site in which the truth about the security of the state can be analyzed (Foucault 2008:32). The body thus became the basis for determining not so much one’s unique identity but one’s friendliness to the normative state order. Enemies could thus be identified and confined as a group, and in this process the state could be secured. In the ongoing of the War on Terror, the visual regime of veridiction has been further articulated to the logic of digital technologies in order to categorize an unfamiliar diverse population into a binary simplistic schema consistent of true and false, therefore friend or foe, and thus “go” - allowed to move through the country or “no go” - destined to be detained. In other words, the digitization of veridiction as the primary goal of biometrics is evident in the automation of the recognition method, the conversion of the archive into database, the transition away from the anthropological station onto mobile dispersed data-gathering enterprise, and replacement of scientific expertise with easy-to-use automated intelligence.","",""
"2014","Review of Ajana’s Governing through Biometrics","","",""
"2017","Managing Internal and External Communication in a Competitive Climate via EDI Concept","A biometric sensor device is the potential product of the forthcoming biotechnology for real-time tracking of physiological signals to support various healthcare and medical services such as homecare medical service, prevention, diagnosis, and follow-up services. A key agreement scheme between biometric sensor devices is a fundamental requirement to support the security of the healthcare and medical services. Existing key agreement schemes employ high computational cryptography mechanisms or share a pre-deployed key among biometric sensor devices. Due to stringent constraints of hardware capability, it is inadequate to use public cryptography mechanisms for biometric sensor devices. Moreover, it is also inappropriate to install a fixed secret key in implanted devices because, if the key is revealed, a person will have inevitable transplantation surgery for the secret redistribution. In this paper, we propose new lightweight key agreement scheme which requires only symmetric cryptosystem without a pre-deployed secret information for biometric sensor devices.","",""
"2017","Digital Citizenship and Surveillance| To Pre-Empt A Thief","This article explores the implications of recent developments in predictive policing, defined as the use of data-mining tools to predict and preempt criminal activity, for the relationship between citizenship and surveillance. It uses the example of predictive policing to consider the difference between panoptic modes of surveillance and emerging practices of environmental surveillance. The former rely on public awareness of surveillance and the internalization of the monitoring gaze, whereas the latter rely on actuarial modes of prediction. The growing emphasis on strategies for preemption rather than on policies for prevention displace political deliberation with technological expertise and work in the direction of automated decision making about resource allocation and armed response.","",""
"2017","Public faces? A critical exploration of the diffusion of face recognition technologies in online social networks"," In recent years, we have witnessed a rapid spread of biometric technologies from the security domain to commercial and social media applications. In this article, we critically explore the repercussions of this diffusion of face recognition to everyday contexts with an in-depth analysis of Facebook’s “tag suggestions” tool which first introduced the technology to on-line social networks. We use Nissenbaum’s framework of contextual integrity to show how the informational norms associated with biometrics in security and policing - their contexts of emergence - are grafted on-line social networks onto their context of iteration. Our analysis reveals a process that has inadvertently influenced the way users understand face recognition, precluding critical questioning of its wider use. It provides an important deepening of contextually-driven approaches to privacy by showing the process through which contexts are co-constitutive of informational norms. Citizens are also offered a critical tool for understanding the trajectory of biometrics and reflect on the data practices associated with the use of face recognition in social media and society at large. ","",""
"2017","Uncertainties of facial emotion recognition technologies and the automation of emotional labour","ABSTRACT Automated detection and recognition of faces have been implemented in a broad range of media environments. Following that development, what concerns us in this article is the analysis of emotions from facial expressions using computer-based systems, in relation to which we critically investigate the use of theories of basic emotions. We explore in depth the company Affectiva’s attempts to translate, represent and schematize human emotions, as they raise a variety of problems and issues of uncertainty. We analyse the uncertainties concerning the processing of the human face ‘as image’ due to issues concerning temporality and static images as well as polyphony and modulations of the spectrum of expressions. One of our key arguments concerns the temporal character of human emotions, and we address how algorithmically regulated protocols of discretization may be said to prompt specific patterns of emotional responses and expressions based on an ideal of eliminating uncertainty. Through discussions via art pieces by Lauren McCarthy and Kyle McDonald, we question what happens when the protocols of computer systems start to perform aspects of emotional labour for us, making judgments by predicting adequate emotional responses based on the use of the strict metrics criticized in the article.","",""
"2018","A Biometric Security Model for Mobile Applications","A biometric security model for mobile applications is defined. It is a low-complexity design with a security architecture including 2 biometric traits (fingerprint and iris). The fingerprint processing for feature generation is optimized on the mobile device, but the iris template optimization is performed on server. In both cases, the feature space is transformed to provide a suitable trade-off performance vs. complexity for a properly reduced dimensionality. The matching is based on a target-vs.-non-target classification in order to meet the requirements of an identification process in which only a target identity must be recognized. The target identity belongs to the mobile device owner.","",""
"2018","Biometric technology for voter identification: The experience in Ghana","ABSTRACT Our study examines how and why Ghana's first attempt to use biometric technology for voter identification and verification in its 2012 general elections failed. We employ activity theory as the analytical lens and interpretive case study as the methodology. Our findings show that the effectiveness of biometric technology to provide reliable identification does not depend solely on its technical qualities but also on real-time connectivity between registration centres and an electronic national register. Furthermore, the electoral officials need to be trained intensively to operate the machines and given guidance on how to handle situations when breakdowns occur. While biometric technology does introduce powerful capabilities, it is just one piece of a complex human activity system.","",""
"2019","Big Data Biopolitics","Abstract                 This article considers the medial logics of American terrorist watchlist screening in order to study the ways in which digital inequities result from specific computational parameters. Central in its analysis is Secure Flight, an automated prescreening program run by the Transportation Security Administration (TSA) that identifies lowand high-risk airline passengers through name-matching algorithms. Considering Secure Flight through the framework of biopolitics, this article examines how passenger information is aggregated, assessed and scored in order to construct racialised assemblages of passengers that reify discourses of American exceptionalism. Racialisation here is neither a consequence of big data nor a motivating force behind the production of risk-assessment programs. Both positions would maintain that discrimination is simply an effect of an information management system that considers privacy as its ultimate goal, which is easily mitigated with more accurate algorithms. Not simply emerging as an effect of discriminatory practices at airport security, racialisation formats the specific techniques embedded in terrorist watchlist matching, in particular the strategies used to transliterate names across different script systems. I argue thus that the biopolitical production of racialised assemblages forms the ground zero of Secure Flight’s computational parameters, as well as its claims to accuracy. This article concludes by proposing a move away from the call to solve digital inequities with more precise algorithms in order to carefully interrogate the forms of power complicit in the production and use of big data analytics.","",""
"2019","Incoherent Assemblages: Transgender Conflicts in US Security","Several identity-verifying procedures implemented in the wake of September 11, 2001, created conflicts for transgender people in the US who had different sex designations marked on various forms of identification. Trans studies scholars note that these conflicts highlight the assumption that sex is a stable marker of identity and expose that assumption as a fiction. The use of body scanners in airport security illuminates a similar reliance on binary sex categories. However, identity documentation policies and biometrics in airport security operate through different logics about how to solve the problem of affixing individual identities to changing bodies. The experiences of trans people with both identity documentation and airport security body scanners demonstrate that the requirements for passing as a proper citizen differ depending on the context: identity document policies prioritize medical alteration of the body while biometrics register medical alteration of the body as a potential threat to security.","",""
"2019","Platform Biometrics","This article identifies and analyses the emergence of platform biometrics. Biometrics are measurements of behavioral and physical characteristics, such as facial expressions, gait, galvanic skin response, and palm or iris patterns. Platform biometrics not only promise to connect geographically distant actors but also to curate new forms of value. In this piece I describe Microsoft Face, one of the major facial biometric systems currently on the market; this software promises to analyze which of seven “universal” emotions a subject is experiencing. I then offer a critique of the assumptions behind the system. First, theories of emotion are divided on whether emotions can be reliably and measurably expressed by the face. Second, emotions may not be universal, nor are there likely only seven basic emotions. Third, I draw on the work of Rouvroy and Berns (2013) to identify emotion-recognition technologies as a classic example of algorithmic governance. To outcome algorithmic governance is to enable the subject to creation and govern surveillance.  Platform biometrics will therefore provide a key component of surveillance capitalism’s appropriation of human experience (neuro-liberalism).","",""
"2019","The Biometric Assemblage: Surveillance, Experimentation, Profit, and the Measuring of Refugee Bodies"," Biometric technologies are routinely used in the response to refugee crises with the United Nations High Commissioner for Refugees (UNHCR) aiming to have all refugee data from across the world in a central population registry by the end of 2019. The article analyzes biometrics, artificial intelligence (AI), and blockchain as part of a technological assemblage, which I term the biometric assemblage. The article identifies five intersecting logics that explain wider transformations within the humanitarian sector and in turn shape the biometric assemblage. The acceleration of the rate of biometric registrations in the humanitarian sector between 2002 and 2019 reveals serious concerns regarding bias, data safeguards, data-sharing practices with states and commercial companies, experimentation with untested technologies among vulnerable people, and, finally, ethics. Technological convergence amplifies risks associated with each constituent technology of the biometric assemblage. The article finally argues that the biometric assemblage accentuates asymmetries between refugees and humanitarian agencies and ultimately entrenches inequalities in a global context. ","",""
