"year","title","abstract","journal","doi"
"2016","Outage Probability of Wireless Relay Communication System with Three Sections in the Presence of Nakagami-m Short Term Fading","","",""
"2016","Performance Analysis of Wireless Communication System in the Presence of Gamma Shadowing, Nakagami-m Multipath Fading and Cochannel Interference","Wireless communication system working over Gamma shadowed Nakagami-m multipath fading channel in the presence of cochannel interference exposed to Nakagami-m short term fading and Gamma long term fading is investigated in this work. In interference limited channel, the ratio of desired signal envelope and interference is important performance measure. For considered model signal to interference ratio can be calculated as the ratio of two products of square rooted Gamma random variable and Nakagami-m random variable. In this paper, the closed form expression for probability density function (PDF), moments and moment generating function (MGF) of output SIR will be calculated. The influences of Nakagami-m short term fading severity parameter and Gamma long term fading severity parameter on moments of the first and the second order will be discussed.","",""
"2016","Novel Ku Band Reflect array Antenna for Satellite Communication","This paper focuses on the design and analysis of Ku band reflect array antenna using a novel crossed dumbbell(clover) patch unit cell. The reflect array proposed is to pave way for a new generation miniaturized satellite communication, finding an important application in the Satellite newsgathering (12.5 GHz-13.75 GHz) .The clover shaped unit cell is designed for 13.07 GHz and the suitability of the unit cell is validated using the phase characteristics analysis. The effect of the elements on the performance represented by the range of the reflection phase is of prime importance. From the observation, Clover unit cell has large phase variation compared to minkowski and koch unit cells. Therefore, the main purpose of this paper is to investigate and validate the novel unit cell with a wide phase characteristics and the reflect array constructed.","",""
"2016","Possibility of Minimizing the Effect of Transfer Parameters on the Transmitted Signal in the Spiral Optical Fiber","","",""
"2016","On Optimal Signal Detection using Covariance shaping method","In this paper, a new class of linear multiuser detector, referred to as the Covariance Shaping Multiuser (CSMUD) detector has been designed for the suppression of Multi Access Interference (MAI) in multiuser wireless communication systems. We develop an algorithm using quantum constraints and some of its axioms to minimize the total variance of the weighted error between the receiver output and observed signal, subject to the limit that the covariance of the noise component in the receiver output proportional to a given covariance matrix, with the intention that we control the dynamic range and spectral shape of the output noise. We consider the problem of multiuser detection in which we seek to detect probability of bit error for some set of users with different noise levels. The exact and approximate expressions for the probability of bit error for some set of users with different noise level are illustrated. The performance of the CSMU receiver is characterized and finally through examples that the CSMU receiver can significantly increase the performance over the conventional multiuser receivers.","",""
"2016","Enhanced Reliability Using Adaptive Modulation Coding in the Cooperative Communication","","",""
"2016","Narrowband Interference Suppression in Wavelet Packet Multirate Multicarrier Multicode CDMA System","","",""
"2016","Error free transmission of mc CDMA signals through multiple antennas.","The MIMO MC-CDMA is the promising technique for the future wireless communications, because of being effective in mitigating fading and increasing data rate. The usage of the same codes over the Multiple Transmission antennas causes IAI (Inter antenna interference). And also, when the correlation between the waveforms are very low which produces MAI (Multi access interference) to all other users apart from the corresponding user. In this paper we proposed a new error free transmission of MC CDMA signal through multiple antennas using MIIR algorithm, Which increases the data rate by removing the MUI and IAI. The proposed algorithm is justified by MATLAB simulation.","",""
"2016","Spatial Phase Coding in Uplink Coordinated Multiple-Point System for Improve Wireless Communication Performance","","",""
"2016","A Novel Chaotic MIMO-OFDM System for Improved Performance in Future Cellular Wireless Networks","In recent years, the explosive growth of new generation wireless networks has spurred lot of research thrust particularly looking for a bandwidth efficient modulation and coding scheme. In this connection, researchers have recently turned up their attention towards chaotic communication systems and golden codes for its attractive benefits. This consequently had motivated us for two new proposals namely: code shiftedquadrature chaos shift keying (CS-QCSK) and modified golden codes with low complex decoder. The Code Shifted-Quadrature Chaos shift Keying (CS-QCSK) modulation technique with its code domain approach has proven to be the best among the conventional chaotic modulation schemes [4]. Similarly, in the coding scenario, modified Golden codes had been proven to exhibit better error performance than any other space time block codes through our earlier investigation in [14]. The aforementioned modulation scheme (CS-QCSK) and coding scheme (modified golden code) can be concatenated in an OFDM system to harvest an enhanced performance. The suitability of the proposed chaos based logic is tested in a multiple input multiple outputorthogonal frequency division multiplexing (MIMO-OFDM) system. The performance parameters like spectral efficiency, capacity and BER analysis is computed through simulation analysis. The obtained results were found very satisfactory, of course with a marginal increase in the process complexity","",""
"2016","SFO Estimation Scheme in OFDM-Based Power Line Communication System","This paper proposes a efficient blind sampling frequency offset (SFO) estimation technique for an orthogonal frequency division multiplexing (OFDM) based power line communication (PLC) system. The main drawback of the conventional estimators is their limited estimation range and their high sensitivity to effect of SFO. To remedy these, this paper proposes two-step correlation scheme that exploits the structure of a transmission data symbol. This paper considers the high-speed ROBO mode of PLC system and focus on OFDM sequences copied by the ROBO interleaver. Computer simulations are employed to assess the performance of the proposed scheme and to make comparison with the conventional scheme.","",""
"2016","Design of Microstrip Antennas Arrays for Applications in Wireless Communications","This paper analyses the influence of microstrip antenna arrays designed for a frequency of 2.5 GHz, aiming at applications in wireless communications, in special, 4G Technology. From a standard antenna with circular patch, elements are introduced to obtain linear and circular array, since arrays are interesting, whenever it want high gains. While the linear arrays are simple and practical, circular arrays can provide better symmetry. All prototypes are built and measured data are compared with the simulated data showing a good agreement.","",""
"2016","Linear Interference Cancellation Method for Relay Systems","","",""
"2016","Adaptive Transmission Scheme with Precoding for Improved Performance in the Wireless Communication","","",""
"2017","On-Body Adhesive Microstrip Antenna for Wearable Application","Modern communication systems are driven by the concept of being connected anywhere and at any time. Fuelled by the idea of a body-centric approach to modern communication technology, many research projects have been initiated to integrate antennas and radio frequency (RF) systems into clothes with regard to size reduction and cost-effectiveness; so that the wearer may not notice the existence of these subsystems. Integrating antennas with electronics is a vital role for supporting many applications, biomedical, military and commercial fields. The antenna designed for these applications should be wideband, not sensitive to human body. The antenna structure is simple and looks like an adhesive bandage, and can be placed on human tissue. This paper presents a novel planar, via-free, printed antenna which looks like an adhesive bandage is designed on RT Duroid 5880 dielectric substrate. Later in order to design a flexible antenna, the antenna is designed on flexible substrates such as fabrics for wearable application. The proposed antenna characteristics are analyzed in both printed flat and curved structure, to support all real time applications. Antenna parameters, such as return loss, radiation patterns, VSWR and gain plot were evaluated in various scenarios to validate the proposed design. The proposed antenna is designed and simulated using High Frequency Structure Simulator (HFSS version 13) software tool.","",""
"2017","Reduced Length Chirp Pilots for Estimation of Linear Time-Varying Communication Channels","In wireless communication multipath fading causes significant performance degradation and necessitates channel estimation. Transmission of two consecutive chirps with different rates as a pilot sequence is a method that has been used in the estimation of linear time-varying (LTV) channel parameters. In this paper, we propose an improvement on the chirp based channel estimation method for LTV model. We show that combination of a chirp with its complex conjugate, in particular a frequency modulated sinusoid, provides us an efficient pilot sequence. Besides reducing the length of the pilot sequence by half, the length and the rate of our proposed pilot sequence can be adjusted to comply with a-priori information on the channel. We implement the proposed method for an orthogonal frequency division multiplexing (OFDM) communication system and compare with conventional two chirps method.","",""
"2017","Performance improvement in Multistage Multiuser DS-CDMA system over Rayleigh fading channel","Direct Sequence Code Division Multiple Access (DS-CDMA) system is well known wireless technology. Multiple Access Interference (MAI) is a major problem in DS-CDMA system caused by its users. When the number of users increases the system performance gradually decreases especially in fading environment. In this paper, multistage multiuser detection techniques were introduced to detect the users data in presence of MAI. Multistage Multiuser Parallel Interference Cancellation (PIC) technique gives good performance but biased decision statistic problem is raised due to imperfect estimation of MAI as number of stages increases. To overcome biased decision statistic problem by Multistage Multiuser Partial Parallel Interference Cancellation (PPIC) technique is used to reduce the MAI partially stage by stage. But the problem is in PIC and PPIC computational complexity is very high when the number of stages increases. The computational complexity is minimized by using Multistage Difference PIC (DPIC) detection technique is based on the convergence nature of interference cancellation. Multistage Multiuser Partial Differencing Parallel Interference Cancellation (PDPIC) Technique is the combination of Difference PIC and Partial PIC. By using technique, Performance improved and computational complexity is minimized both are performed at a time. Simulation results shows that the partial difference PIC better performed (in terms of Bit Error Rate (BER)) than PIC and PPIC in fading environment.","",""
"2017","The Second Order Performance of Macrodiversity Reception in the Presence of Weibull Fading, Gamma Fading and α-κ-μ Co-channel Interference","In this paper, the wireless system consisting of macrodiversity selection combining (SC) receiver and two microdiversity SC receivers under the influence of small scale fading and large scale fading, as well as co-channel interference is observed. Small scale fading has Weibull distribution. Correlated large scale fading is described by Gamma distribution. Co-channel interference is disturbed by α-κ-μ fading and Gamma large scale fading. Probability density function (PDF) and cumulative distribution function (CDF) of the ratio of Weibull random variable and α-κ-μ random variable are given. The formula for CDF of macrodiversity SC receiver output signal to interference ratio (SIR) is also presented. Level crossing rates at the outputs of microdiversity SC receivers are determined. Then, the level crossing rate (LCR) of wireless system output signal to interference ratio is derived and shown in some figures. Based on them, the influence of Weibull fading nonlinearity parameter, α-κ-μ fading severity parameter, α-κ-μ fading nonlinearity parameter, Rician factor, Gamma long term fading severity parameter and Gamma long term fading correlation coefficient is studied.","",""
"2017","Quality Analysis in Phase Modulated Radio over Fiber in WDM/DWDM Network","There has been increasing demand for connection setup with a higher quality of service (QoS) in WDM/DWDM networks, especially in fields like radio over fibres, where phase modulation affects the link quality. Hence to meet guaranteed QoS in a phase modulated link, the effects of phase modulation on link quality is very much needed. The link quality is termed as quality factor (Q-factor). The primary objective is to use effectively the connections available to optimize the computed number of connections and reduce the blocked connections but at the same time guarantying QoS as per client’s need. The analysis has been done by taking care of routing and wavelength assignment (RWA) techniques. The performance analysis is presented in terms of blocking probability.","",""
"2017","Curved Linear Antennas as Quantum Traps","Curved linear antennas of arbitrary shape can be considered as a special case of quantum thin conducting wire traps of their free electrons and a numerical method is proposed for the calculation of their current distribution. In a case of low energy excitation with a proper frequency, only the fundamental mode with its lowest Eigen-value appears and the respective Eigen-function is its current distribution along it. In a previous paper Papageorgiou et al., proposed a numerical method of calculating the radiation pattern of any arbitrary shape linear thin antenna, with a known current distribution of its free electrons along with it. Also in a recent paper Papageorgiou et al., introduced the Resonant Transmission Line (RTL) method for numerically tackling the problem of linear quantum wires with arbitrary curvature. This method is also applied here in order to calculate the fundamental Eigenvalue and its respective Eigenfunction of any arbitrary shape curved linear thin antenna. The analysis reveals a strict dependency of the energy Eigen-values to the curvature magnitude with significant lowering of the first harmonic beyond a threshold value which severely affects excitability of the respective Eigen-function. The proposed method is applied in the study of a very sensitive antenna made of constant curvature circular arcs.","",""
"2017","Outage P?rformance of Wireless System in the Presence of KG Short Term Fading and Co-channel Interference","In this paper, wireless mobile communication radio system in the presence of long term fading, short term fading and co-channel interference will be analyzed. Desired signal and cochannel interference experiences Nakagami-m short term fading and Gamma long term fading. Probability density function and cumulative distribution function of the ratio of two KG random variable are obtained as the closed form expressions. Probability density function can be used for calculation the bit error probability and cumulative distribution function can be used for evaluation the outage probability. In interference limited environment, signal to interference ratio is important performance measure of wireless system. The influence of Nakagami-m short term fading severity parameter and Gamma long term fading severity parameter on the outage probability will be examined.","",""
"2017","Microstrip Bowtie Antenna with Patch and Ground-Plane Defects for WLAN Applications","In this paper, a fractal-based bowtie microstrip antenna with defected ground structure for Wireless Local Area Network (WLAN) applications is proposed and studied. To achieve a dual band operation (i.e., 2.4 GHz and 5.2 GHz unlicensed bands), the initial design of the proposed antenna is based on the Sierpinsky gasket (triangular) fractal geometry. However, it is well known that, at the fundamental resonant frequency of the Sierpinsky gasket, the input impedance match is too poor. To overcome this problem, a circular split ring resonator (CSRR) is used as a defected ground structure to achieve efficient coupling at the fundamental resonant frequency. The proposed antenna is designed and analyzed using the finite element method. To this end, the High Frequency Structural Simulator (HFSS) of ANSYS is employed. The proposed fractal bowtie antenna with CSRR features low profile, high return losses, dual band operation, and moderate coupling bandwidth (around 4 %). Simulation results show that the antenna presents return losses of -19 dB and a coupling bandwidth of 120 MHz at the first resonant frequency (i.e. 2.4 GHz) , while the corresponding values at the second resonant frequency  (i.e., 5.2 GHz) are -46 dB and 190 MHz, respectively. These results show that the proposed antenna is suitable for WLAN applications.","",""
"2017","Small C-Patch Antenna for Portable Digital Television Receivers","In this paper a small c-patch antenna is designed and simulated. The antenna is compatible with Digital High-Definition Television frequency assignment in North America and it is able to be used in portable cellular units. The size of the designed antenna is less than the corresponding rectangular or circular patches. Besides, the c-patch antenna can be easily tunable in order to select the resonant frequency, and the matching impedance of the antenna can be changed by setting the feeding position. The performance of the antenna and its electrical features were evaluated using the HFSS software and, the results are presented here; where antenna gain, radiation patterns and other parameters were employed.","",""
"2017","Performance Evaluation of Limited Feedback Schemes for 3D Beamforming in LTE-Advanced System","The three-dimension (3D) multiple input and multiple output (MIMO) system is one of the key technologies studied for some advanced wireless communication systems such as Long Term Evolution-Advanced (LTE-A) In the 3D MIMO systems, uniform planar array (UPA) is equipped at BS. It enable elevation beamforming as well as azimuth beamforming. This paper investigates two limited feedback schemes for 3D beamforming. The spectral efficiency is evaluated for two limited feedback schemes in various antenna configurations.","",""
"2018","Analysis of Ratio of One and Product of Two Rayleigh Random Variables and its Application in Telecommunications","In this paper, the ratio of product of two Rayleigh random variables and Rayleigh random variable (RV) is considered. The level crossing rate (LCR) of ratio of product of two Rayleigh random variables and Rayleigh random variable is evaluated. Using this result, the average fade duration (AFD) of wireless relay communication system with two sections operating over multipath fading channel in the presence of co-channel interference can be calculated. Then, the LCR of the ratio of Rayleigh RV and product of two Rayleigh RVs is determined. The formula is obtained in the closed form. The influence of Rayleigh fading average power on the LCR is analyzed. By using this formula, the AFD of wireless relay system with two sections working over Rayleigh multipath fading channel in the presence of two Rayleigh co-channel interferences could be evaluated.","",""
"2018","Effects of Communication Channel on AODV performance within UAANETs","Many Modern researches are interested in UAVs because of their importance in a wide range of applications. The most important aspect of these researches is routing protocols due to their significant effect in their performance. One of the most popular protocols used in this type of network is AODV, which belongs to reactive protocols family. The major problem with this routing protocol and others is that they do not take into account the state of the channel and they assume it is always AWGN. This paper demonstrates the channel model as an important factor which affects the overall network performance. The paper also shows the great difference in performance between the case of AWGN channel and a shadowed fading channel which exists in real channel. The simulation was done in Optimized Network Engineering Tool (OPNET) 14.5 modeler.","",""
"2018","Coverage Mapping with UTD Model","Coverage prediction is vital for reliable digital communication and broadcasting systems. In order to increase QoS of these systems, the threshold field strength has to be provided and coverage map extracted before installation. In urban areas, direct fields are not allowed to reach the receiver point due to diffraction from high buildings. To calculate diffracted fields Uniform Theory of diffraction (UTD) model is proposed and this model is used to extract the coverage map. In this study, a scenario including 441 buildings is generated randomly and electric field is calculated at the top of all buildings. Finally, according to these electric fields coverage map is generated.","",""
"2018","Enhancement of MIMO QoS Using RNS Coding over Various Channels","The performance of wireless communication systems is affected mainly by the environment of its associated channel, which is characterized by a dynamic and unpredictable behaviour. In this paper different statistical satellite channel models are studied with emphasize on two main models, first is the Rice-Log normal model, due to its close representation for the satellite channel environment including shadowing and multi-path components that affect the propagated signal along its path, and second a three state model that take into account different fading conditions (clear area, moderate shadow and heavy shadowing). The communication system is enhanced through the usage of Residue-Number-System coding making benefit of its inherent features that is highlighted in the paper. The transmission system Bit Error Rate (BER), Peak-Average-Power Ratio (PAPR), and the channel capacity for each fading models are measured and analysed. These simulations are implemented using MATLAB tool and the results had shown the performance of transmission system over different channel models.","",""
"2018","Base Station Location Optimization with UTD and GO Models","Providing threshold signal quality is the most important problem in wireless communication for indoor and outdoor applications. Coverage mapping is required to deploy the base station to optimum place in order to ensure threshold value. Optimization of base station location is very important to communicate reliably, efficiently and healthy. Coverage is predicted by Uniform Theory of Diffraction (UTD) and geometrical optic (GO) models. By optimization, less number and power base station will be used. In this study, coverage maps are generated in all transmitter position and then optimum base station location is determined with using this coverage maps.","",""
"2019","Circular Polarization Antenna with Truncated Feed-and Reactance-Elements using GlassEpoxy Substrates","This paper presents a circular polarization plane antenna using linearly truncated triplate stripline resonator. Glass epoxy substrate is used in place of Teflon substrate for low cost fabrication. In spite the electrical dimension differs only √3 (root three), the dimensions of circular disk, its truncation, and feeding lines have to be chosen precisely and accurately to get better characteristics comparable to Teflon substrate.","",""
"2019","Optimizing the Data Transmission Using Point to Multipoint Network in Radio Communication","Minimizing the cost to transfer large data in radio communication by using point to multipoint network as Central Primary and Secondary stations, which is very useful in remote areas. It can be implemented as one primary station to many Secondary stations: It is the simplest solution, but active area of Primacy Station must cover whole area where the Secondary Stations are placed. The Secondary Stations can be simple because all of them can communicate at one frequency. The communication between Primary Station and the Control Unit will be simple as well and it can be either wired or wireless. To cover whole area it is necessary to transmit with relatively high power for both Primary Station and Secondary Station to enable low error rate. Also the transmission speed will be smaller due to greater distances. The other disadvantage of this solution is the danger that the Primary Station can be broken and therefore no possibility of the data delivery to any Secondary Station.  Because of a single Primary Station, it is not necessary to have logical addressing for the Primary Station at the side of the network between the Central Unit and the Primary Station. The other advantage of this solution is simpler communication software in the Central Unit.","",""
"2020","Using Covariance Matrix and Fast Fourier Transform for Estimating Spectrum Hole Location in Cognitive Radio Network","This paper worked on Using Covariance Matrix and Fast Fourier Transform for Estimating Spectrum Hole Location in Cognitive Radio Network, Fast Fourier Transform (FFT) was used to split the Spectrum into sub-band channels. The paper adopted the use of Covariance Matrix in determining the actual range for the bounds. From the result it can be deduce that the areas where there are no signals at all are point where noise is prevalent, while thee point between 0 and 20 on the principal component axis are the point where you have high possibility of spectrum hole availability, the point between 20 and 30 on the principal axis is the point with high possibility of error false alarm.. Fast Fourier Transform was used to decompose the wideband spectrum to 64 Sub-band channels. the result of this shows that there exists a relationship between the covariance matrix and the sub-band energy. Two important properties of any square matrix are its trace, and its determinant. Analysis of Results obtained from Simulations shows that at signal-to-noise ratio (SNR) value of -10dB, spectrum holes were identified in 2 sub-band channels 13 and 53.","",""
"2024","Mitigating information asymmetry in 5G networks","","",""
"2024","Destructive polarization in digital communication contexts: a critical review and conceptual framework","","",""
