"year","title","abstract","journal","doi"
"2013","Doing It| Queering the Mother Tongue","","",""
"2013","Wendy Hayden, Evolutionary Rhetoric: Sex, Science, and Free Love in Nineteenth-Century Feminism","In Evolutionary Rhetoric: Sex, Science, and Free Love in Nineteenth-Century Feminism, Wendy Hayden, an assistant professor of English at Hunter College of the City University of New York, argues that those advocating for what she labels “free-love feminism” in the 19 century contributed to an argumentatively complex and scientifically derived social movement. She situates her project as one of rhetorical recovery in that free-love feminists have long been grouped together with members of the larger (often patriarchal) free-love movement proper and have yet to be considered as unique discursive agents in their own right. Hayden differentiates between free-love feminists and 19th-century suffragists by contending that the former worked primarily for gaining women’s right to sexual self-determination and framed suffrage as a natural consequence of such a right rather than as a principal goal. In recovering, contextualizing, and analyzing the speeches, articles, and pamphlets of 19th-century free-love feminists, Hayden performs a valuable and long-overdue service in the name of rhetorical history and the rhetorical representation of intersectional identities. While the mainstream women’s rights movement of the 19 century was composed primarily of middle-to-upper-class Anglo-Saxon women, free-love feminists were also Anglo-Saxon women but (notably) of working-class and/or impoverished backgrounds. Thus, their discourse has the potential to facilitate an increasingly comprehensive illustration of movement-oriented argumentation in that it represents diverse subject positions over time and during specific historical moments. Hayden dedicates her book to explaining how and why free-love feminists drew from the language of established and emerging scientific disciplines to argue against the institution of marriage, and—perhaps more importantly for those interested in the study of ethics, social justice, and identity politics—she considers “how their revolutionary rhetoric [ultimately] devolved into a rhetoric of eugenics” (p. 9).","",""
"2013","Doing It| Communication, Sexuality, Defamiliarization","","",""
"2013","Doing It| Putting the “Sexual” in “Public Intellectual”","","",""
"2013","Feminist Aesthetics and the Politics of Modernism (2012) by Ewa Plonowska Ziarek","","",""
"2014","Education to profession! Challenges of being women in Pakistan","","",""
"2015","“I’ve Thought About This, Trust Me”: Understanding the Values and Assumptions Underlying Prescription Stimulant Misuse Among College Students","Grounded in a social constructionist perspective of biomedicine, this qualitative study explored the meanings and practices associated with prescription stimulant (PS) misuse among college students.  In-depth interviews uncovered four primary themes: using and manipulating PS for increased productivity, basic knowledge about PS and risks, learning about the effects of PS through experimentation, and locating resistance and addiction within the realm of individual control. The study provides one instance of how biomedical technologies are appropriated by lay people in the absence of medical supervision to achieve nonmedical goals. The study also reveals the declining authority of the medical provider and the increased role of biomedicine in everyday life. The discussion elaborates on the modernist assumptions of individualism and control embedded in the biomedical model of medicine that provide the ideological framework for this potentially dangerous pharmaceutical practice.","",""
"2015","Depression, Biology, Aggression: Introduction to &lt;i&gt;Gut Feminism&lt;/i&gt; (Duke University Press, 2015)","This is an excerpt from Elizabeth A. Wilson's book, Gut Feminism, which was published in August, 2015. The excerpt is copyrighted by Duke University Press.","",""
"2015","On Writing About Illness: A Dialogue with S. Lochlann Jain and Jackie Stacey on Cancer, STS, and Cultural Studies","In this dialogue, S. Lochlann Jain and Jackie Stacey put into conversation their respective monographs, Malignant and Teratologies. Drawing on perspectives in feminist science studies and cultural studies, the discussion dovetails their first-person accounts and the critical analyses in their books.","",""
"2015","Heart Feminism","This article considers wide-ranging heart-centered approaches to understanding bodies, objects, and personhood. It puts these into in tension with other ways of approaching questions of life and embodiment, especially ones inspired by neuroscience, to argue that thinking with the heart has value for feminist theory. The heart that is my object traverses scale, and the paper’s analysis moves from the inside out – from heart cells, to hearts and circulatory systems, to women interpellated into heart health, to public debates on personhood that mobilize fetal heartbeats and contested cases of women on life support. I draw on biological and lay ways of understanding the heart, and on mundane intimacy of knowledge of the heartbeat as a sign of life and personhood. Articulating the body through the heart provides opportunities to theorize the body and the object in new ways, pushing back against rhizomic and egalitarian aspirations and toward nuanced accounts of power. The engagement with the heart is speculative and wide-ranging, a provocation for feminist theorists to think with the heart.","",""
"2015","A Discussion on Experiments and Experimentation: NIH to Balance Sex in Cell and Animal Studies","In 2014, the National Institutes of Health (NIH) proposed a new policy to promote “sex parity” in research.  As an extension to the 1993 NIH Revitalization Act which mandated the inclusion of women and minorities in clinical trials, the new NIH policy will require scientists to include “sex” as a variable in both animal model and in vitro cell line-based research.  The end goal is to ensure that NIH funded scientists “balance male and female cells and animals in preclinical studies in all future applications” (Clayton and Collins 2014, 283). The curators of this section asked four interdisciplinary scholars to discuss this proposed policy.","",""
"2015","Black Feminism’s Minor Empiricism: Hurston, Combahee, and the Experience of Evidence","In this article, I argue that the Zora Neale Hurston’s early twentieth-century anthropological work and the Combahee River Collective’s 1977 Black Feminist Statement can be read as part of a genealogy of Black feminist empiricism: a minor empiricism that rejects positivist empiricism, strategically mobilizing dominant scientific practices while also developing an onto-espistemology specific to Black English and what Combahee terms “black women’s style.”  Their works make tactical use of positivist empirics to critique and counter legal and medico-scientific circumscription of Black women’s lives, while simultaneously participating in this counter-practice of Black feminist empiricism.  As both Combahee’s statement and Hurston’s first ethnography, Mules and Men (1935), reveal, Black feminist empiricism is grounded not in traditional scientific virtues such as transparency and objectivity, but instead in opacity and subjectivity, which make it unavailable for use for purposes of legal subjection, while simultaneously revealing the raced and gendered implications of a legal system dependent on positivist values.","",""
"2015","Review of &lt;i&gt;Malignant: How Cancer Becomes Us &lt;/i&gt;(University of California Press, 2013) and &lt;i&gt;Teratologies: A Cultural Study of Cancer&lt;/i&gt; (Routledge, 1997)","This review synthesizes S. Lochlann Jain's monograph Malignant (2013) and Jackie Stacey's monograph Teratologies (1997). ","",""
"2015","Science &amp; Justice: The Trouble and the Promise","Over the course of the last five years, a worldwide financial crisis combined with plummeting trust in institutions has led to significant changes in the organization and funding of research and education.  These changes have troubled the very foundations of universities, but they also have created new opportunities to re-imagine and re-form practices of knowledge production, a key concern of Science and Technology Studies (S&amp;TS) and feminist science studies (FSS).  Here we reflect on how these changing institutional landscapes as well as increased demands for substantive ethics training create openings for novel institutional practices that embody core insights of S&amp;TS and FSS.  Specifically, we describe the creation of the Science &amp; Justice Graduate Training Program at University of California, Santa Cruz. Taking its inspiration from recent feminist science studies re-workings of responsibility as response-ability, the SJTP created novel pedagogical and research practices that enabled collaboration across all divisions of the University.  A focus on justice proved critical to our efforts.  In its call to attend to the first principles that shape collective life, justice allowed us to open up the space of research ethics in novel ways, and helped us to create the basis for working across disciplines on shared problems and objects.  As S&amp;TS and FSS increasingly move toward generating new modes of gathering and practices of care, we suggest that justice might open up models of collectivity that fit better with the current zeitgeist and produce the kind of responsive knowledge and institutions long imagined. ","",""
"2015","Review of &lt;i&gt;Life Support: Biocapital and the New History of Outsourced Labor&lt;/i&gt; (University of Minnesota Press, 2015)","This essay reviews Kalindi Vora’s monograph, Life Support: Biocapital and the New History of Outsourced Labor (University of Minnesota Press, 2015).","",""
"2015","#transform(ing)DH Writing and Research: An Autoethnography of Digital Humanities and Feminist Ethics.","","",""
"2015","An Information Science Question in DH Feminism.","","",""
"2015","Introduction to Feminisms and DH special issue.","","",""
"2016","Introduction","This is an introduction to the second issue of Catalyst: Feminism, Theory, Technoscience","",""
