"year","title","abstract","journal","doi"
"2003","Questions of Knowledge in Australian Media Education"," This article draws on the work of Foucault to construct a history of the invention and introduction of media studies in the Australian context through the analysis of two of its epistemological regimes: audience studies and media production. In so doing, it challenges contemporary assumptions about the subject's foundations, purposes, and achievements, most significant the belief that the story of media education is a story of seamless progress marked by the movement from a protectionist philosophy to one that approaches the media as a representational system. Questioning the normative, taken-for-granted history and conduct of a school subject does not necessarily mean that a subject will, or should, be changed. However, there exists at least the opportunity to bring about change when current practices can be located and understood in terms of historical contingency rather than the more common change and reform rhetoric of curriculum developers. ","",""
"2004","What’s Changed about New Media? Introduction to the Fifth                Anniversary Issue of New Media &amp; Society","The inaugural issue of new media & society, which was published in spring 1999, launched the journal with a special section of short articles under the title: ‘What’s New About New Media?’ The contributors provided wide-ranging and sometimes divergent answers to the question. However, a common theme among the articles was uncertainty, a sense that it was still early days for ‘new media’, particularly the internet. Until new media technologies became more broadly available and stable, many authors were reluctant to make any general claims about their development or consequences. Five years ago, although the internet had long been established, the world wide web was still relatively new. Web browsers had begun to change the ways in which internet users could interact or seek information online. The dot.com boom and the ‘new economy’, fuelled by visions of ubiquitous ecommerce and new forms of work, leisure, and wealth, was well underway in developed nations. Economic and cultural globalization seemed an inescapable outcome of the growth of networked telecommunications, computing, and traditional media. Concerns about the digital divide were just beginning to be heard, and the ‘millennium bug’ seemed to be the most serious technological or security threat looming on the horizon. Over a year ago, the editors of new media & society agreed that the fifth anniversary issue would be an ideal opportunity to reflect on progress in new media research, scholarship, and creative work since the journal began. new media & society","",""
"2004","Media Design: New and Improved without the New","First, a caveat. The term ‘new media design’ has the stink of the dot com bubble about it. New media designers were the web wizards and interface gurus zipping down no-collar, hierarchy-free corridors on Razor scooters, grabbing double tall mocha lattes on the way to inventing the new, new thing. New media designers wore black, had goofy Pez dispensers on their desks, and laughed at the clueless squares in suits who were their clients. They chattered away about XML databases, NASDAQ, peer-to-peer (P2P), and Pets.com while watching their option packages and planning their ‘posteconomic’ futures. Or so went the fairy tale part of this story, where anyone with the ability to write HTML code and build a webpage labeled him or herself a ‘designer’. Then, poof . . . it was all over. Second, a reminder. Market euphorias and economic dystopias come and go, but where we are in the cycle does not in any way diminish the incredible impact that digital technologies and electronic networks have had on design. It is only after the new economy utopianism has crashed that we can begin to see the transformations for what they are. Any discussion about the impact of computer-inflected media on the design disciplines over the past five years should be situated within the move from information technologies (IT) to information technologies and creative practices (ITCP) (Mitchell, et al., 2003) This shift of emphasis indicates a healthy maturation from the 1990s focus on communication infrastructure to the 21st century’s more encompassing interests in the form and content of what is actually being communicated. In this context, concentrating on ‘new’ media design has also evolved to the point that the concentration on novelty inherent in the term ‘new’ is less productive than talking about media design in a broader socio-economic context. What more than two decades of digital inflection have brought to the design fields is a comprehensive infusion of information density and transmedia connectivity. new media & society","",""
"2004","Pushing at the Boundaries of New Media Studies","One of my first pieces of research in what we know now as ‘new media studies’ was an ethnographic investigation of a group of women who were trying to build and sustain a social network using the early discussion list programmes and web interfaces. Much of the data that I collected was as much to do with the battles involved in representing same-sex and nonmainstream sexualities in the increasingly hostile politics of North America, as it was about the struggles for access to online resources. When I began my work I was rather naively tempted to think of my fieldsite as being ‘in cyberspace’ and my participants as constituting a ‘virtual community’. That was in 1993, and one of the successes of new media studies since then has been to problematize such assumptions, both theoretically and through empirical research. Contemporary work shows that it is tricky to divide the ‘virtual’ from the ‘real’ in any simplistic way. We no longer take for granted that our fieldsites are located within one undifferentiated global network, or that access to the hardware is the same as participating in the network society. However, in selecting books for this review, I have been reflecting on the extent to which new media studies has still failed to think through the importance of non-normative identities. Certainly there are some excellent articles and monographs. Nevertheless, a researcher just setting out in the field would be hard pressed to find any body of work which worked through the epistemological and methodological implications of the multiplicities, incongruities and partialities of knowledge outside mainstream social groups and cultural locations, even though such thinking has been of central importance in allied disciplines such as sociology and cultural studies. Therefore, this review article will focus on the strengths of two approaches to new media – material culture studies and feminist technoscience studies – new media & society","",""
"2004","The natural life cycle of new media evolution"," This article analyzes the evolution of the internet, with special emphasis on its impact on older media in their struggle to survive. The analysis is based on a 6-stage, natural life cycle model of new media evolution, comprising birth (technical invention), penetration, growth, maturity, self-defense, and adaptation, convergence or obsolescence. Our universal model melds several elements of previous theories and analyses from disparate fields such as media history, marketing, technological diffusion and convergence, while adding a few new aspects as well. The model’s three contributions lie in expanding the scope –quantitatively and qualitatively –of new media’s development stages (beyond the three or four stages noted by others); emphasizing the interaction and struggle between old and new media; and analyzing ‘functional-life after appliance-death’of media transformed/co-opted into something old/new. Applying this model to the internet enables us to better understand its future evolution and the survival chances of older mass media. ","",""
"2005","Digital Media and Disciplinarity","This article asks two related questions: Is digital media studies a discipline, and should scholars within the field desire to move toward disciplinarity? Drawing on the writings of Michel Foucualt and Pierre Bourdieu, as well as several Anglo-American cultural studies of disciplinarity, the essay argues that digital media studies has not yet constituted a truly novel scholarly discourse. Because of that, our reasons for disciplinizing—to the extent that it is possible to choose to become a discipline—would be largely strategic. Given that the field is already successfully reproducing itself, the symbolic benefits of becoming a discipline are relatively limited, and such a move would also have significant intellectual costs.","",""
"2005","Who Wants to Be a Discipline?","In contemporary times, two primary motivations have driven academics to attempt to form new intellectual disciplines. The first motivation is intrinsic to the subject matter at issue: Either old disciplinary questions need to be examined in new ways (as in the creation of sociolinguistics out of linguistics and sociology) or the field itself is novel (for example, computer science). The second motivation is more political: Unlike “areas of inquiry,” “fields of study,” or “tools of research,” new disciplines (e.g., cognitive science) often command significant academic real estate and sizable budgets. This essay considers several case studies in which potential academic disciplines have emerged—or failed to do so. The author suggests that in their attempts to determine what formal status they wish their research to hold, Internet scholars must carefully differentiate between the nature of their intellectual enterprise and legitimate professional desire for academic turf.","",""
"2006","Optimization and Its Alternative in Media Choice: A Model of Reliance on Social-Influence Processes","In the reconciliation of rational-choice and social-influence approaches to media choice offered here, the choice process is decomposed into two subprocesses. In the first subprocess—that of rational choice—decisional ambiguity frustrates complete optimization. Optimization is partial, yielding a set of effectively interchangeable media alternatives over which the user is indecisive. In the second subprocess—that of social influence—imitation, deference, and other cues act on the set of interchangeables, yielding a single ultimate choice. If in the social-influence subprocess there are benefits to coordinating with others, group choice crystallizes around a single media alternative. If these benefits are absent, individual choice remains idiosyncratic, with each decision maker making random choices within the set of interchangeables. In organizational life, media choice transpires sequentially, with each choice conditioning a succeeding one. In its dynamic form, the present model explicitly incorporates such sequential environments: The twofold choice process transpires iteratively within individual decision sites (in the multiple purchasing decisions of a committee, for example) and sequentially across decision sites (from committee to individual, for example). The model generates considerable empirical implications. As decisional ambiguity grows, the rational-choice component of the choice process shrinks, implying upper-bound conditions for the explanatory power of rational-choice statistical models.","",""
"2006","Research evidence and media bias: reflections on a 1980s dispute","Some day these busy collectives for the censorious will themselves become the victims of attention by the media studies industry. There must, it will be supposed, be some deeply meaningful peculiarities about those who spend their working lives searching the television output, the most solemn of treasurehunters, with eyes only for the scattered trifles supporting their strict pattern of disapproval. (Sean Day-Lewis on the Glasgow University Media Group, 1985)","",""
"2006","Media Literacy: twenty-first century arts education","","",""
"2006","Processing: programming for the media arts","","",""
