"year","title","abstract","journal","doi"
"2006","Social capital online: Collective use of the Internet and reciprocity as lubricants of democracy","This article puts the democratic potential of using the Internet into perspective through an analysis of how collective uses of the Internet promote social capital. Research results reveal that social capital online (i.e. trust and reciprocity) is enhanced by involvement in collective use of the Internet such as participation in online communities and use of the Internet among informal groups in everyday life. This process could counter negative aspects of Internet use. Further, accumulated online social capital can be a powerful predictor of online political participation, i.e. online reciprocity has a positive effect on intention to participate in online civic discussion. Finally, the authors' analyses indicate the possibility of a spillover of online social capital into offline arenas. It is concluded that collective use of the Internet can be a lubricant for democracy.","",""
"2006","The Quality of Online and Offline Relationships: The Role of Multiplexity and Duration of Social Relationships","Recent studies have shown that adolescents use the Internet not only to maintain social relationships with distant relatives and friends but also to create new relationships online; some of these friendships become integrated into their social circle. Research has focused mainly on the effect of the Internet on existing relationships or the nature of online-only ties, so studies comparing the quality of online and face-to-face relationships are missing. The goal of this study is to bridge this gap. In keeping with previous studies on social association, we argue that the quality of social relationships is dependent on duration and diversity of topics and activities carried together. Time is important, as it facilitates the development of a collective shared history and identity. Intimacy develops through the participation in shared activities and discussion of diverse issues of personal concern. Using a representative sample of the adolescent population in Israel, we find that closeness to a friend is a function of social similarity, content and activity multiplexity, and duration of the relationships. Friendships originated in the Internet are perceived as less close and supportive because they are relatively new and online friends are involved in less joint activities and less topics of discussion. The implications of the findings are discussed.","",""
"2006","Focused Activities and the Development of Social Capital in a Distributed Learning “Community”","This study examined the development of individual social capital in a distributed learning community. Feld's theory of focused choice predicts that the formation of network ties is constrained by contextual factors that function as foci of activities. In our research, we examined how group assignment and location could function as such foci to influence the development of individual social capital in a distributed learning community. Given that networks with different content flows may possess different properties, we examined two different types of networks—task-related instrumental networks and non-task-related expressive networks. A longitudinal research design was used to evaluate the evolution of networks over time. Hypotheses were tested using a sample of 32 students enrolled in a distributed learning class. The results show strong support for Feld's theory. While serving as foci of activities to organize social interactions, both group assignment and geographic separation can also function to fragment a learning community.","",""
"2006","Friends, Friendsters, and Top 8: Writing community into being on social network sites","“Are you my friend? Yes or no?” This question, while fundamentally odd, is a key component of social network sites. Participants must select who on the system they deem to be ‘Friends.’ Their choice is publicly displayed for all to see and becomes the backbone for networked participation. By examining what different participants groups do on social network sites, this paper investigates what Friendship means and how Friendship affects the culture of the sites. I will argue that Friendship helps people write community into being in social network sites. Through these imagined egocentric communities, participants are able to express who they are and locate themselves culturally. In turn, this provides individuals with a contextual frame through which they can properly socialize with other participants. Friending is deeply affected by both social processes and technological affordances. I will argue that the established Friending norms evolved out of a need to resolve the social tensions that emerged due to technological limitations. At the same time, I will argue that Friending supports pre-existing social norms yet because the architecture of social network sites is fundamentally different than the architecture of unmediated social spaces, these sites introduce an environment that is quite unlike that with which we are accustomed.","",""
"2006","The social support networks of internet users"," The available research indicates mixed results regarding the internet’s role in social relations. The article contributes to this research by studying the provision of support in egocentred social networks. Data regarding size, structure and communication channels were assessed through two specially designed surveys. The results show that the internet has a relatively limited impact on social relationships. Internet users have slightly larger social networks only in certain socially de-privileged segments (e.g. divorced, less educated). However, they reveal some specifics with respect to the structure of networks (more friends and less kin, weaker ties) and communication channels (typically the internet is used as a complement). The article also illustrates certain serious problems when drawing a causal inference from non-experimental data. ","",""
"2007","Reconfiguring Friendships: Social relationships and the Internet","Debate on the social role of the Internet has centred on whether its use will tend to isolate or connect individuals, undermining or reinforcing social ties. This study moves away from this focus on more or less connectivity to explore the degree to which people use the Internet to make new friends and, thereby, reconfigure their social networks. The analysis identifies those who create new ties through the Internet and investigates under what conditions these online ties migrate to face to face settings. The analysis is based on data from the 2005 Oxford Internet Survey (OxIS), a national probability sample survey of individuals aged 14 and over in Britain. The findings indicate that about 20 per cent of Internet users have met new friends online, and about half of these individuals go on to meet one or more of these virtual friends in person. Sociodemographic characteristics, such as being single, shape patterns of Internet use, and are related to the greater propensity of some individuals to make online social relationships. However, experience with the Internet and the ways people choose to use the Internet, such as for chatting or communicating more generally, are most directly associated with who makes new connections over the Internet and who does not. These findings suggest that the Internet plays an important role in reconfiguring the social networks of many users. Also, multivariate analyses indicate that the dynamics of online friendships are driven more by the idiosyncratic digital choices made by users of the Internet than by any mechanistic social or technological determinism.","",""
"2007","The dynamics of Web-based social networks: Membership, relationships, and change","Social networks on the Web are growing dramatically in size and number. The huge popularity of sites like MySpace, Facebook, and others has drawn in hundreds of millions of users, and the attention of scientists and the media. The public accessibility of Web&amp;#150;based social networks offers great promise for researchers interested in studying the behavior of users and how to integrate social information into&#x0D; applications. However, to do that effectively, it is necessary to understand how networks grow and change. Over a two&amp;#150;year period we have collected data on every social network we could identify, and we also gathered daily information on thirteen networks over a 47&amp;#150;day period. In this article, we present the first comprehensive survey of Web&amp;#150;based social networks, followed by an analysis of membership and relationship dynamics within them. From our analysis of these data, we present several conclusions on how users behave in social networks, and what network features correlate with that behavior.","",""
"2007","`Extending Society': the role of personal networks and gratification-utilities in the use of interactive communication media"," This study examined the relationship among personal network characteristics, gratification-utilities and the frequency of use of three interactive communication technologies (landline telephone, email and instant messaging). A conceptual framework is presented, providing a rationale for three hypotheses predicting positive relationships between personal network characteristics (size, intimacy and physical proximity), gratification-utilities and frequency of use.The participants were 286 college students, whom research shows are primary users of interactive media. Hypotheses 1 and 2, proposing a link between network characteristics and gratification-utilities with frequency of use, were supported, while Hypothesis 3, predicting a link between the prior two variables, was only partially supported. Frequency of use was associated more strongly with network characteristics than with gratification-utilities across the three technologies. Of the network characteristics, network size was significantly associated with gratification-utilities. Directions for future research are discussed. ","",""
"2008","PERSONAL NETWORKS AND THE PERSONAL COMMUNICATION SYSTEM","In contrast to technologically deterministic approaches that focus on how communication technology affects social relationships, this paper examines how individuals draw on a variety of commonly used communication media in conjunction with in-person contact to stay connected to their personal networks. I term this use of multiple communication media the ‘personal communication system’. Findings are based on a random sample telephone survey of 2200 adults living throughout the continental USA. Descriptive statistics show that despite the popularity of email and mobile phones, in-person and landline phone contact are still the most common ways of connecting with personal networks. Multivariate analysis reveals a more complex picture of media use, showing that the extent to which each medium is used varies to differing degrees with the size and diversity of personal networks. Hierarchical cluster analysis is used to explore the possibility that individuals may have different types of personal communication systems. Results show only two distinct clusters: those who draw heavily on all types of media to connect with their personal networks and those who draw less heavily on all types of media. Heavy communicators typically have larger and more diverse personal networks than light communicators. When taken together, the results presented in this paper suggest that rather than radically altering relationships, communication technology is embedded in social networks as part of a larger communication system that individuals use to stay socially connected.","",""
"2008","HOW LOCALITY, FREQUENCY OF COMMUNICATION AND INTERNET USAGE AFFECT MODES OF COMMUNICATION WITHIN CORE SOCIAL NETWORKS","The number of ways that people communicate with their social networks has changed dramatically in the last 50 years. Traditionally, the local community was the basis for people's social interactions; most of people's closest friends resided locally and face-to-face communication was the predominant mode of communication. Yet, today face-to-face meetings are no longer the primary way to communicate as one can use a landline telephone or any number of the computer mediated communications such as email. This paper explores the modes of communication rural individuals use most often with their three closest friends and how these modes of communication vary by three factors: (1) social tie locality, (2) frequency of communication, and (3) degree of Internet usage. Using a 2005 random sample mail survey of 1,315 residents in an isolated region of the Western United States, the results show that people actively use email to maintain core social networks, particularly when alters live at a distance. However, contradictory to previous research, the results suggest that increases in Internet usage are associated with decreases in other modes of communication, with proficiency of Internet use serving as a mediating factor in this relationship.","",""
"2008","Text in social networking Web sites: A word frequency analysis of Live Spaces","Social networking sites are owned by a wide section of society and seem to dominate Web usage. Despite much research into this phenomenon, little systematic data is available. This article partially fills this gap with a pilot text analysis of one social networking site, Live Spaces. The text in 3,071 English language Live Spaces sites was monitored daily for six months and word frequency statistics calculated and compared with those from the British National Corpus. The results confirmed the existence of common domain-specific words and a marked personal focus. Unexpectedly, however, there was no evidence of an unusual degree of experimentation with new words or word spellings – perhaps this behaviour is limited to other social networking environments. Also surprising was the existence of a marked male gender bias in the most commonly used words. This was probably caused by a significant number of news-related discussions involving predominantly male politicians and other male public figures.","",""
"2008","Examining social media usage: Technology clusters and social network site membership","The popularization of “social media” has raised questions of how and why young people use these various technologies in their daily lives. This exploratory study proposes a classification system based on Rogers’ concept of technology clusters, which posits that likelihood of adoption is based around similar perceived characteristics of a technology or medium. Results from a survey administered to 401 undergraduates at a large southern university indicated that social and non-social technology cluster use is correlated with psychological, affective, and behavioral factors (extroversion, self-disclosure, computer anxiety and self-efficacy). One particularly popular type of “many to many” social media is the social network site (SNS). MySpace members were significantly more likely to use both other many-to-many social technologies as well as one-to-many. Gender differences were also found, as MySpace members were more likely to be female, and females had significantly higher levels of extroversion and self-disclosure. Implications for future research, marketing efforts, and online safety are discussed.","",""
"2008","Medical students’ and residents’ use of online social networking tools: Implications for teaching professionalism in medical education","This study sought to determine if and how 501 medical students and 312 residents are using Facebook at a large university in the Southeastern United States. Results reveal that medical students and residents are using Facebook and about two-thirds of users maintain public profiles. While there is variation in the types of information provide within profiles, many medical students seem unaware of or unconcerned with the possible ramifications of sharing personal information in publicly-available online profiles even though such information could impact their professional lives. Thus, this study provides data based evidence that online tools such as social networking sites should become a part of the dialogue related to preparing future physicians to meet the Accreditation Council on Graduate Medical Education (ACGE) professionalism competency.","",""
"2008","Taking risky opportunities in youthful content creation: teenagers' use of social networking sites for intimacy, privacy and self-expression"," The explosion in social networking sites such as MySpace, Facebook, Bebo and Friendster is widely regarded as an exciting opportunity, especially for youth.Yet the public response tends to be one of puzzled dismay regarding a generation that, supposedly, has many friends but little sense of privacy and a narcissistic fascination with self-display. This article explores teenagers' practices of social networking in order to uncover the subtle connections between online opportunity and risk. While younger teenagers relish the opportunities to recreate continuously a highly-decorated, stylistically-elaborate identity, older teenagers favour a plain aesthetic that foregrounds their links to others, thus expressing a notion of identity lived through authentic relationships. The article further contrasts teenagers' graded conception of `friends' with the binary classification of social networking sites, this being one of several means by which online privacy is shaped and undermined by the affordances of these sites. ","",""
"2008","Media use and relational closeness in long-term friendships: interpreting patterns of multimodality"," Although most friendships use a variety of media to stay in touch, many studies have ignored the multimodality of social life. This study uses media niche theory to consider: changes in patterns of media use across time, which modalities tend to be used in association with other modalities; and the association between specific modalities and relational closeness. Data assessing modality usage and degree of friendship closeness were collected on best friendship pairs in 1987 and 2002. The results suggest that postal mail use has declined between 1987 and 2002, telephone contact has become a particularly potent predictor of relational closeness, and face-to-face contact is a less stable indicator of closeness. Intimacy and efficiency or convenience emerge as two potentially important constructs for understanding how modalities are used for maintaining relational closeness. ","",""
"2008","Modeling the impact of online cancer resources on supporters of cancer patients"," This article considers the impact of internet use and online social capital on the health outcomes of supporters of cancer patients. Structural equation modeling offers support for the following three-step model: internet use online social capital stress and depression. Specifically, asynchronous online communication and offline communication stimulated by online communication had direct positive paths to social interaction and social support which, in turn, were both predictive of healthier or lower levels of stress and depression. These findings support previous research, which has indicated positive associations between mass media use and social capital and between social capital and health outcomes. In contrast, internet information-seeking by information type had a negative direct path to social support and negative indirect paths to stress and depression, indicating that information-seeking online has a detrimental impact on social capital and the health indicators. ","",""
"2009","TUNES THAT BIND?","Despite the popularity of social network sites based on common interests, the association between these shared interests and relational development is not well understood. This manuscript reports results of an empirical investigation of interpersonal relationships on Last.fm, a music-based social network site with a multinational user base. In addition to baseline descriptors of relational behavior, the chief goals of this study were to examine the degree to which Last.fm relationships are characterized by homophily (and particularly by shared musical taste), the extent to which communication via Last.fm is associated with other forms of communication (both offline and online), how such communication behavior is associated with demographic and relational characteristics, and whether these variables predict strength of relational development. Results indicate that although Last.fm relational partners exhibit shared musical taste, this shared taste is not associated with relational development. Rather, following media multiplexity theory, relational development is strongly and uniquely associated with communication behavior across almost all forms of communication (including Last.fm). These results suggest that shared interests may foster the creation of weak ties, but conversion of these connections to strong ties is relatively rare.","",""
"2009","Facebook Feeding Frenzy: Resistance-through-Distance and Resistance-through-Persistence in the Societied Network","This article presents a case study into the massive online demonstrations that occurred on Facebook (an online networking platform much like MySpace or Bebo) during Autumn/Winter of 2006 as a vibrant and contemporary example of resistance in action in the online domain. The demonstrations were carried out in response to the introduction of Facebook’s ‘News Feed’ and ‘Mini-Feed’ pages which greeted users upon signing in and presented a wealth of information about their friends and their online activities, seemingly without any form of privacy control. The pages even listed details of personal relationships and sexual orientations; both highly contentious issues. The response to this perceived intrusion on users’ privacy was staggering. Groups were set up overnight to pillory the Facebook News Feed, massive petitions that numbered hundreds of thousands were set up across international boundaries, online blogs and message boards became filled with incandescent comments.Eventually, Mark Zuckerberg (Facebook’s founder and himself a former Harvard student) was forced to issue a public apology and then amend the News Feed to allow users the opportunity to edit their privacy settings. No longer would such information be so publicly accessible. No longer would privacy be taken so lightly. The student body used the very means by which they were being surveilled (that is, the cyber-synoptic infrastructure of the Facebook network) to organize an internationally resistant movement to support their right to privacy. This confrontation provides an engrossing example of the World Wide Web being used as a powerful tool to mobilize many bodies against a perceived force of oppression and subjugation. This was a clear demonstration that the politics of surveillance (Haggerty 2006) and the politics of the self matter greatly in present climes; where issues of privacy and the sanctity of the virtual realm are never far from the headlines. As such, it provides an excellent empirical backdrop to a conceptual analysis of resistance-through-distance and resistance-through-persistence (Collinson 1994) in the virtual realm.","",""
"2009","Gaydar: Facebook friendships expose sexual orientation","Public information about one's coworkers, friends, family, and acquaintances, as well as one's associations with them, implicitly reveals private information.  Social-networking websites, e-mail, instant messaging, telephone, and VoIP are all technologies steeped in network data—data relating one person to another.  Network data shifts the locus of information control away from individuals, as the individual's traditional and absolute discretion is replaced by that of his social-network.  Our research demonstrates a method for accurately predicting the sexual orientation of Facebook users by analyzing friendship associations.  After analyzing 4,080 Facebook profiles from the MIT network, we determined that the percentage of a given user's friends who self-identify as gay male is strongly correlated with the sexual orientation of that user, and we developed a logistic regression classifier with strong predictive power.  Although we studied Facebook friendship ties, network data is pervasive in the broader context of computer-mediated communication, raising significant privacy issues for communication technologies to which there are no neat solutions.","",""
"2009","What value do users derive from social networking applications?","Why do users of social networking sites recommend some applications to their friends while rejecting others? What value do they obtain from applications?  This exploratory study investigates the value users derive from ‘cool’ Facebook applications, and explores the features that either encourage or discourage users to recommend applications to their friends.  Our qualitative data reveal consumers derive a combination of functional value along with either social or emotional value from the applications. Female Facebook users indicate self-expression as important motivators, while males tend to use Facebook applications to socially compete.   Three broad categories emerged for application features; symmetrical features can both encourage or discourage recommendation, polar features where different levels of the same feature encourage or discourage, and uni-directional features only encourage or discourage but not both.  Recommending or not recommending an application tends to be the result of a combination of features and context, rather than one feature in isolation.","",""
"2009","Wikidentities: Young people collaborating on virtual identities in social network sites","Wikis and social networking sites (SNS) are arguably two of the most popular tools used by young people as part of their everyday social interactions. We propose that the concept of the wiki may be useful for understanding the kinds of virtual identities that are constructed, visually presented, and narrated in online contexts, such as MySpace. The term Wikidentities is used in this paper to encapsulate the kinds of identity work which may occur through SNS. We argue that wiki-like behaviour has consequences for reconceptualizing identity as something that is mediated by (rather than at odds with) technology. Our research opens up ways for considering new forms of agency for young people appropriate to a high-tech era that encourages collaboration, negotiation, and risk.","",""
"2009","Facebook and academic performance: Reconciling a media sensation with data","A recent draft manuscript suggested that Facebook use might be related to lower academic achievement in college and graduate school (Karpinski, 2009). The report quickly became a media sensation and was picked up by hundreds of news outlets in a matter of days. However, the results were based on correlational data in a draft manuscript that had not been published, or even considered for publication. This paper attempts to replicate the results reported in the press release using three data sets: one with a large sample of undergraduate students from the University of Illinois at Chicago, another with a nationally representative cross sectional sample of American 14- to 22-year-olds, as well as a longitudinal panel of American youth aged 14-23. In none of the samples do we find a robust negative relationship between Facebook use and grades. Indeed, if anything, Facebook use is more common among individuals with higher grades. We also examined how changes in academic performance in the nationally representative sample related to Facebook use and found that Facebook users were no different from non-users.","",""
"2009","Use of social networking by undergraduate psychology majors","As online social networking grows in popularity, the number of users placing personal information online does as well. Previous studies have shown that undergraduates and medical students put high levels of personal information online, including inappropriate or unprofessional information, which can be easily accessed by anyone. This study focused on an undergraduate psychology major population and assessed how many of them were using Facebook, how much personal information was made publicly available, and how much of that information was questionable in nature. Major findings include the majority of students 1) use Facebook, 2) have a publicly accessible account, and 3) a sizable minority have content of a questionable nature on their publicly viewable accounts.","",""
"2009","Patterns of media use and multiplexity: associations with sex, geographic distance and friendship interdependence"," This study examines patterns of interpersonal media use in same-sex friendships. Using a refined version of Scott and Timmerman’s media use scale, participants reported the extent to which they used eight different communication media and the level of interdependence in the friendship. The results revealed four distinct factors of media use: asynchronous public communication, asynchronous private communication, social networking communication and synchronous offline communication. Both sex and geographic distance differences emerged on these factors and all factors except asynchronous private communication predicted friendship interdependence. These findings clarify underlying patterns of media use and suggest that both privacy and orality are salient properties delineating media types. ","",""
"2009","‘Friending’: London-based undergraduates’ experience of Facebook"," Facebook offers the possibility of increased social contact via a process known as ‘friending’, whereby users create personal profiles and accumulate ‘friends’ on a reciprocal basis. The making and maintaining of friendships has been shown to be particularly important to young adults, but there is a strong debate in the literature on computer-mediated communication about the value of the often weak ties that are created. Relatively little is known about the kind of contact that is made on Facebook in the UK context. This study interviewed 16 second-and third-year undergraduates who all joined Facebook soon after it was launched in UK universities in October 2005. This article explores the extent to which the nature of the Facebook site fosters particular kinds of social interaction, and how students seek to manage their Facebook ‘friendships’. It finds that Facebook promotes mainly weak, low-commitment ties. ","",""
"2010","DEVELOPMENT OF ONLINE FRIENDSHIP IN DIFFERENT SOCIAL SPACES","With the development and widespread use of the Internet, more and more people make friends online. Such friendship can shift to other settings. For example, many online friends also meet each other face-to-face. Therefore, online friendship can be performed in different social spaces. The relationship between online friendship and the social spaces where it is performed has rarely been discussed. Based on a study of seafarer-partners’ friendships formed on a discussion website, this paper demarcates friendship performed in three different spaces: the website itself, another online setting, and offline space. It suggests that the more spaces the friendship expands into, the more intimate and rewarding it becomes. This paper also explores the implications of each setting for maintaining performing friendship.","",""
"2010","HOW OFFLINE GATHERINGS AFFECT ONLINE COMMUNITIES","This paper builds on past studies of virtual community by illuminating the effect of offline gatherings (‘meetups’) on physically dispersed virtual communities. Although research to date has examined the way in which online interaction affects offline community, the question of how offline interaction affects online community has largely been ignored. On the one hand, these offline gatherings may provide individual benefits for members as the development of relationships strengthens social ties, leading to the creation of bonding social capital. However, these gatherings do not necessarily benefit the community at large as the resources found in weak ties may be sacrificed as attendees favour interaction with one another to the detriment of those that do not attend meetups. Non-obtrusive analysis of over eight years of user activity from a large, active online community suggests that the development of multiplex relationships – relationships maintained both online and offline – enhances attendees’ engagement with the online community as a whole, strengthens ties to other attendees, and contributes to the creation of bonding social capital. However, weak ties with non-attendees dissolve and bridging social capital is sacrificed as those who meet offline favour interaction with other attendees.","",""
