"year","title","abstract","journal","doi"
"2017","Digital Mediation, Soft Cabs, and Spatial Labour","Abstract Critics of digitally mediated labour platforms (often called the “sharing” or “gig economy”) have focused on the character and extent of the control exerted by these platforms over both workers and customers, and in particular on the precarizing impact on the workers on whose labor the services depend. Less attention has been paid to the specifically spatial character of the forms of work targeted by mobile digital platforms. The production and maintenance of urban social space has always been dependent, to a large degree, on work that involves the crossing of spatial boundaries - particularly between public and private spaces, but also crossing spaces segregated by class, race, and gender. Delivery workers, cabdrivers, day labourers, home care providers, and similar boundary-crossers all perform spatial work: the work of moving between and connecting spaces physically, experientially, and through representation. Spatial work contributes to the production and reproduction of social space; it is also productive of three specific, though interrelated, products: physical movement from one place to another; the experience of this movement; and the articulation of these places, experiences, and movements with visions of society and of the social. Significantly, it is precisely such spatial work, and its products, which mobile digital platforms seek most urgently to transform. Drawing on several recent studies of “ridesharing” (or soft cab) labour platforms, I interrogate the impact of digital mediation on the actual practices involved in spatial work. I argue that the roll-out of digital labour platforms needs to be understood in terms of a struggle over the production of social space.","",""
"2017","The labor of online product promotion: Barriers to collective action","Theorists have suggested that precarity — an experience of risk and uncertainty — increasingly describes the work experiences of many different kinds of contractual workers: from highly paid freelancers to those who pick up odd jobs. Theorists have further suggested that this common experience of precarity might serve as the basis for collective action. I contribute to this discussion by attempting to understand how individuals who work online promoting products experience precarity in different ways. Based on interviews with professional bloggers and members of a group that I refer to as the flexibly unemployed, I describe the characteristics and work practices of these groups, as well as their interactions. I argue that bloggers’ exploitation of the flexibly unemployed, together with their ideologies toward labor, act as barriers to collective action. I conclude by suggesting that, rather than imagining that workers from different classes will find common ground, communication systems should be developed that allow workers to network and share information in ways that are isolated from members of other classes and outside of online work platforms that commoditize social relationships and interactions.","",""
"2017","The flow of digital labor"," Digital microwork is a type of labor that many—typically poorly paid—workers engage in. In our research, we focus on an experience-based model of digital labor and the nonmonetary benefits derived from such activities. Based on a survey of 701 workers at Amazon Mechanical Turk, we demonstrate that experiences during digital labor sequences generate flow-like states of immersion. We show that reaching flow-like states while performing microwork depends on certain work characteristics, such as the particular worker’s degree of autonomy, the extent to which a worker’s skills are utilized, and the apparent significance of and feedback derived from the task. The results both highlight the importance of flow-like immersion in explaining why individuals engage in digital labor projects and point to avenues that can lead to the design of better digital work experiences. ","",""
"2018","A New Women’s Work: Digital Interactions, Gender, and Social Network Sites","This research explores social network site interaction through digital and gendered labor. Due to enhanced interaction possibilities as well as mining and analytic techniques, all digital interaction is labor, at both the social and institutional level. Responses to a survey ( N  = 455) suggest that digital labor varies depending on the most-used social network site. In addition, women test higher in agreeableness, conscientiousness, and neuroticism, and contribute statistically more emotional labor online through liking and commenting. Women describe intricate processes of deciding whether they can or should socially interact, often fearing interpersonal conflict or being told they are stupid. Men, on the other hand, view social network sites as places for entertainment and base their emotional labor on some judged entertainment value. As such, this study illuminates how social network sites function as extensions of the home. Instead of being invited to contribute new cultural products, women are frequently led to support only those that already exist, arguably creating data that contain less use value and even  more  exchange and surplus value than other forms of digital labor.","",""
"2018","Crowdsourcing as a Platform for Digital Labor Unions","Global complex supply chains have made it difficult to know the realities in factories. This structure obfuscates the networks, channels, and flows of communication between employers, workers, nongovernmental organizations and other vested intermediaries, creating a lack of transparency. Factories operate far from the brands themselves, often in developing countries where labor is cheap and regulations are weak. However, the emergence of social media and mobile technology has drawn the world closer together. Specifically, crowdsourcing is being used in an innovative way to gather feedback from outsourced laborers with access to digital platforms. This article examines how crowdsourcing platforms are used for both gathering and sharing information to foster accountability. We critically assess how these tools enable dialogue between brands and factory workers, making workers part of the greater conversation. We argue that although there are challenges in designing and implementing these new monitoring systems, these platforms can pave the path for new forms of unionization and corporate social responsibility beyond just rebranding.","",""
"2018","A Crowded Future: Working against Abstraction on Turker Nation","This paper examines digital labor and community through an ethnography of a discussion board supporting short-term digital contract workers on the Amazon Mechanical Turk (mTurk). First, we give a thorough overview of mTurk, the crowdsourcing marketplace, and Turker Nation, a discussion board for workers on mTurk. We trace the experience of interacting with this infrastructure on mTurk as worker and employer. Following, we look at scholarship on software infrastructure and autonomous Marxist theorizations of contemporary work. We demonstrate how the labor of participating on the discussion board Turker Nation helps to counter the abstraction the infrastructure provides. We show how workers on Turker Nation use the platform to structure time, build socializing spaces at work and initiate collective organizing. In doing so, we argue that workers’ labor belies conventional class classification, such as white-collar and blue-collar labor and instead lays the groundwork for how to structure future digital workplaces. We argue that this laboring resists the assumed logic of capitalism for digital labor that subsumes and takes over workers’ lives and conclude by looking at the limitations of the community’s collective organizing in terms of agreeing on points to communicated to the public.","",""
"2018","Thrown under the bus and outrunning it! The logic of Didi and taxi drivers’ labour and activism in the on-demand economy"," This article examines how taxi drivers adapt to, manipulate and fight against the rise of ride-hailing platforms like Didi Chuxing in China (which purchased Uber China). Chinese taxi drivers entered the on-demand labour platforms before private car drivers. Based on a nationwide data survey, the article argues that the technological power of Didi took shape by reinforcing inequalities facing informally employed taxi drivers prior to the emergence of ride-hailing apps. Drivers, far from being passive app users, have counteracted the changes in the work environment that resulted from platformisation in new and evolving ways, from strikes to algorithmic activism. This study suggests that online platforms are contested spaces where digital labour politics penetrate beyond the purported algorithmic power of the technology. The article enriches researches on on-demand labour by deconstructing the distinction between taxi drivers and private gig drivers and by pointing to the unfolding new grounds for digital labour activism. ","",""
"2018","Between autonomy and control: Strategies of arbitrage in the “on-demand” economy"," The “on-demand” economy is built upon company strategies of arbitrage between worker autonomy and worker control. Using ethnographic and interview data, I show how these strategies undermine the economic theory that justifies the on-demand business model. The increased freedom and flexibility on offer to workers is countered by “softer” and less visible forms of workforce surveillance and control. These take hold through information asymmetries, which narrow workers’ decision-making capacities and thus undercut arguments for workers’ designation as independent contractors. However, I also show that these forms of control ultimately hinge on workers’ willingness to conform to the calculative rationalities that companies project onto them, and that workers’ motivations diverge from these company assumptions. I conclude by countering the notion of calculability with that of “qualculation,” an affective style of reasoning that workers employ in response to algorithmic workforce management and which highlights how on-the-job decisions are made within a shifting moral economy of work. ","",""
"2018","Trusted strangers: Carework platforms’ cultural entrepreneurship in the on-demand economy"," On-demand labor platforms offer many in-person services, from ride-hailing to childcare. However, scholars have focused on ride-hailing, leading to a model of “Uberization” that entails the informalization of work. We argue that online carework platforms that match nannies and babysitters to families show the limits of this narrative. Based on a discourse analysis of carework platforms and interviews with workers using them, we illustrate that these platforms seek to formalize employment relationships through technologies that increase visibility. We argue that carework platforms are “cultural entrepreneurs” that create and maintain cultural distinctions between populations of workers, and institutionalize those distinctions into platform features. Ultimately, the visibility created by platforms does not realize the formalization of employment relationships, but does serve the interests of platform companies and clients and exacerbate existing inequalities for workers. As one of the first analyses of carework platforms, this study also points to gendered bias in the scholarly literature about the on-demand economy. ","",""
"2019","BRIDGING, COACHING, AND BOUNDARY SPANNING: BROKERAGE AND INTERMEDIATION IN THE PHILIPPINE ONLINE PLATFORM LABOR ECONOMY","The increasing networked connectivity and affordability of technology facilitated the rise of digitally-mediated service work. Workers, mostly located in the Global South, can now directly obtain ‘gigs’ through online labor platforms and microwork intermediaries such as Upwork and Onlinejobs.ph. Within the Philippine digital labor economy, we see an emerging category of digital labor intermediaries—locally called peer mentors and coaches-- who are playing a significant role in the expansion and continued uptake of digital platform labor in the country. Building on and drawing connections between earlier works on the influencer economy (Abidin, 2015; Senft, 2013; and Marwick, 2013) and on labor migration brokerage literature (Shreshta &amp; Yeoh, 2018; Lin, Lindquist, Xiang, &amp; Yeoh, 2017), the paper conceptualizes digital labor brokerage arising within various ‘spaces of (labor) intermediation.’ Drawing from participant observation in online freelancing Facebook groups and interviews with these brokers and digital workers, we examine the transactional nature underlying the ‘producer-audience’ relationship of digital labor brokerage, the activation of trust and influence through mediated encounters, and the power dynamic underlying the digitally mediated symbolic and material power taking place between them and their respective teams. The paper seeks to contribute to the digital labor literature in two ways: 1) by characterizing the emergence of digital labor brokers in a digital labor supplying country in the global South, the role they play in the digital platform labor economy and the interventions that they engage; and 2) analyzing the structural conditions that facilitate the emergence of digital labor brokerage.","",""
"2019","LABOUR AND DIGITIZATION","In 2011, artist Andrew Norman Wilson was working as a subcontractor doing video work for Google at the Mountainview California Googleplex. He’d noticed that the workers entering and exiting the building next door had different working conditions to the majority of the workers at the site and discovered they were working on the Google Books mass digitization project. One day he took his camera down to film them leaving the building at the end of the shift and the next day he was fired. Wilson used the footage to create a video he calls “Workers Leaving the Googleplex” (2011), and projects such as Krissy Wilson’s “The Art of Google Books” destabilise the fictional veneer of smooth clean surfaces that the Google Books project projects into the world. The growing field of critical infrastructure studies helps us to unpack and understand the multiple dimensions operating This paper argues that notions of the particularities of digital labour of all kinds are central to developing a more comprehensive understanding of the multifaceted nature of digital cultural objects, both born-digital and digitised. The paper considers the often invisible, contingent, omitted or assumed labour involved in digitization projects, using thinking from critical infrastructure studies, new media, media archaeology and creative labour.","",""
"2019","Awareness of and experience with online outsourcing journalism labor markets: A benchmark study of freelance journalists","Online outsourcing markets (OOMs), those sites that connect buyers and sellers of digital labor, have grown dramatically, attracting a global cadre of freelance workers. Journalism OOMs are beginning to have an impact on the buying and selling of freelance journalism. This paper is an exploration of early effects, reporting findings of a survey (n=453) of freelance journalists who use OOMs and those who don’t, or don’t yet. The paper reviews recent scholarship on OOMs and freelance journalists. Freelance journalists were asked about their awareness of and experience with journalism OOMs. Considering OOMs only recently started diffusing, analysis shows a relatively high level of awareness and use of OOMs, plus perceptions about their value for obtaining work, working conditions and monetary and intrinsic rewards.","",""
"2019","The global gig economy: Towards a planetary labour market?","We are witnessing the emergence of a ‘planetary labour market’ for digital work. Building on a five-year study of digital work in some of the world’s economic margins, we show a planetary labour market does not do away with geography, it rather exists to take advantage of it. Digital technologies have been deployed in order to bring into being a labour market that can operate at a planetary scale, and has particular affordances and limitations that rarely bolster both the structural and associational power of workers.","",""
"2020","Intersectional English(es) and the Gig Economy: Teaching English Online","This article introduces LanguaSpeak, a heretofore underexplored digital platform that functions as a market for language learners and teachers. It argues that LanguaSpeak, through both its interface and users’ communicative practice, unwittingly reinforces existing language ideologies, particularly around race. In making this argument, the article suggests the notion of “intersectional English(es)” as a means through which scholars can productively consider the ways in which race, nationality, and language intersect and are (re)enforced through online interfaces/interaction. Drawing on data collected from the profiles of English teachers from the United States and the Philippines, this article examines how language, nationality, and race intersect on LanguaSpeak. Key differences identified between the two countries’ teachers include price and marketing strategies. Specifically, White male American teachers are found to enjoy significant advantages over other teachers, reflecting dominant language ideologies. This has implications for English language teaching and language discrimination more broadly.","",""
"2020","Mobile social media as platforms in workers’ unionization","ABSTRACT This study explores the use of mobile social media in three successive campaigns to unionize workers (2012–2014) in Israel. We examine the workers’ efforts to initiate a union in their workplace as a sociomaterial process of organizing. An analysis of unionization-related Facebook pages and interviews with union activists reveals how the activists leveraged the portable-visibility afforded by social media networks (Facebook and WhatsApp) and mobile devices (Smartphones) to create and express their collective voice, achieving both mobilization of workers and recognition by management. The analysis traces how the activists tactically leveraged the portable-visibility of the media they used, fine-tuning visibility and manipulating portability during the covert and overt phases of their campaign. In the conclusion, we unpack the challenges involved in utilizing these neoliberal platforms in workers unionization efforts within the organizational setting and discuss the implications of these tensions for the study of both organizational resistance and mass protest.","",""
"2020","Delivering Edinburgh: uncovering the digital geography of platform labour in the city","ABSTRACT This article makes visible the unseen and obscured cycling routes of on-demand, app-based food couriers in Edinburgh, Scotland, drawing from qualitative research (twenty-five interviews with riders), original digital data gathered through smartphone apps, and a custom-made mapping workflow developed in collaboration with student researchers and used by Deliveroo riders to track and map their delivery work. Qualitative research among riders suggests the presence of ‘two Edinburghs,’ or a city divided not only by its physical geography but by the navigation of risks. Riders actively discuss the strategies they use to negotiate the city and stay safe while working, and the geolocalised digital data they produce reveal the ways in which such negotiations become collective navigations throughout the city. By exploring, visualising, and mapping these navigations, this article uses unique data to illustrate how on-demand food couriers create, modify, and reproduce social space in the city. We suggest that forms of urban platform hacking, when coupled with qualitative work, constitute a powerful instrument to challenge top-down urban narratives that foreground the integrated, optimised flow of resources and labour as a hegemonic vector in the city.","",""
"2020","The winners and the losers of the platform economy: who participates?","ABSTRACT The platform economy is rapidly transforming the dynamics of the labor market. Optimists argue platform work functions as a social equalizer, opening opportunities for additional earnings for those who need it most. Pessimists suggest that the platform economy widens earning disparities by providing additional income to people who already have good jobs. We contribute to this debate by examining who participates in the platform economy and their motivation for participation, using a US nationally representative sample. Our findings offer support for both perspectives. Those who participated in labor-exchange platforms were more likely to come from disadvantaged backgrounds. By contrast, those who participated in online selling platforms were more likely to come from more affluent backgrounds. When we further examined different types of platform work, we found that different types of platform work were performed by different demographic and social groups. In addition, participation in some platform work, such as rideshare driving and house/laundry cleaning, is motivated out of necessity, while other platform work, such as selling used goods and performing online tasks, is generally used to supplement incomes. Distinct occupations tend to benefit different social groups in different ways and, taken together, disadvantaged groups are less likely to perform types of platform work that would improve their economic position and reduce income disparities. This tends to offer more support for the pessimist’s perspective. We conclude that the platform economy is strongly segregated by occupation and it should be examined as a set of distinct occupations rather than a homogenous industry.","",""
"2020","Spatially shaped imaginaries of the digital economy","ABSTRACT This paper examines spatial imaginaries and their ability to circumscribe and legitimate economic practices mediated by digital technologies, specifically, the practices of digital entrepreneurship. The question is whether alternative imaginaries and typologies of digital entrepreneurship can be included in how we view digital entrepreneurship order to stimulate new practices and imagined futures. Our case studies of digital entrepreneurs in a number of African cities illustrate that popular and academic spatial imaginaries and discourses, for example those that cast the digital economy as borderless and accessible, do not correspond with the experience of many African entrepreneurs. Furthermore, enacting the metaphoric identities that coincide with these imaginaries and their discourses is a skillset that determines which (and how) actors can participate. They reflect the inherent coloniality of the digital, capitalist discourse. The tendency in the digital economy is to regard the entrepreneur persona, as realistic and global, rather than performative and particular to the Euro-American context in which these personas have originated. Our interviews of 186 digital entrepreneurs demonstrate that digital imaginaries and metaphors cannot be neutral and apolitical. In order to be inclusive, they should evoke a sense of multiplicity, heterogeneity and contingency.","",""
"2020","Who wants 9-to-5 jobs? Precarity, (in)security, and Chinese youths in Beijing and Hong Kong","Abstract In this article I examined how “slash” and startup careers have been promoted in the recent call for mass entrepreneurship to further advance the interests of the state; and how the initiatives in Mainland China have provided Hong Kong ideas for tackling its governmentality crisis resulting from youth disgruntlement with deteriorating socio-economic conditions and loss of political autonomy. I adopt the inter-referencing Asia approach to facilitate a conversation between the research on precarity in Beijing and Hong Kong contexts and the large body of literature on precarity that derives mainly from the Western experiences. I base my analysis on discourse analysis and visual analysis of three corpora of textual and visual materials, including materials from interviews and ethnographic research.","",""
"2020","Prison media work: from manual labor to the work of being tracked"," Incarcerated individuals have long contributed to crucial societal infrastructures. From being leased work force building the railway in the United States to constructing canal systems in Sweden, prisoners’ labor has been widespread as an important part of value production. Part of the labor conducted by incarcerated people is related to the production, repair, and maintenance of media devices and media infrastructures constituting what we call prison media work. In this article, we trace the changing logics of prison media work historically since the inception of the modern prison at the turn of the 20th century. Based on archival material, interviews, and field observations, we outline a shift from physical manual labor toward the work of being tracked that is constitutive of surveillance capitalism in- and outside of the prison. We argue that prison media work holds an ambiguous position combining elements of exploitation and rehabilitation, but most importantly it is a dystopian magnifying glass of media work under surveillance capitalism. ","",""
"2020","The injuries of platform logistics"," In order to understand the social impact of digital platforms, we need to examine the ways in which they reconfigure space – not only through critique of that reconfiguring but also examination of the conditions within the spaces it forms. This article offers a typology of the injuries enacted by platform logistics, taking online retail as its focus and using Amazon as an exemplar. Cognitive Injury occurs when platforms act to conceal their operation from the awareness of users. Hidden Injury is enacted on the invisible labour that sustains platform functionality, a precarious workforce that labours under harsh conditions and within hostile spaces, somewhere below the cognisance of the user. Moral Injury speaks of the way that platform logistics, in concealing from awareness the conditions that sustain its operation, attacks the ability of users, or of a society at large, to act with responsibility. These injuries are shown to be at play in the processes that facilitate buying online and order fulfilment. It is argued that the speed of purchasing and delivery enacts an unconscious consumption, which dislocates users from the labour that delivers the goods, creating a kind of perceptual pollution that diminishes a sense of moral responsibility. ","",""
"2020","""""THANKS AMAZON FOR SCARRING ME FOR LIFE"""": WORKER BREAKDOWN AND THE   DISRUPTION OF CARE AT AMAZON","Infamous for their highly exploitative, algorithmically-managed labour regimes, Amazon fulfillment centers are sites of continual breakdown and disrepair for the bodies and minds of its workers. From a methodological approach via workers’ inquiry and content analysis, this paper aims to theoretically frame the effects (and affects) resulting from Amazon’s strategy of augmented despotism, which engenders new forms of domination mediated and augmented by digital tools. Through a content analysis of online video confessionals detailing the physical and mental experiences of worker burnout and breakdown, this paper aims to bring the voices of (ex)-workers at Amazon to the forefront of understanding Amazon’s integrated architectures of labour management, surveillance, and control. The focus of this content analysis will be on the experiences of “broken” Amazon workers interacting with Amazon’s technological media apparatus of augmented despotism, with a special focus on the company's virtual health clinic: Amazon Care. As worker confessionals on YouTube attest, Amazon Care is as much an architecture of managerial surveillance, control, and discipline as it is of “care.” While other wearable and trackable technologies haunt the Amazon worker during their shift, Amazon Care extends the company’s technological power beyond the confines of the fulfillment center. Drawing from political and technological theories of labour and care, this paper will look into how Amazon workers navigate (and often escape) the affective and embodied confines of Amazon's augmented despotism.","",""
"2020","PLATFORM COUNTERPUBLICS: GOSSIP &amp; CONTESTED KNOWLEDGE ABOUT ONLINE   LABOR PLATFORMS","As commercial platforms mediate large swaths of online markets for information and services, scholars have shown how users resist, or work around these opaque digital environments. From content producers to Uber drivers, digital laborers are particularly adept at appropriating and gaming platforms like YouTube, and Uber (Chen 2017; Duffy 2017; Rosenblat 2018). Often described as “multi-sided markets,” platforms bring together many different kinds of stakeholders, including consumers, workers, advertisers, and regulators (Gillespie 2010; Lingel 2020). However, investigations of working alongside algorithms have so far focused on workers’ relationship to algorithms, and neglected other stakeholders. Extending counterpublics theories (Warner 2002; Fraser 1990), we examine over 3,000 online reviews of a labor platform, Care.com, finding that both workers and clients use gossip to create a $2 that constructs a counternarrative about platform business practices. While previous studies suggest that different platform stakeholders have conflicting interests, we find that platform counterpublics draw both workers and clients together to draw boundaries demarcating acceptable platform business practices. Second, we point to the implications of platform counterpublics for the investigation of platform labor and algorithms. Consumer reviews of platforms are absent from critical literature on labor platforms. By bringing together scholarship on counterpublics with critical literature on labor platforms, this paper offers a relational approach to platforms.","",""
"2020","DIGITAL LABOR SOLIDARITIES, COLLECTIVE FORMATIONS, AND RELATIONAL        INFRASTRUCTURES","Research on digital worker experiences have shed light on the problematic realities of digital labor, which include increasing levels of stress and anxiety over financial and career instability, physical exhaustion, and isolation - all of which underscore the precarity that belie the optimistic facade of labor under the new economy. Given the multiple constraints underlying collective formation among digital workers, this panel explores the characteristics and dynamics of emerging forms of collective organisation among digital workers by reflecting on experiences from China, the Philippines, Brazil, and India. Examining experiences of digital labor organisation and challenges to build solidarity across national and even regional experience, the panel hopes to enrich the discussion in terms of the politics, cultural nuances, and local meanings useful for examining digital worker expressions of resistance and solidarity amidst continuing technological development and platform reforms. This close examination of diverse forms of collective organisation, as well as the relational infrastructures underlying them, aims demonstrate how workers challenge the dominant claims of global capitalism while steep in recognition of the opportunities that these offer.","",""
"2020","IN THE SHADOWS OF THE DIGITAL ECONOMY: THE GHOST WORK OF INFRASTRUCTURAL        LABOR","What does digital piecework have in common with laboring in the warehouse of a large online shopping platform? How is data cleaning related to digitization work and AI training in prisons? This panel suggests bringing these diverse ways of laboring in the digital economies together by considering these practices as infrastructural labor that takes the shape of shadow work (Illich, 1981) and ghost labor (Gray &amp; Suri, 2019). Work and labor in modern, capitalist society imply power, authority and possibility for resistance, and these dimensions are crucial for understanding why and how infrastructures are realized and how they work. Infrastructure labor is ambiguous. It is both visible and invisible depending on the specific tasks and their inherent power relations (Leigh Star &amp; Strauss, 1999). It includes both manual and cognitive labor. It is geared towards innovation as well as repair, maintenance and servitude. The panel aims to paint the contours of infrastructural labor at the margins of digital economies pointing towards forms of alienation and resistance that have for long been part of labor relations, but that are renegotiated in the context of emerging technologies within digital economies that need human labor to be sustained and further innovated.","",""
"2020","TAMING PLATFORM CAPITALISM: STRUGGLES FROM THE GLOBAL SOUTH MEET        STRUGGLES FROM THE GLOBAL NORTH","This panel brings together scholars whose work seeks to tame platform capitalism understanding how the lives of platform workers are affected by digital platforms. Research on platform labor has been mostly done in the global north, as well as in relation to global platforms like Uber or Amazon (Rosenblat 2019; Scholz 2016). Thus, the panelists, moreover, explore how the lives of platform workers can be improved within the global platform economy by analyzing workers’ subjectivities in relation to platforms and the impact of technologies in job quality. To achieve this, this panel brings together scholars from global north and south countries that will map the complexities and subjectivities of platform workers in order to tame platform capitalism. We present a set of articles that address: (1) regulatory resistance that clarifies and redefines the rules that platforms need to abide by; (2) bottom-up resistance of platform workers who seek to organize, subvert, and build alternatives; (3) the ways that action research can support either of those initiatives to ultimately tame some of the worst excesses of platform capitalism.","",""
"2020","Digitizing freelance media labor: A class of workers negotiates entrepreneurialism and activism"," Due to economic instability and technological change in digital media industries, media organizations and educators have encouraged freelance media workers to see themselves as individual businesses rather than a class of workers that should collectively protect their rights and fair pay. This article examines how freelance media workers negotiate individualism and collectivism, producing a contradictory freelance class ideology. It is grounded in an exploratory critical political economy of communication and sociology of work approach. It is based on interviews with 21 freelance journalists and professional writers, considering how they discursively construct their work practices and coping strategies vis-à-vis their uses of digital technology and the structural factors that shape media industries. Through discourse, these workers produce a contradictory “e-lance” class ideology as both entrepreneurs who temporarily sell goods and services and activists who temporarily resist demands from clients that they give up their rights and pay. ","",""
