"year","title","abstract","journal","doi"
"2003","The Internet and the Rise of a Transnational Chinese Cultural Sphere"," Starting with a broad conception of public sphere, this paper analyses the nature, dynamics and political functions of online Chinese cultural spaces, particularly newsgroups, online magazines and bulletin board systems. Although these spaces are located both in and outside of China, the global nature of the Internet gives them a transnational character. The dominant language of communication in these spaces is Chinese and the `publics' are drawn from what Tu Wei-ming calls `cultural China'. Analysis based on ethnographic data reveals the size and diversity of these spaces, as well as their similarities, differences and connections. Further analysis shows that these online spaces have had visible influences on trans-national politics and civil society in China. The picture that emerges from this analysis is that of a transnational Chinese cultural sphere. The article concludes with a discussion of three key conditions of its emergence: media, culture, and society. ","",""
"2003","Belonging and diaspora: The Chinese and the Internet","The Internet has become a new global phenomenon, enlarging new democratic discourse and has helped to foster new empowerment and learning experiences. It has also been argued that the Internet can be used for social and political mobilisation. In the case of ethnic groups, the Internet can be used to create new communities or to re-create past knowledges, enabling the maintenance and cultural reproduction of """"old"""" communities. In the case of the Chinese community, it has been pointed out that the Internet while has been useful in creating a Chinese presence, it nonetheless privileges essentialism and communal hegemony. This has been specifically the point made by some cultural theorists. In their study of the Chinese and Chinese-ness, cultural studies theorists have criticised the hegemonic formation implicit in discussions of the Chinese. They point out that the search by diasporic Chinese for an authentic Chinese meaning is inherently flawed and futile. In deconstructing the notion of Chinese and Chinese-ness, they argue that identities are contingent, often multiple and evolving. This paper takes seriously this criticism proffered by cultural theorists. It seeks to examine and locate their claims in the context of the relationship between diasporic politics, communalism and the Internet. The paper starts with a brief overview of the Chinese diaspora; it next examines the relationship between the new information and communication technologies and the Chinese diaspora. It will also look at how this new technology is shaping and changing the way Chinese diasporic lives are experienced. In so doing, it examines the claims advanced by cultural theorists, in particular their analysis of identity and its relationship with diasporic politics and essentialism.","",""
"2004","CCTV ‘dialogue’ = speaking + listening: a case analysis                 of a prestigious CCTV talk show series Dialogue"," This article discusses the findings of a case study of a talk show in the Dialogueseries, produced and screened by China Central Television. On the surface, the talk show is much more sophisticated in form and presentation, more inclusive in terms of topics and speakers and more enthusiastic about generating dialogue than past talk shows on Chinese television. However, through a textual analysis of aspects of the talk show ranging from formal characteristics, to its content, to its narrative structure, the case study finds that, under the camouflage of greater sophistication, the ‘dialogue’ staged by the talk show is a deceptive game as it is a reinvented one-way passage of messages from the center to the periphery, from the speakers to the listeners, from the instructors to the pupils and then to the pupils of the pupils. On the basis of the analysis, there is insufficient evidence to substantiate claims that Chinese television, represented by the Dialogueseries, is liberalized or democratized as a viewer-friendly participatory mass medium. ","",""
"2005","Ethnic media and politics: The case of the use of the Internet by Uyghur diaspora"," The role of the active production and consumption of various forms of media on the ethnic groups and diasporas has long been debated among scholars from different disciplines. Currently the use of the Internet has become the focal point of these studies. In recent years, the Uyghur diaspora has been increasingly using the Internet and cyberspace in order to reach their goals of """"being the voice of the repressed people of their homeland,"""" disseminating information and increasing communication among themselves. In this paper I will try to discuss the influence of this netizenship of the Uyghur diaspora on Uyghur politics and identity.  ","",""
"2005","Digitizing the dragon: challenges facing China's broadcasting industry"," China's aggressive strategy to develop a modern economy is matched only by an even more ambitious program of technological development. The Chinese government has earmarked digital broadcasting as the pre-eminent media technology to emerge in China's expanding and diversifying mediascape. Yet, in spite of predictions of 30 million subscribers by 2005 and $220 billion in revenue by 2015, there is still much to do to sell digital broadcasting to consumers and achieve these targets. This study examines the challenges facing China's digital broadcasting industry using the theory of controlled commodification to critique implementation strategies. Emerging from this analysis is a deeper understanding of the contested role of media in China's socialist market economy, which has had an impact on the successful adoption of digital broadcasting at a crucial stage of development. ","",""
"2006","A developing market in news: Xinhua News Agency and Chinese newspapers"," The mythology of the news agency, as the earliest news organization to operate globally, has been used to explain its ability to build up connections with its counterparts, and media and non-media organizations, as well as to use these connections to good advantage. This article offers a social-historical analysis of China’s Xinhua News Agency and Chinese newspapers, focusing on their interrelations. It attempts to delineate how a national news agency in a non-capitalist country went through a process of development, and how it has changed during the transition from a command economy to market-oriented economy. Xinhua’s experience of dealing with newspapers provides a distinctive example: it started life as an amalgamation of an agency and several newspapers and then evolved towards the path followed by a great number of news agencies since the 19th century. The movement of Xinhua towards adopting Western experiences illustrates a globalized tendency, which has been experienced by leading international news agencies and is still experienced by a number of national players in the developing world. This tendency leads news agencies, including Xinhua, to undergo a transition from bi-directional dependency to an agency-client relationship. ","",""
"2006","‘Chinese Party Publicity Inc.’ conglomerated: the case of                 the Shenzhen Press Group"," The Chinese press, instead of acting purely as a state propaganda instrument, now functions as ‘Party Publicity Inc.’ – that is, a quasi-business that seeks to make huge profits on the one hand and to legitimate the Party mandate by promoting its image on the other. The accelerated pace of media conglomeration following China's accession to the World Trade Organization has sharpened this trend. This study examines the impact of press ecology in Shenzhen, a national trend-setter for ‘Party Publicity Inc.’, before and after conglomeration. We observe that press conglomeration has (a) engendered a more centralized management structure and operation; (b) replaced duopolistic competition with market monopoly and greater price-fixing abilities; (c) continued to rely on state office subscription; (d) dampened journalists’ enthusiasm for political reform in favor of economic interest; (e) developed a two-tier Publicity Inc. to serve both the Party and the market; and (f) provided an opportunity for overseas expansion. Marketization does not trigger political reform, but pre-empts pressure for political change. The Party Publicity Inc. in its conglomerate form represents a complicitous accommodation between power and money engineered by a post-Communist bureaucratic-authoritarian regime. ","",""
"2006","Reading between the headlines: SARS, Focus and TV current affairs programmes                 in China"," This article first examines the coverage of SARS by Focus with a view to examining whether there really was a 'breakthrough' for TV current affairs programmes in China in the coverage of SARS after two decades of reform that has greatly increased the power of the market relative to the old political imperatives. The article then explores why Focus, as a product of reform, has failed audiences' expectations. The article concludes that TV current affairs programmes in China have been exploited to play a key role in shaping public discourse and creating a social or psychological climate favourable for political stability, and at times of crisis has far less freedom than usual to violate the guidelines set down by the state. Focus will remain as 'an example' of media supervision for other TV current affairs programmes in China and for the outside world. ","",""
"2006","Behind the ‘Great Firewall’"," This study examines China's current internet media policy in terms of the nature of the policy, the policymaking process, major forces driving the policy and future trends. Through face-to-face, in-depth interviews of 19 high-ranking Chinese policymakers, this study provides unusual insight on these issues from an inside perspective. A ‘push and control’ internet policy suggests that the leadership has relaxed in its ideological claims, yet still wants to control online content. China has also shifted the media policymaking process from the Party to government operation. The Party's road map for economic prosperity has been a key driving force in this shift and ensures that internet policy is heading in a positive direction, though it is not straightforward. Finally, the policymakers’ attitudes toward the new media and value transformation have had a significant influence on policy formation. The study proved premises from both communication and development and media dependency theories with regard to the case of the internet in China. It is the first research project of its kind on the topic. ","",""
"2006","Activists beyond Virtual Borders: Internet-Mediated Networks and Informational Politics in China","This article analyzes the main features and political functions of Chinese Internet–mediated networks that inhabit and traverse online and offline realms and that derive strength from their amphibious character whether they are primarily based online or offline. Internet–mediated networks in China shape the rules, practices, and institutions of Chinese politics by engaging in information politics, symbolic politics, leverage politics, and accountability politics. They influence the governance of Chinese cyberspace and Chinese society most visibly by contributing to the rise of an informational politics. The article identifies prominent features of this informational politics and discusses how new norms about information and information technologies are articulated and contested and what implications they have for democratic struggles in China. The case studies explored here involve environmental protection and those involving physical harm to vulnerable individuals.","",""
"2007","Covering a Non-Democracy: A Japanese Coverage of China and Implications for Media Balancing","Scholarly debate on the political role of the Japanese media is based almost exclusively on analyzing their domestic coverage. International reportage is implicitly dismissed as following the same logic and process as its domestic counterpart. However, foreign correspondents, especially those stationed in authoritarian states, have to deal with daunting hurdles that their home-based colleagues can hardly imagine. This paper examines Japan’s top two largest newspapers’ coverage of China, one of Japan’s most important neighbors and also a non-democracy that remains deeply suspicious of foreign press. By analyzing their general patterns of China coverage, the paper discusses how Japanese journalists maintain their autonomy while making nominal concessions in order to remain on the ground. The paper also reveals how commercial instinct and market strategies account for the similarities and differences between these two papers on covering China. It concludes with an assessment on both the Japan-unique and general recognitions that this case study can offer to our understanding of media autonomy and media as a business institution.     Key words: international reportage, media autonomy, commercial media, Japanese media, newspaper studies, Japan-China Relations","",""
"2007","Xu Wu: Chinese Cyber Nationalism: Evolution, Characteristics and Implications","","",""
"2007","Internet and self-regulation in China: the cultural logic of controlled commodification"," This article examines the implementation of self-regulation in China’s internet sector through the forging of subtler control relationships between media corporations and the state. It uses three case studies of domestic and global media joint venture operations in the converging areas of online and mobile gaming to show how media commercialization is balanced by control modalities to reaffirm the government as a central agency in the gradual transition to a socialist-market economy. Within these processes of controlled commodification, the government uses trust-building to establish cultural leadership as a way of protecting political and social cohesion while benefiting from global economic integration. The study reveals the cultural logic, or hegemonic norm, that underpins the new bottom-up business model for media management in China. Underscoring these processes, however, is a quasi- Sartrean irony of ‘winner loses’ logic, whereby increased transparency or access to information is limited to entertainment and not a substantially greater say for citizens in the formulation of China’s future. ","",""
"2007","Ethnic media and politics: The case of the use of the Internet by Uyghur diaspora (originally published in July 2005)","  The role of the active production and consumption of various forms of media on the ethnic groups and diasporas has long been debated among scholars from different disciplines. Currently the use of the Internet has become the focal point of these studies. In recent years, the Uyghur diaspora has been increasingly using the Internet and cyberspace in order to reach their goals of """"being the voice of the repressed people of their homeland,"""" disseminating information and increasing communication among themselves. In this paper I will try to discuss the influence of this netizenship of the Uyghur diaspora on Uyghur politics and identity.   ","",""
"2007","Media dependencies in a changing media environment: the case of the 2003 SARS epidemic in China"," This article investigates media dependency among Chinese individuals during the SARS epidemic of 2003. While most media dependency research has examined dependency relations under circumstances when information was readily available, this study looks at a situation in which information was highly controlled and thus was not easily available from the mainstream media. As the socio-structural environment was not conducive to the free flow of information during a major public health crisis, audience members were not only actively engaged in information seeking from alternative resources such as short message services (SMS) and the internet, but they were also involved in creating alternative information channels by being information producers and disseminators. The internet was a particularly empowering tool to allow individuals to bypass official control and to challenge official claims during the crisis. ","",""
"2008","Chinese government and software copyright: manipulating the boundaries between public and private","China’s entry into the global networked society has raised considerable debate over what benefits are derived locally and globally from the development and expansion of information and communication technologies (ICTs). One of hotly debated issues is intellectual property rights, which is critical to the credibility and stability of China’s membership to this networked society. This article explores the Chinese government’s strategies to deal with external and internal challenges surrounding software copyright. We focus our analysis specifically on the public-private distinction to examine how the government addresses these dimensions of software copyright in terms of economics and politics to support multiple and often competing objectives.  Analysis of the Chinese government’s strategy on software copyright reflects its guiding philosophy of new authoritarianism and it application in economic and political areas: socialist market economy and harmonious society. The state’s adoption of new authoritarianism is designed to balance competing dimensions of modernization, though it differs significantly from developed countries, in which public and private dimensions are more clearly demarcated in relation to software copyright. However, the increasing external and internal challenges emerging from China’s link to globalization processes have pushed the government to adjust and manipulate a series of public-private boundaries formulated by new authoritarianism to maximize the benefits brought by globalization, and offset its drawbacks through localization processes.","",""
"2008","Broadcasting Space: China Central Television's New Headquarters","China Central Television's spectacular new headquarters, set to open in 2009, has attracted attention from the design press since its designers were selected in an international competition in 2002. In this paper, I examine the Office for Metropolitan Architecture's design for the CCTV building, the rhetoric surrounding the design, and the media and spatial contexts in which the building will exist. I argue that, contrary to the designers' claims — and perhaps in spite of their best intentions — that the building will promote a more open, accessible state media, this steel and glass structure embodies tensions currently gripping the institution — tensions between official ideologies and the market, between the Party and the people, between propaganda and commerce. As the medium of television grows increasingly decentralized through digitization and mobilization, and as China’s state media faces increasing competition from other media in other forms and from other places, the symbolic significance of a huge, monolithic structure will become ever more important in signaling the continuing power of this state institution.","",""
"2008","Yuezhi Zhao: Communication in China: Political Economy, Power and Conflict","","",""
"2008","Changes in China's Media and Internet Technology: A Review Essay","Wei Yuan (1794-1856), a 19 century Chinese thinker, was deeply concerned about the threat of Western intrusion and China’s maritime defense after the First Opium War (1839-1842). He proposed to “emulate the strength of the foreigners’ technology in order to overcome them” (shi yi changji yi zhi yi). For Chinese, this means that China must employ Western science and technology to defeat the Western intruders (Leonard, 1984; Liu, 2004). Wei Yuan’s idea gave rise to two aspirations for modern China: materialist progress and national empowerment. Over the last two centuries Chinese leaders had launched reforms, revolutions and radical movements to promote economic progress and to create a strong nation in an increasingly hostile and competitive international environment.","",""
"2008","David D. Perlmutter: Picturing China in the American Press","","",""
"2008","SMS in China: A Major Carrier of the Nonofficial Discourse Universe","As communism loses its tenets as a genuinely believed ideology and becomes a ritualized facet of a regime that strives to prolong and justify its politically and morally shaky mandate, there have emerged two distinct discourse universes in China: the official one and the nonofficial one. Taking advantage of new communication technologies, the nonofficial discourse universe extends its boundaries to such platforms as the Internet and SMS (Short Message Service) messages. This paper examines SMS as a major carrier of the deviant discourse in the following aspects: the development of cell phones from an interpersonal communication technology to a quasi-mass communication channel; the spread of deviant expressions through it; the making of the deviant discourse through SMS; the government's control over SMS; and the role of SMS in increasingly pluralistic political undercurrents in various discourse universes in China.","",""
"2009","Mission Impossible? Soft Power, Communication Capacity, and the Globalization of Chinese Media","Recent media policy statements made by the Chinese Communist Party’s leadership invariably stress the importance of strengthening Chinese media’s “communication capacity,” but how communication is understood by the CCP leadership remains somewhat unclear. Engaging a range of perspectives from critical media and communication studies, this article examines a dominant view of communication held by the Chinese leadership and explores a number of ways in which that view shapes the direction of Chinese media’s efforts to “go global.” Through the prism of media events, including the CCTV’s coverage of the Sichuan earthquake, news, and current affairs, this article argues that, despite the increased quantity of Chinese media content overseas, the sphere of disagreement between Chinese media and its international counterparts — over what kind of stories should be told and how to tell these stories — seems insurmountably vast.","",""
"2009","Articulating a Chinese Commons: An Explorative Study of Creative Commons in China","In this article, I use the introduction of the Creative Commons approach to China as a lens through which to examine the processes of framing arguments in a way that shape public attitudes. It is difficult to measure the success or impact of Creative Commons, nor is it necessary to do so for this paper.  Creative Commons has been organized as a social movement which tries to implement and render immediate, a cultural shift. How it diffuses its message in China is key to understanding its effort to reframe attitudes toward the dominant paradigm of positioning copyright. I will first discuss CC as a global movement aiming at building a cultural commons for the future. I then explain the differences between the original context from which CC movement emerged and the Chinese one where CC is now picking up momentum. The combined effect of the ideological ambiguity of CC and local conditions ends up producing different discursive positioning for CC China. Instead of acting primarily as a counter-force against the privatization of intellectual works, CC China is first and foremost about cultivating the “rights consciousness” of Chinese people and giving individual creators (especially marginalized groups) a sense of controlling their own work in a communication environment that is dominated by both the state and the market forces.","",""
"2009","American pragmatism and Chinese modernization: importing the Missouri model of journalism education to modern China","Journalism education was anAmerican invention, oriented from the beginning toward the training of vocational skills. Older European and elite US universities had rejected journalism education for a perceived lack of a specialized body of expert knowledge. Harvard, for example, turned down an endowment from Joseph Pulitzer for establishing a journalism school; the money was accepted reluctantly by Columbia to launch the now-renowned Journalism School in 1912. Boorstin (1978) argues that applied vocational fields (notably, agricultural colleges) gained their academic legitimacy mostly in Midwestern land-grant state universities, where one of the proclaimed missions was community service, which was regarded as being as important as teaching abstract knowledge. The development of journalism education might have paralleled the legitimization process of applied fields in American universities. Missouri founded the world’s first journalism school in 1908, and by the 1930s journalism education was firmly established in major Midwestern land-grant universities. Part of the impetus came from strong lobbying efforts of state press associations and publishers who saw a university journalism curriculum as a way to enhance the occupational prestige of the trade (Carey, 2000). Even though many countries came to adopt American journalism education, it has continued to be met with suspicion. None of the Ivy League institutions in the United States has joined Columbia to offer a degree in practical journalism. What’s most intriguing is that US-style journalism education","",""
"2009","China’s Censorship 2.0:  How companies censor bloggers","This study explores an under-studied layer of Chinese Internet censorship: how Chinese Internet companies censor user-generated content, usually by deleting it or preventing its publication. Systematic testing of Chinese blog service providers reveals that domestic censorship is very decentralized with wide variation from company to company. Test results also showed that a great deal of politically sensitive material survives in the Chinese blogosphere, and that chances for its survival can likely be improved with knowledge and strategy. The study concludes that choices and actions by private individuals and companies can have a significant impact on the overall balance of freedom and control in the Chinese blogosphere.","",""
"2009","The political blogosphere in China: A content analysis of the blogs regarding the dismissal of Shanghai leader Chen Liangyu"," Despite the rapid growth of blogging in China, little is known about the communicative processes of blogs and their implications for China. This current study aims to bridge that gap by specifically looking at the political blogs posted on the NetEase, one of the largest portal websites in China, regarding the dismissal of Shanghai leader Chen Liangyu. Results from a content analysis indicate that bloggers, giving quick responses to the event, were actively engaged in discussions on politically sensitive topics, and expressed different opinions of the event and even criticism of the government. ","",""
"2010","Organizational Construction or Individual’s Deed? The Literati Tradition in the Journalistic Professionalization in China","This study examines how latent factors shape the complexity of localized professionalization in a transitional society. Analyzing interview and survey data of Chinese journalists, I abandon the conventional analysis which dichotomizes professionalization into a process of either Western professionalism or authoritarian journalism. Indeed, both normative ideal types are modified by the literati tradition. The study presents empirical evidence on the hierarchy of influences on the coexistence of these three elements. The political nature of the media decides which element becomes dominant within an organization. At the individual level, laissez-faire economic values lead to positive views on Western professionalism, while strong nationalist attitudes lead to positive views on party journalism. The complex value orientation on social and political issues associates a journalist with the literati tradition.","",""
"2010","China Media Colloquium| Is the Internet a Positive Force in the Development of Civil Society, a Public Sphere and Democratization in China?","","",""
"2010","China Media Colloquium| Moving Beyond Democratization: A Thought Piece on China Internet Research Agenda","","",""
"2010","China Media Colloquium| China's Media in Comparative Perspective","","",""
"2010","China Media Colloquium| Articulation and Re-articulation: Agendas for Understanding Media and Communication in China","","",""
"2010","China Media Colloquium| The Study of Chinese Communication in the 2010s","","",""
"2010","China Media Colloquium| For a Critical Study of Communication and China: Challenges and Opportunities","","",""
"2010","China Media Colloquium| Class, Communication, China: A Thought Piece","","",""
"2010","Gang Chen (Ed.): A History of Contemporary Chinese Advertising, 1979–1991","","",""
"2010","Guobin Yang: The Power of the Internet in China: Citizen Activism Online","","",""
"2010","China Media Colloquium| An Introductory and Overview Essay","","",""
"2010","China Media Colloquium| Looking Back, Looking Forward: The Ecumenical Imperative in Chinese Mass Communication Scholarship","","",""
"2010","The crisis of the centralized media control theory: how local power controls media in China","","",""
"2010","Media coverage of environmental pollution in the People’s Republic of China: responsibility, cover-up and state control","On 13 November 2005, an explosion rocked the Jilin Petrochemical Company, a subsidiary of the state-owned China National Petroleum Corporation (CNPC), spilling nearly 100 tons of benzene into the Songhua River. Six people were killed in the blast, and thousands of residents were forced to evacuate their homes. The explosion also resulted in an 80-kilometer slick of toxic benzene in the Songhua, which supplies the municipal water system of Harbin, a city of more than 5 million people in China’s northeastern region of Manchuria. Benzene is a clear, colorless liquid that is used in industrial solvents and for making plastics, rubber, resins, nylon and polyester. Acute exposure to high levels of benzene causes dizziness, headaches, elevated heart rate, and possibly death. Long-term exposure to benzene, a known carcinogen, has been linked with immunological defects, cancers such as leukemia, and toxic effects on the blood, liver, kidney, lungs, heart and brain (ATSDR [Agency for Toxic Substances and Disease Registry], 2007). The Chinese Ministry of Environmental Protection (MEP), which conducts airand waterquality monitoring, and sets national emissions standards, established a safety threshold of 5 micrograms of benzene per liter of drinking water (MEP, 1996); following the chemical plant explosion, benzene levels in the Songhua River exceeded that level by more than 100 times. Government authorities avoided notifying the public for more than a week, shutting down the entire municipal water system of Harbin for several days under the guise of conducting ‘routine repairs’. However, China Central Television (CCTV), which operates under state control but exercises some editorial autonomy, reported on the story immediately. Panicked residents,","",""
"2010","Relations between Chinese television and the capital market: three case studies","I have recently conducted an investigation into the ownership and administration structure of Chinese television in the wake of waves of market capitalization. The investigation has concluded and I am happy to share its findings through this article. Yet I am not completely confident in the reliability of the findings because of the difficulty in obtaining reliable data. When I interviewed staff at Chinese broadcasters, including very senior managers, no matter how sincere or how helpful they looked or tried to look, they were unable to provide detailed up-to-date information. When I looked up webpages of annual reports, I often received responses reading apologetically that ‘we regret that the information requested is currently not available’. It was very hard to find out, for example, the remunerations of the managerial staff, the budget allocated to a channel/show or the dividends/taxes paid by a broadcaster to different governments or government departments. Even seasoned financial analysts share my misgivings. I quote from the editorial of Investor Journal of 29 December 2008: 2):","",""
"2010","The online public space and popular ethos in China","","",""
"2010","Commodifying digital television in China: a socio-linguistic analysis of media discourse, technology deployment and control"," This study examines public discourse surrounding the development and deployment of digital television in China from 1999 to 2004. It analyzes print media constructions of this new media technology against the backdrop of controlled commodification and formation of trans-media groups that define media reform, development and management.The study reveals how these structural changes play a key role in restraining the development of a flexible business environment in which print media can support critical technological development. Inhibiting the media’s ability to promote this technological development is a lack of market-oriented experience and knowledge and organizational integration under the current trans-media structure. Accordingly, considerable doubt is cast over the government’s broad strategy of media reform, development and management to successfully support the deployment of digital television as the pre-eminent technology in China’s drive towards modernization. ","",""
"2011","Digital Communication and Political Change in China","The popularization of digital media technologies in the People’s Republic of China has led to the liberalization of public discourse and provided the citizenry with new opportunities for political advocacy. This article employs content analysis of newspapers and blogs to test information regime theory and finds considerable evidence of a transformation in the properties of political communication. Chinese Communist Party-led institutions, however, have responded to new challenges with legal and technological measures designed to control and guide political expression. The authors consider evidence that suggests new media have empowered China’s “netizens” and diminished the state’s ability to set the public agenda and shape political preferences.","",""
"2011","New Media Practices in China: Youth Patterns, Processes, and Politics","This article examines the dynamics of new media in China with an emphasis on youth uses and practices. While much attention has been devoted to the government’s regime of censorship and control, this review takes a cultural approach, drawing from a range of academic and popular sources to examine how various practices, discourses, relationships, and representations have been articulated to new media technologies in China. After providing background on China’s demographic and telecommunications landscape, the discussion covers networked community and identity, gaming, networked public sphere and civic engagement, and new media prosumption. The review shows that diverse new media practices emerge in China within the tensions and contradictions of the government’s desire to simultaneously expand new media technologies and control what are perceived as “harmful” influences. Within a highly commercialized and more liberalized sociocultural environment, new media technologies have opened up new spaces for multiple modes of expression, and as such, they are constitutive of complex processes of social change in China.","",""
"2011","Reading the Twelfth Five-Year Plan: China’s Communication-Driven Mode of Economic Restructuring","The Twelfth Five-Year Plan that came out of 2011’s National People’s Congress meeting reveals that the broadly defined communication sector will be central to China’s attempts at transforming its economic developmental model. Recognizing that this five-year plan is an especially important programmatic framework for China’s future development, this article aims to spell out why and how communication will be entangled in China’s push for economic restructuring, as well as the potential constraints over its actual implementation. This article argues that, while the ICT, media, and culture sectors are given high expectations in the document to help expand socially and spatially domestic consumption orientation on the one hand, and to create sunrise, high-tech, and pillar industries on the other hand, it is crucial to remember that entrenched bureaucratic and transnational capitalist interests in and beyond the broadly defined communication sector may obstruct the realization of the plan.","",""
"2011","Rudolf G. Wagner: Joining the Global Public: Word, Image, and City in Early Chinese Newspapers, 1870-1910","","",""
"2011","WEB-USE PATTERNS FOR CIVIC DISCOURSE","This research examines communicative and interactive features of Mongolian-language civic-discourse web sites by applying the media typology models proposed by Bordewijk and Van Kaam and Van Dijk. Based on the results of the content analysis of Mongolian governmental and civil society institutions, this research provides (1) empirical evidence useful for understanding the role of the Internet in social and political practices; and (2) a plausible model for assessing interactive characteristics of civic-discourse web sites. The results of the study support the view that the Internet is mostly shaped by existing political and social settings and routines. This does not discount the fact that newly established structures such as diaspora networks, new media organizations and interest groups are becoming more resourceful in using the interactive features of the Internet to expand the civic discourse in the Mongolian language.","",""
