"year","title","abstract","journal","doi"
"2010","Knowledge management and diplomacy: Reflections on the demise of the valedictory despatch in the context of an informational history of the British Diplomatic Service","In October 2009 the BBC aired a short series of radio programmes entitled Parting Shots. The programmes featured a series of final communications, called valedictory despatches, from British Ambassadors leaving their posts to take up duties elsewhere or retire from the Diplomatic Service. As opposed to being merely vehicles for conveying reflective and summary knowledge about countries for the benefit of successors as well as the Foreign Office in London, some despatches contained discourteous and injudicious comments about ambassadors’ host countries and their people. The sensitive nature of these types of despatches, combined with their ease of dissemination electronically, made inevitable the severe circulation restrictions that were placed on them in 2006, leading to their effective demise. Our new knowledge of the past existence of the valedictory despatch immediately raises the question of the history of diplomatic communication, including issues related to the mediation of diplomacy by technologies and techniques conducive to knowledge sharing. The article synthesises evidence from secondary sources on the history of British diplomacy that highlights its information and communication aspects. Primary sources are also exploited in the form of valedictory despatches from British ambassadors abroad and publications on diplomacy contemporaneous with the time being studied. The traditional, stereotypical image of the diplomat is that of gentlemanly intellectual, ‘bon viveur’ and adventurer, socially adept and thus skilled in the art of negotiation. However, an investigation of the history of diplomatic information and communication practices – from the era of manuscript and messenger through to the ages of the telegraph and telephone, and now that of the internet – reveals the diplomat less as gentlemanly negotiator than as knowledge manager, as a collector and conduit of information designed to enhance the knowledge of policy-makers. The historic knowledge-management role of the diplomat highlights the part technology has played in the world of diplomacy, including the relationship between the ambassador abroad and the political centre. It also offers a further perspective on the ways in which technologies open up new possibilities, intended and unintended, often fraught with ambiguity and potential for enhancement and disruption. In turn this offers lessons for further consideration of what can be termed the Dark Side of Knowledge Management, and for organizational communication in general.","",""
"2010","The Exceptional Community: On Strangers, Foreigners, and Communication","The political philosophy of Giorgio Agamben (1998) is linked to the key concept of “community” for critical communication studies. The essay discusses how community is haunted by foreignness and how communication is constituted by estrangement.        La communaute exceptionnelle : Des inconnus, des etrangers et de la communication Garnet C. Butchart        Un court commentaire sur la philosophie politique d'Agamben (1995/1998) en tant qu'elle se rapporte au mot-cle«communaute» en etudes critiques de la communication. Ce texte discute de ce que la communaute est hantee par l’allogeneite (foreignness) et la communication est constituee par le sentiment de marginalite (estrangement).        Die ausergewohnliche Gemeinschaft: Uber Fremde, Auslander und Kommunikation        Garnet C. Butchart        Ein Kurzkommentar zur politischen Philosophie von Agamben (1995/1998) und deren Beziehung zum Schlusselwort ,,Gemeinschaft“ in der kritischen Kommunikationswissenschaft. Der Essay diskutiert, wie Gemeinschaft durch Fremdheit heimgesucht wird und wie Kommunikation durch Entfremdung konstituiert wird.","",""
"2011","Plenary| Communication as Social Science (and More)","","",""
"2011","The Principle of Charity and Intercultural Communication","This article argues that the principle of “charity” and the debate over it in contemporary philosophy of language are of interest and importance for communication scholars in general, and for those interested in intercultural communication in particular. In support of this claim, I present in the first section of the paper an overview of “radical interpretation,” a notion used by Donald Davidson in order to account for linguistic communication. In the second section, I discuss the principle of charity (as it arises in radical interpretation), according to which interpreters must construe the beliefs and utterances of others as largely rational and true. In the third section, I begin to explore the ramifications the principle of charity holds for intercultural communication.","",""
"2011","Plenary| Sweet Lemons","","",""
"2011","First They Came for Everyone: The Assault on Civil Society is an Injury to All","2In this essay I suggest two overlapping points. First, I argue that a market logic, masked by what could be referred to as “corporate libertarianism,” threatens major sectors of civil society, including educational institutions such as our own. As educators, we should understand ourselves to be part of a civil society complex worth defending. Second, communication scholars have a special role to play in linking with other civil society groups, both through various forms of activism and by critiquing corporate libertarianism’s paradigmatic underpinnings. Given that we possess a special purchase on the relationship between media and power, communication scholars should engage in policy struggles and intellectual battles that at first glance might not seem germane to our specific work-related problems.","",""
"2011","Plenary| Paradigm Shift and the Centrality of Communication Discipline","","",""
"2011","Lawrence R. Frey & Kenneth N. Cissna (Eds.): Routledge Handbook of Applied Communication Research","","",""
"2011","Plenary| Communication as a Discipline| Introduction","","",""
"2011","Alan Jay Zaremba: Crisis Communication: Theory and Practice","","",""
"2011","A Review of “The Laboring of Communication: Will Knowledge Workers of the World Unite?”","","",""
"2012","The Founding Parents of Communication : 57 Interviews with ICA Fellows. An Introduction","Fifty-seven famous professors from all over the world talk about their careers, from their beginning to today. The interviews start with family background, early days, and professional dreams, before moving into the world of ideas. They look back to dealing with decisions over which graduate school to attend, main academic teachers, and the state of the discipline at the time, and then continue with both the intellectual and the institutional steps which led to fame and recognition within and, in almost all cases, even outside the field. Last but not least, all interviewees were asked about the discipline itself: What is communication all about? Is there a kind of core, although the discipline is highly diverse in methods, theories, and objects of study (Stanfill, 2012)? What is the reputation of the subject today? Is communication still seen as an “academic Taiwan” (claiming all of China as its own tiny island; Peters, 1986, p. 544), or, similarly unfavorably, as a stepchild that is tolerated by U.S. university administrators only because it helps to pay the bill for the departments they really care about? What about the “rest” of the world, and what about the “big unknowns” (Sonia Livingstone), such as China, for example, where they seem to open a new university every week? These interviews are not only a source for future historians of the discipline and a blueprint for junior scholars that strive for a professorship, but also a document of the early 21st century: Where did communication come from? What does the worldwide landscape of this fast growing academic enterprise look like today? And where do we go from here—let’s say, until 2030?","",""
"2013","Ronald C. Arnett, Communication Ethics in Dark Times: Hannah Arendt’s Rhetoric of Warning and Hope","Ronald C. Arnett’s (2013) most recent text, Communication Ethics in Dark Times: Hannah Arendt’s Rhetoric of Warning and Hope, uses the work of Arendt to address the “failed social project” of modernity. Modernity’s threefold emphasis on progress, efficiency, and individual autonomy directs one’s attention away from the important act of contemplation. The love of doing is lost on an unending journey toward the unattainable. Through the lens of modernity, the shadows of distraction serve as blinders in one’s relationship with self, other, and context. Despite the illusions of “artificial light” cast by modernity, Arnett attends to the overwhelming “darkness” of this historical moment through a communication ethics framework. Drawing on 15 of Arendt’s major scholarly works, Arnett masterfully weaves Arendt’s personal narrative and theoretical concepts to illuminate the misleading values represented by modernity. The work of Arendt portrays a picture of hope, interwoven with periodic warnings, intended for a society overwhelmed by darkness—not too dissimilar from the current historical moment in which we find ourselves.","",""
"2013","Breaking Boundaries| Toward a New Vocabulary for Political Communication Research: A Response to Michael X. Delli Carpini","The current scientific vocabulary is one vocabulary among others . . . there is no need to give it primacy, nor to reduce other vocabularies to it.     ~Richard Rorty, Consequences of Pragmatism, p. 142    Interesting philosophy is rarely an examination of the pros and cons of a thesis. Usually it is . . . a contest between an entrenched vocabulary which has become a nuisance and a half-formed new vocabulary which vaguely promises great things.    ~Richard Rorty, Contingency, Irony, and Solidarity, p. 9","",""
"2013","Breaking Boundaries| An Engagement with Jeffrey Jones’ “Toward a New Vocabulary for Political Communication Research”","An Engagement with Jeffrey Jones’ “Toward a New Vocabulary for Political Communication Research”    A Response to Jeffrey Jones    “Meaning isn’t something you find, Detective Johnson; it’s something you give.”   The Closer (Season Five, Episode Five)","",""
"2013","Critical Communication History | Looking Back, Moving Forward: Critical Communication History | Editorial Introduction","","",""
"2013","Down with Dullness: Gaming the Academic Conference","It is a truism among academics that most of the creative work at a conference happens outside the formal sessions, at social gatherings. If this is so, why not drop the formal sessions entirely? In this article, I propose a method for making an entire conference into a formalized social gathering, with a structure that both encourages the exchange of ideas and also records the evolution of thought. In this method, named “Ludium,” games replace presentations as the unifying element. Theme-appropriate games unlock creative juices and allow for soft entry points for networking. A conference meta-game elicits common views about the standing of ideas. A rapid review session concludes the conference and summarizes major points. Past experience with conferences in this vein indicates that indeed a great deal of solid academic work gets done. Moreover, everyone has fun, and the results of the conference, the “sense of the group,” can easily and immediately be broadcast to the public. All of these outcomes stand in stark contrast to the outcome of typical academic conferences.","",""
"2014","Timothy L. Sellnow and Matthew W. Seeger, Theorizing Crisis Communication","To understand the relevancy of crisis communication in today’s world, one must look no further than the front page of the newspaper—or perhaps one’s Facebook or Twitter feed—to witness the latest crisis, whether it is a natural disaster, corporate failure, government misdoing, or campus shooting. In the aftermath of crisis, communication planners and practitioners look for lessons learned and future guidance, while researchers and scholars analyze case studies to develop deeper understandings of the crisis milieu. Against this backdrop, Theorizing Crisis Communication by Timothy L. Sellnow and Matthew W. Seeger provides a compilation and critique of crisis communication theory.","",""
"2015","COMPASS| Communication in Action: Bridging Research and Policy — Introduction","","",""
"2015","Laura Ellingson, Communicating in the Clinic: Negotiating Frontstage and Backstage Teamwork","Many studies have examined how doctors and patients interact and communicate. Medical school students receive training in how to properly communicate with and evaluate patients. These types of studies view communication as the process through which information is transmitted to and from the patient. However, few studies have been initiated to examine how team members within medical clinics communicate with each other away from patients. Laura Ellingson’s Communicating in the Clinic is an ethnographic study that provides a richer understanding of how medical team members communicate. Her interpretive ethnographic approach challenges positivist thinking by advocating that qualitative research methods have a place in generating knowledge and understanding of communicative interaction. Thus her book promotes qualitative research as a viable approach for examining communication within medical clinics.","",""
"2015","Larry Gross & Jay Ruby (Eds.), The Complete Sol Worth","Sol Worth was a pioneer in the study of visual media as communication. His graduate course on visual communication theory and research may have been the first of its kind. Worth was an adventurous thinker, an innovative researcher, and the co-author of a book that can be described, without exaggeration, as a classic. He was also the founding editor of a journal that played a significant role in the early development of visual studies as a subfield of anthropology and communication. At the time of his death, in 1977, he was one of the best known and most influential scholars in visual communication, as well as in visual anthropology. His influence on visual anthropology has been long lasting, but today references to his work in publications on media studies are few and far between. Larry Gross and Jay Ruby’s new edition of Worth’s collected writings is a valuable reminder of Worth’s enduring relevance to a field that has largely forgotten him. In two important respects, the quality of visual communication research has suffered in the years since Worth’s passing from the scene. Gross and Ruby’s publication is a welcome reminder of what we have lost and may yet regain.","",""
"2015","Communication in Action: Bridging Research and Policy - Introduction","","",""
"2015","Classics of communication scholarship: Ithiel de Sola Pool's technologies of freedom","","",""
"2015","Excommunication: Three Inquiries in Media and Mediation (2014) by Alexander R. Galloway, Eugene Thacker and McKenzie Wark","","",""
"2015","Old Milestones and New Beginnings"," This is a summary of milestones, both for the journal and editorial board members, as well as the start of a coeditorship for the journal. A look back at Daniel Schiller’s book Theorizing Communication supports the coeditors’ conception of a media studies that broadly understands communication as labor. ","",""
"2016","François Cooren, Organizational Discourse: Communication and Constitution","If it is generally accepted that “communication matters in organizations” (p. 1, emphasis in original), then how do we study communication and how it matters in organizations? Organizational Discourse: Communication and Constitution provides the answer to this question. In this accessibly written book, Francois Cooren introduces readers to six different perspectives that can be used to study organizational discourse. The book is organized to build the complexity of analysis and interpretation that each perspective brings to a set of data that includes transcripts, or written records of talk, thus demonstrating how readers would construct their own complexity of arguments using these perspectives.","",""
"2016","Key thinkers in critical communication scholarship: from the pioneers to the next generation","","",""
"2017","Disinfecting the Mail: Disease, Panic, and the Post Office Department in Nineteenth-Century America","Abstract:The 1878 Mississippi Valley yellow fever outbreak was one of the worst disasters in US history. During the epidemic, quarantines attempted to thwart the spread of the disease. Quarantines, however, not only limited the movement of people and goods but also threatened the flow of information. This article explores the epidemic's impact on postal communication. A close examination of the outbreak highlights the ongoing importance of postal communication in the United States during the late nineteenth century, and it foregrounds the importance of a set of overlooked informational practices—""""postal disinfection""""—that were essential to maintaining complex communication networks during periods of epidemics.","",""
"2017","What’s the Difference With “Difference”? Equity, Communication, and the Politics of Difference","Can use of the word  difference  help communication scholars to rethink communication with equity central, with the politics of difference at its center, or, in other words, where a deviation from an assumed norm is embraced as an intrinsic and valued part of the process of change making? Does adopting the words  difference  and  equity  in lieu of  tolerance, diversity , and  multiculturalism  help bring us to a place where racialized minorities are not just window dressing, the tokens that stave off allegations of racism? In this essay, I briefly trace various discourses surrounding tolerance, multiculturalism, and diversity, before moving to difference to think to equity. Linguistic change coincides with and can foment historical and political change, yet we do not need more or different words: We need more equitable universities. Interrogating the language around this potentially change-making word uncovers, in the words of Herman Gray, a politics of difference that is unutterable without demands for equity.","",""
"2017","Miscommunication: The Other of Communication or the Otherness of Communication?","Unlike most studies of miscommunication, which understand it as the opposite other of communication, I reconceptualize it in this article as involving the otherness of communication. Using the resources of deconstruction, and taking into consideration the irreducible necessity of mediation through an other, I rethink communication without reducing its complexity. My rethinking is inspired by deconstructive readings of Austin’s  How to Do Things With Words  and Lacan’s “Seminar on  The Purloined Letter .” In the end, I contend that miscommunication cannot be definitively separated from communication, indicating communication’s differential makeup. Miscommunication uncannily resides in communication.","",""
"2017","COMPASS| Training Doctors To Communicate: Lessons From Integrating Behavioral and Social Science into Medical Education","Although recent efforts to address behavioral and social science (BSS) gaps within U.S. medical education are well-intentioned, crucial shortcomings plague the successful translation and application of BSS skills into meaningful practice. This article focuses on the role of BSS reforms in medicine and the need for more accurate and relevant assessment measures throughout medical training and licensure. The goal of this article is to encourage communication and other BSS fields to think about and contribute to the development, critique, and improvement of medical training and assessment standards in the United States.","",""
"2017","Mark Lloyd and Lewis Friedland (Eds.), The Communication Crisis in America and How to Fix It","","",""
"2017","Mark Lloyd and Lewis A. Friedland (Eds.), The Communication Crisis in America and How to Fix It","","",""
"2017","Rahab Nyaga, Dorothy Njoroge and Charles Nyambuga, An Introduction to Communication","","",""
"2017","Government communication: cases and challenges","","",""
"2017","<i>A new medium goes public</i>: The financialization of Marconi’s Wireless Telegraph &amp; Signal Company"," This article investigates the impact that the initial financialization of the Wireless Telegraph &amp; Signal Company (Marconi) had upon its core business model, its relationship with its workers, government, and the bourgeoning investor class (1897–1905). Drawing upon primary sources from the Marconi corporate archives at the University of Oxford, the article investigates how the company used the new financial disclosure requirements of the day to deploy a compelling publicity campaign for wireless communications. ","",""
"2018","W. Russell Neuman, The Digital Difference: Media Technology and Theory of Communication Effect","","",""
"2018","Peter Simonson and David W. Park (Eds.), The International History of Communication Studies","","",""
"2018","Pali U. K. De Silva and Candace K. Vance, Scientific Scholarly Communication: The Changing Landscape","","",""
"2018","Kara Alaimo, Pitch, Tweet, or Engage on the Street: How to Practice Global Public Relations and Strategic Communication","","",""
"2018","The pathology of communicative capitalism","was crudely divided into blue and white collar work, with the different types of labor physically delimited by the structure of the building itself. Laboring in noisy environments, watched over by managers and supervisors, workers had access to language only in their breaks, in the toilet, at the end of the working day, or when they were engaged in sabotage, because communication interrupted production. But in post-Fordism, when the assembly line becomes a ‘flux of information’, people work by communicating. (Fisher, 2009, pp. 33–34)","",""
"2018","Critical theory of communication: new readings of Lukács, Adorno, Marcuse, Honneth and Habermas in the age of the internet","","",""
"2019","Toward a Performative Understanding of Politeness","In this article, we argue that critical communication scholars have largely overlooked the study of politeness as a constitutive component of identity, culture, and power. We offer a critical-performative framework for critical scholars interested in studying politeness as a political, discursive, and embodied act. To develop this agenda, we first outline Brown and Levinson’s postpositivist theory of politeness. We then review three challenges to their use of intentionality, Grice’s cooperative principle, and Goffman’s concept of face. These challenges are located in interactional, traditional critical, and discursive understandings of politeness (respectively). Next, we show how a performative understanding of politeness both encompasses the three challenges and offers a way to understand the role of politeness in identity formation. We conclude by suggesting that ethnographic methods, informed by performance ethnography, provide analytical tools consistent with a performative understanding of politeness.","",""
"2019","Ronald C. Arnett, Levinas’s Rhetorical Demand: The Unending Obligation of Communication Ethics","","",""
"2019","Anne K. Armstrong, Marianne E. Krasny, and Jonathon P. Schuldt, Communicating Climate Change: A Guide for Educators","","",""
"2019","Three guys walk into a bar: an information theoretic analysis","ABSTRACT This study posits a scenario in which three famous information theorists meet each other in a bar and compare notes. The three include the celebrated information theorist Claude Shannon, the eighteenth century English statistician Thomas Bayes, and the Harvard statistical linguist George Zipf. Each promoted a foundational equation concerning human communication and the updating of beliefs based on new information. They discover that with some modest mathematical transformations they can demonstrate that each of the equations, although based on entirely distinct phenomena in physics, statistics, and linguistics, has the same basic structural form. The core of the analysis explores how such distinct phenomena share similar nonlinear structural properties, i.e., non-Gaussian distributions and why an understanding of these properties is important for communication research and the analysis of advanced information systems.","",""
"2019","Origins and transformations: histories of communication study"," This is a brief, interconnected review of some of the extensive work published in the last few years on the history of study into communication. It highlights in particular the expansion of this work to include international contexts and the examination of how teaching programmes as well as research activity have helped to institutionalize the area as one with a discrete, if much-debated, academic identity. Different originating contexts, historical links with professional practice and the impact of new media on the recent history both of teaching and research are among the themes addressed. ","",""
"2020","On Writing in Communication and Media Studies| On Writing and Academic Conventions","","",""
"2020","Roger Kreuz and Richard Roberts, Getting Through: The Pleasures and Perils of Cross-Cultural Communication","","",""
"2020","On Writing in Communication and Media Studies| Two Brief Points on Publication Impact","","",""
"2020","Amanda Laugesen, and Richard Gehrmann (Eds.), Communication, Interpreting and Language in Wartime: Historical and Contemporary Perspectives","","",""
"2020","Of Experts and Tokens: Mapping a Critical Race Archaeology of Communication","AbstractA disgraceful white boys' club persists within the field of Communication. Engaging key institutional structures and epistemic formations through which the field remains so white, this article considers the mechanisms by which critical race and gender scholars are positioned as eternally foreign, always just arriving, to the field of communication. Addressing the implications of these “epistemologies of ignorance” on the development of the discipline, this article outlines an intellectual and institutional archeology of Communication to reveal, instead, a field marked and shaped, from the start, by ethno-racial encounter. Communication, I suggest, remains so white because its experts and leaders continue to ignore its own institutional DNA, deliberately not knowing profoundly raced elements of its own intellectual history.","",""
"2020","#CommunicationSoWhite: Race and Power in the Academy and Beyond","The debates and critiques of #CommunicationSoWhite have arisen as responses to troubling academic and political contexts, which are complexly intertwined. We are in the midst of widespread expansion and ascendance of white supremacy globally, as disturbingly evident in the trajectories, rhetoric, and actions of Donald Trump in the United States, the United Kingdom's Boris Johnson, and the Golden Dawn in Greece, alongside the growing power of right-wing and authoritarian regimes more generally: China under Xi, India under Modi, Brazil under Bolsonaro, and others. At this moment of such cultural and political crises, a critical mass of scholars, recognizing the centrality of media and communication in facilitating...","",""
"2020","Examining Whiteness in Interpersonal Communication Textbooks","","",""
"2020","Anointments and Prestige: Reflecting on #CommunicationSoWhite with Herman Gray and Oscar Gandy","Abstract                Oscar Gandy, Jr. is a Professor Emeritus at the Annenberg School for Communication and a political economist. He is the author of four books, including Communication and Race: A Structural Perspective (1998), as well as numerous publications. Herman Gray is Professor Emeritus of sociology at UC Santa Cruz. He is the author of the books Watching Race and Cultural Moves, and many other scholarly writings. I spoke with both of them together about #CommunicationSoWhite, asking them as senior black scholars to reflect on contemporary discussions and suggest ways forward in the field of communication and media studies. 1 The interview is edited for brevity and clarity.","",""
"2021","W. Lance Bennett, Communicating the Future: Solutions for Environment, Economy, and Democracy","","",""
"2021","Lilie Chouliaraki and Anne Vestergaard (Eds.), Routledge Handbook of Humanitarian Communication","","",""
"2021","Leen Van Brussel, Nico Carpentier, and Benjamin De Cleen (Eds.), Communication and Discourse Theory: Collected Works of the Brussels Discourse Theory Group","","",""
"2021","Yanru Chen, Innovations in Communication Theories: The Man Is the Message","","",""
"2021","Transmissions: Critical Tactics for Making and Communicating Research, edited by Kat Jungnickel (MIT Press, 2020)","","",""
"2022","“A critical theory of communication in capitalist society?” A review: <i>Communication and capitalism: a critical theory</i>","","",""
"2024","GPT-4-Trinis: assessing GPT-4’s communicative competence in the English-speaking majority world","","",""
"2025","Selecting, avoiding, disconnecting: a focus group study of people’s strategies for dealing with information abundance in the contexts of news, entertainment, and personal communication","","",""
"2025","Can the other be heard?","Drawing from my ethnographic fieldwork among the Buddhist communities residing in the Himalayas, the article proposes an ancient Buddhist philosophical conceptualization as a novel theoretical framework to conceive human communication not as a linear exchange of information but as a mundane epistemological practice. Locating the modern conceptualization of communication at the core of the vocation of academic knowledge production, this article argues that the foundational premises rooted within the conceptualization of communication result in unequal, colonial, and extractive self-other dynamics within knowledge generation practices. The article argues that to resolve the intractable self-other relationality, which results in various forms of inequities, it is imperative to decenter the (Western) meta-scientific worldviews and recenter the mundane epistemic practices of the communities.","",""
"2025","<i>Talking back to the West: How Turkey uses counter-hegemony to reshape the global communication order by</i> Bilge Yesil","","",""
