"year","title","abstract","journal","doi"
"2016","The Mediatization of Third-Time Tools: Culturalizing and Historicizing Temporality","Time and media have multiple interfaces as media shape temporalities while changing through history. In three steps, this article explores how cultural time is mediated and how it changes through h ...","",""
"2016","Archiving Protest Digitally : The Temporal Regime of Immediation","Media technologies are crucial for the experience of time and temporality. Hence, changes in the technological configurations of the media ecology have far-reaching consequences for temporal experi ...","",""
"2016","When Is the Now? Monitoring Disaster in the Expansion of Time","This essay inquires into the temporalities that emerge in the context of online news of extreme nature events. It draws on a larger empirical study of what has become a dominant template for online ...","",""
"2016","Media Times| The Mediatization of Third-Time Tools: Culturalizing and Historicizing Temporality","Time and media have multiple interfaces as media shape temporalities while changing through history. In three steps, this article explores how cultural time is mediated and how it changes through history. First, Paul Ricoeur’s hermeneutics is presented as a fruitful way to understand cultural time as “third time,” mediating between lived, subjective time and cosmic, objective time. Clocks, calendars, generational successions, archives, and documents are third-time tools linking internal to external time flows and producing text-based intersubjective temporality. Second, Ricoeur’s analysis needs to be historicized. After discussing mediatization and its temporal development, the concept of waves is proposed to bridge the concepts of leap and growth. Particular attention is then paid to the latest, digital wave of mediatization. Referring to John Durham Peters and other media historians, some characteristics of this phase of time remediation are listed. Finally, critical, and political aspects are discussed, concluding that, although new technologies may threaten third time, this threat is counteracted by remediation that links digital time back to inherited modes of temporal representation.","",""
"2016","Media Times| Times of Literature, Times of the Machine: Poetic Media Archaeologies","This article discusses the nexus of time and media in two works of contemporary literature— Evolution , by poets and artists Johannes Helden and Hakan Jonson, and  Fjarrskrift  (“ Distance Writing ”), by writer Lotta Lotass. The works are read in relation to a broad and sometimes sweeping discourse on loss of time and history in contemporary culture, and they can be seen as examples of how innovative literary practice explores the problem of time and media today. Taking into account the thinking of scholars such as Siegfried Zielinski and others, I approach the works of Helden/Jonson and Lotass as artistic examples of a poetic media archaeology in action—excavating the conditions and affordances of various media such as the book, the computer, the teleprinter, and film. From this viewpoint, and through the aesthetic potentials of literature, they can offer a more nuanced and differentiated account of the relationship between time and media than the discourse mentioned above, showing that our experiences of time are always constructed and modulated by the specific ecology of media at work in a historical situation.","",""
"2016","Media Times| Networked Simultaneities in the Time of the Great Exhibitions: Media and the 1914 Oslo Centenary Jubilee Exhibition","In media-historical research, the experience of mediated simultaneity is primarily seen as a function of the much-discussed ability of certain media to impart a sense of vicarious presence. This article argues that mediated simultaneity also vitally depends on the physical movement of people, objects, and information along networks of transport. In the case of the Great Exhibitions of the late 19th and early 20th centuries, technologies of transport and media representation went together to allow the Great Exhibition crowds a sense of simultaneity with the event. The article’s conceptual discussions are illustrated with the case of the Centenary Jubilee Exhibition, held in Oslo in 1914. Analysis is based on document and print material from the exhibition and on its comprehensive newspaper coverage.","",""
"2016","Media Times| When is the Now? Monitoring Disaster in the Expansion of Time","This essay inquires into the temporalities that emerge in the context of online news of extreme nature events. It draws on a larger empirical study of what has become a dominant template for online reports on disasters of a different character, scale, and location: short videos, Web TV clips, and series of stills published in a real-time aesthetic frame. In this article, this case study is used as a background for a more theoretical discussion of three temporal registers in particular: (1) the paces and rhythms of the modes of publication and address that this template supports; (2) the interaction of past, present, and future in online news of disasters; and (3) the sense of extended temporalities that emerge from contemporary reports of nature emergencies and geological extremes. The essay also engages with two recurring themes in media history: first, the relationship between new media technologies and the modern notion of an increasingly pervasive culture of the now; and second, the long-standing role of disasters in the history of exploring new media formats and technologies.","",""
"2017","The media of high-resolution time: Temporal frequencies as infrastructural resources","ABSTRACT This article offers a short history of the transformation of time signals into a fundamental stability around which new communication infrastructures are built. These infrastructures include the Network Time Protocol, the Global Positioning System, and high-frequency trading. This article argues that “high-resolution time” can serve as a useful analytic framework for understanding the making and appropriation of contemporary temporal standards. Contemporary temporal infrastructures—the systems of time measurement and dissemination that subtend communication infrastructures—are based on the vibrations of caesium atoms, which act as fixed points. A focus on resolution aligns an analysis with the ways that time standards are, in practice, treated as both infrastructures and texts. High-resolution time, therefore, offers an understanding of time as a scalable resource built through contingent media practices.","",""
"2017","Staggered transmissions"," The final part of the recent anthology Serialization in Popular Culture (2014) is called ‘Digital serialization’ and is devoted to ‘the influence of digital technologies on serial form’. The chapters throughout the anthology focus on modern serial phenomena such as TV series and computer games, but apart from a chapter on serial fiction in the 19th century, literature is conspicuously absent. However, the digital revolution has also left its mark on literature and given rise to new publishing strategies, including a resurgence of different forms of serialization. Some of the most notable examples of digital serial fiction are published via Twitter, and through analyses of recent Twitter stories by Jennifer Egan and David Mitchell, the article discusses how the micro-serialization of Twitter fiction both differs from and draws on the pre-digital tradition of serial fiction. In order to address these differences and similarities, the analyses focus on two interrelated aspects of serialization, temporality and interaction. Furthermore, they discuss the promotional dimension of Twitter fiction that arises as the financial dictates of legacy publishing intersect with fiction distributed via digital social media. ","",""
"2017","Chasing real-time interaction in new media: towards a new theoretical approach and definition","ABSTRACT ‘Real-Time’ is one of the most frequent concepts used referring to digital media. Despite it is commonly related to immediate feedback, it is not clear when it happens and what its characteristics are, especially in current digital interfaces. Although real-time has been written about very extensively in the context of Human Computer Interaction and Computational Systems, there are few studies evaluating the key features of real-time interaction in other domains. This article attempts to address this situation by proposing a new approach to the concept of real-time interaction driving the analysis of this topic into paradigmatic cases studies in new media, video games and digital artworks. This new analysis reveals several specific facets that allow us to identify new factors in the understanding of this fuzzy concept. Finally, the article proposes a new definition of ‘real-time interaction’ based on the findings in the context of new media practices.","",""
"2018","Between moments and millennia: temporalising mediatisation","If mediatisation, as some argue, aptly describes the systemic impact of media innovations on the transformation of sociocultural practices and institutions, then we should be able to trace how it is manifested in the organisation and regulation of time. This commentary assumes that these fundamental time-based societal changes, which are interwoven with the development and spread of communication and information technologies, should leave their mark on the ways we process and arrange the pace, sequence, rhythms and seasons of social life (Adam, 2003). After all, calendars and clocks are an important variety of ‘logistical media’, Peters (2013: 33) reminds us, which create and maintain the temporal regimes of societies. Consequently, innovations in media should influence how people organise, evaluate and perceive time as they seek to create and order the kind of world they live in. At present, the changing ways of mediating time are commonly studied as large-scale phenomena that span extensive diachronic distances and follow the logic of an increasing acceleration. In effect, many important inquiries into the historical dimension of mediatisation envisage extensive metaprocesses that span anything from decades to millennia (Lunt and Livingstone, 2016). However, when describing the temporal implications of the current state of mediatisation, the analytical interest in time is limited to a fascination with the ‘culture of speed’ (Tomlinson, 2007) and the perpetual present of an assumed global synchronicity. Therefore, these attempts to ground mediatisation in time exhibit two distinct temporal orientations whose view is either quite far-sighted or shortsighted. In one direction, there are indispensable studies on the historicity of mediatisation processes. They examine long-term transformations that are inextricably linked to the cumulative volume of information and communication technologies. In the opposite direction, media are treated as agents of social acceleration that hasten the collapse of time–space distanciations.","",""
"2018","Finding time in a future Internet","In contemporary discourse, technological time is generally articulated as interface speed, human memory, or user attention. Philosophers of technology such as Bernard Stiegler and Paul Virilio, software studies scholars such as Wendy Chun and Alex Galloway, and sociologists such as Barbara Adam and Manuel Castells all suggest that the time of technology is bound with the cultural, political, and economic structure of contemporary society. What these fields leave relatively undertheorized is how technology is built in relation to concepts of time. This paper supplies an answer, derived from interviews and document data regarding a real-time videoconferencing application named Flume, which runs on Named Data Networking (NDN), a NSF-funded Future Internet Architecture (FIA) project that is currently underway.","",""
