"year","title","abstract","journal","doi"
"2008","Early response to false claims in Wikipedia","A number of studies have assessed the reliability of entries in the Wikipedia at specific times. One important difference between the Wikipedia and traditional media, however, is the dynamic nature of its entries. An entry assessed today might be substantially extended or reworked tomorrow. This study paper assesses the frequency with which small, inaccurate changes are quickly corrected.","",""
"2008","Wikiversity; or education meets the free culture movement: An ethnographic investigation","Wikipedia, the free online encyclopedia, has challenged the way that reference works are used and understood, and even the way that the collective enterprise of knowledge construction and circulation is itself conceptualized. The article presents an ethnographic study of Wikiversity, an educationally-oriented sister project to Wikipedia. It begins by providing an overview of the orientations and aims of Wikiversity, which seeks to provide for participants both open educational contents and an open educational community. It then undertakes a detailed examination of this project's emerging, overlapping communities and cultures by providing descriptions produced through a combination of ethnographic techniques. These descriptions focus on the experiences of a participant-observer in the context of a eleven-week course developed and delivered via Wikiversity, titled Composing Free and Open Online Educational Resources. These descriptions are discussed and interpreted through reference to qualitative studies of the more developed dynamics of the Wikipedia effort --allowing this study to trace the possible trajectories for the future development of the fledgling Wikiversity project. In this way, this paper investigates the communal and cultural dynamics of an undertaking that --should it meet only with a fraction of Wikipedia's success-- will be of obvious significance to education generally.","",""
"2008","Collaboration in context: Comparing article evolution among subject disciplines in Wikipedia","This exploratory study examines the relationships between article and Talk page contributions and their effect on article quality in Wikipedia.  The sample consisted of three articles each from the hard sciences, soft sciences, and humanities, whose talk page and article edit histories were observed over a five-month period and coded for contribution types.  Richness and neutrality criteria were then used to assess article quality and results were compared within and among subject disciplines.  This study reveals variability in article quality across subject disciplines and a relationship between Talk page discussion and article editing activity.  Overall, results indicate the initial article creator’s critical role in providing a framework for future editing as well as a remarkable stability in article content over time.","",""
"2008","Philosophy Democratized?","This article compares the individuals categorized as 20th century philosophers in Wikipedia with the selection found in two major edited and widely used online philosophy resources, The Stanford Encyclopaedia of Philosophy (plato.stanford.edu), and the Internet Encyclopedia of Philosophy (www.iep.utm.edu). These are both free online resources, but unlike Wikipedia, they are written and edited by members of the academic community, and thus sanctioned by the established communities. The individuals presented as 20th century philosophers are compared along the parameters of year of birth, gender, and national and disciplinary backgrounds. The results show that although the types of academics listed in Wikipedia are generally similar to those in the other encyclopaedias, their relative youth and their very numbers may still serve to give the user a very different impression on philosophy as a field.","",""
"2008","An activity theoretic model for information quality change","To manage information quality (IQ) effectively, one needs to know how IQ changes over time, what causes it to change, and whether the changes can be predicted. In this paper we analyze the structure of IQ change in Wikipedia, an open, collaborative general encyclopedia. We found several patterns in Wikipedia’s IQ process trajectories and linked them to article types. Drawing on the results of our analysis, we develop a general model of IQ change that can be used for reasoning about IQ dynamics in many different settings, including traditional databases and information repositories.","",""
"2009","Wikipedia, Critical Social Theory, and the Possibility of Rational Discourse<sup>1</sup>","Information systems researchers that apply critical social perspectives frequently emphasize the potential for information technology to serve as a mechanism for increased rationalization, domination, and control. Such theorists often overlook or discount the liberating aspects of information systems. In this study, we apply the ideal of rational discourse developed by Jürgen Habermas to the phenomenon of Wikipedia in an effort to explore empirically the emancipatory potential of information systems. We contend that Wikipedia embodies an approximation of the necessary conditions for rational discourse. While several challenges persist, the example of Wikipedia illustrates the positive potential of information systems in supporting the emergence of more emancipatory forms of communication. The corresponding implications for researchers and design professionals alike are discussed.","",""
"2009","﻿Comparing featured article groups and revision patterns correlations in Wikipedia","Collaboratively written by thousands of people, Wikipedia produces entries which are consistent with criteria agreed by Wikipedians and of high quality. This article focuses on Wikipedia’s Featured Articles and shows that not every contribution can be considered as being of equal quality. Two groups of articles are analysed by focusing on the edits distribution and the main editors’ contribution. The research shows how these aspects of the revision patterns can change dependent upon the category to which the articles belong.","",""
"2009","Learning in and with an open wiki project: Wikiversity’s potential in global capacity building","There is a chance that Wikiversity will become the Internet's free university just as Wikipedia is the free encyclopedia on the Internet. The building of an educational entity demands considering a number of philosophical and practical questions such as pedagogy and organization. In this paper we will address some of these, starting by introducing several earlier approaches and ideas related to wikis' potential for education. We continue by presenting three commonly used metaphors of learning: acquisition, participation and knowledge creation. Then we will present the main principles of two existing alternative educational approaches: free adult education and free school movement. To test these educational approaches and practices on Wikiversity and increase our understanding of the possibilities of this initiative, in the spring of 2008 we implemented an experimental course in Wikiversity. We conclude with several recommendations essentially advocating for Wikiversity and the use of wikis in education. However, more than just presenting our opinions, as authors we aim to make an educated - traditionally and in the wiki way - contribution to the international discussion about the future of education for all in the digital era.","",""
"2009","Beyond the legacy of the Enlightenment? Online encyclopaedias as digital heterotopias","This article explores how we can understand contemporary participatory online encyclopaedic expressions, particularly Wikipedia, in their traditional role as continuation of the Enlightenment ideal, as well as in the distinctly different space of the Internet. Firstly we position these encyclopaedias in a historical tradition. Secondly, we assign them a place in contemporary digital networks which marks them out as sites in which Enlightenment ideals of universal knowledge take on a new shape. We argue that the Foucauldian concept of heterotopia, that is special spaces which exist within society, transferred online, can serve to understand Wikipedia and similar participatory online encyclopaedias in their role as unique spaces for the construction of knowledge, memory and culture in late modern society.","",""
"2009","Gaming against the greater good","Wikipedia has grown to be one of the most visited Web sites in the world. Despite its influence on popular culture and the way we think about knowledge production and consumption, the conversation about why and how it works - or whether it's credible at all - is ongoing. This paper began as an examination of what the concept of """"authority"""" means in Wikipedia and what role rhetoric might play in manufacturing this authority. Wikipedia's editors have functioned well as a community, having collaboratively developed a comprehensive set of social norms designed to place the project before any individual. Hence ideas like authority and rhetoric have only marginal roles in day-to-day activities. This paper takes an in-depth look at these norms and how they work, paying particular attention to a relatively new guideline that exemplifies the spirit of the Wikipedia community - """"Gaming the system.""""","",""
"2009","Wikipedia leeches? The promotion of traffic through a collaborative web format"," This article investigates the circulation of Wikipedia entries on the web in an effort to determine the integration of its collaborative model into existing proprietary web formats. In particular it details the use of Wikipedia content as 'tags' or information that is used to increase traffic to webpages through search engine results. Consequently, the article discusses the need to develop theoretical models that provide for an understanding of both content and form on the web, particularly as formatted by open-source legal frameworks. ","",""
